Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516005137928,,,1,623,260,-,255.65625,298.875,555.65625,342.875,1516005137884.0,0.0,,0.0,0.0
1516005137946,,,1,608,259,-,,,,,,,,,
1516005137983,,,1,606,259,-,,,,,,,,,
1516005138142,,,1,609,255,-,,,,,,,,,
1516005138144,,,1,593,257,-,,,,,,,,,
1516005138199,,,1,574,262,-,,,,,,,,,
1516005138216,,,1,571,265,-,,,,,,,,,
1516005138232,,,1,570,266,-,,,,,,,,,
1516005138249,,,1,569,267,-,,,,,,,,,
1516005138265,,,1,568,268,-,,,,,,,,,
1516005138282,,,1,568,268,-,,,,,,,,,
1516005138299,,,1,567,269,-,,,,,,,,,
1516005138315,,,1,567,269,-,,,,,,,,,
1516005138333,,,1,564,271,-,,,,,,,,,
1516005138349,,,1,560,273,-,,,,,,,,,
1516005138365,,,1,554,278,-,,,,,,,,,
1516005138382,,,1,550,280,-,,,,,,,,,
1516005138399,,,1,542,285,-,,,,,,,,,
1516005138416,,,1,538,287,-,,,,,,,,,
1516005138432,,,1,533,289,-,,,,,,,,,
1516005138449,,,1,522,294,-,,,,,,,,,
1516005138466,,,1,515,297,-,,,,,,,,,
1516005138483,,,1,507,299,-,,,,,,,,,
1516005138499,,,1,499,302,-,,,,,,,,,
1516005138516,,,1,491,304,-,,,,,,,,,
1516005138533,,,1,483,307,-,,,,,,,,,
1516005138549,,,1,476,309,-,,,,,,,,,
1516005138566,,,1,467,315,-,,,,,,,,,
1516005138583,,,1,462,317,-,,,,,,,,,
1516005138599,,,1,458,319,12,,,,,,,,,
1516005138649,,,2,458,319,-,,,,,,,,,
1516005138739,,,3,458,319,10,,,,,,,,,
1516005143893,,,1,423,19,-,,,,,,,,,
1516005143945,,,1,422,19,-,,,,,,,,,
1516005143950,,,1,422,20,-,,,,,,,,,
1516005143971,,,1,422,22,-,,,,,,,,,
1516005143983,,,1,421,24,-,,,,,,,,,
1516005144001,,,1,420,27,-,,,,,,,,,
1516005144017,,,1,419,34,-,,,,,,,,,
1516005144050,,,1,416,47,-,,,,,,,,,
1516005144100,,,1,407,71,-,,,,,,,,,
1516005144116,,,1,406,76,-,,,,,,,,,
1516005144133,,,1,404,86,-,,,,,,,,,
1516005144150,,,1,403,93,-,,,,,,,,,
1516005144167,,,1,401,107,-,,,,,,,,,
1516005144184,,,1,399,117,-,,,,,,,,,
1516005144200,,,1,393,146,-,,,,,,,,,
1516005144217,,,1,389,162,-,,,,,,,,,
1516005144233,,,1,387,176,-,,,,,,,,,
1516005144250,,,1,385,193,-,,,,,,,,,
1516005144267,,,1,386,207,-,,,,,,,,,
1516005144283,,,1,389,236,-,,,,,,,,,
1516005144300,,,1,391,252,-,,,,,,,,,
1516005144318,,,1,391,267,-,,,,,,,,,
1516005144333,,,1,389,270,-,,,,,,,,,
1516005144350,,,1,387,272,-,,,,,,,,,
1516005144366,,,1,387,272,-,,,,,,,,,
1516005144383,,,1,389,272,-,,,,,,,,,
1516005144517,,,1,389,272,-,,,,,,,,,
1516005144533,,,1,393,271,-,,,,,,,,,
1516005144550,,,1,395,276,-,,,,,,,,,
1516005144567,,,1,393,276,-,,,,,,,,,
1516005144583,,,1,393,275,-,,,,,,,,,
1516005144601,,,1,394,276,-,,,,,,,,,
