Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515745237594,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515745237373.0,1.0,,0.0,0.0
1515745237792,,,0,0,0,-,,,,,,,,,
1515745237992,,,0,0,0,-,,,,,,,,,
1515745238196,,,0,0,0,-,,,,,,,,,
1515745238395,,,0,0,0,-,,,,,,,,,
1515745238592,,,0,0,0,-,,,,,,,,,
1515745238601,,,1,783,483,-,,,,,,,,,
1515745238616,,,1,769,465,-,,,,,,,,,
1515745238633,,,1,758,450,-,,,,,,,,,
1515745238650,,,1,748,440,-,,,,,,,,,
1515745238667,,,1,736,430,-,,,,,,,,,
1515745238684,,,1,719,410,-,,,,,,,,,
1515745238700,,,1,699,398,-,,,,,,,,,
1515745238717,,,1,680,388,-,,,,,,,,,
1515745238733,,,1,662,372,-,,,,,,,,,
1515745238750,,,1,648,361,-,,,,,,,,,
1515745238767,,,1,634,347,-,,,,,,,,,
1515745238784,,,1,624,335,-,,,,,,,,,
1515745238801,,,1,609,318,-,,,,,,,,,
1515745238818,,,1,598,302,-,,,,,,,,,
1515745238834,,,1,581,287,-,,,,,,,,,
1515745238851,,,1,570,267,-,,,,,,,,,
1515745238867,,,1,555,249,-,,,,,,,,,
1515745238878,,,1,442,341,12,,,,,,,,,
1515745238879,,,2,442,341,-,,,,,,,,,
1515745238881,,,3,442,341,10,,,,,,,,,
1515745239192,,,0,442,341,-,,,,,,,,,
1515745239391,,,0,442,341,-,,,,,,,,,
1515745239594,,,0,442,341,-,,,,,,,,,
1515745239691,6.0,22.0,0,442,341,,,,,,,,,,
1515745239794,,,0,442,341,-,,,,,,,,,
1515745239800,7.0,22.0,0,442,341,,,,,,,,,,
1515745239906,6.0,22.0,0,442,341,,,,,,,,,,
1515745239995,,,0,442,341,-,,,,,,,,,
1515745240014,7.0,22.0,0,442,341,,,,,,,,,,
1515745240121,6.0,22.0,0,442,341,,,,,,,,,,
1515745240192,,,0,442,341,-,,,,,,,,,
1515745240227,7.0,22.0,0,442,341,,,,,,,,,,
1515745240334,6.0,22.0,0,442,341,,,,,,,,,,
1515745240392,,,0,442,341,-,,,,,,,,,
1515745240445,7.0,22.0,0,442,341,,,,,,,,,,
1515745240551,6.0,22.0,0,442,341,,,,,,,,,,
1515745240595,,,0,442,341,-,,,,,,,,,
1515745240657,7.0,22.0,0,442,341,,,,,,,,,,
1515745240763,6.0,22.0,0,442,341,,,,,,,,,,
1515745240793,,,0,442,341,-,,,,,,,,,
1515745240875,7.0,22.0,0,442,341,,,,,,,,,,
1515745240982,6.0,22.0,0,442,341,,,,,,,,,,
1515745240992,,,0,442,341,-,,,,,,,,,
1515745241089,7.0,22.0,0,442,341,,,,,,,,,,
1515745241192,,,0,442,341,-,,,,,,,,,
1515745241195,6.0,22.0,0,442,341,,,,,,,,,,
1515745241300,7.0,22.0,0,442,341,,,,,,,,,,
1515745241396,,,0,442,341,-,,,,,,,,,
1515745241406,6.0,22.0,0,442,341,,,,,,,,,,
1515745241514,7.0,22.0,0,442,341,,,,,,,,,,
1515745241595,,,0,442,341,-,,,,,,,,,
1515745241620,,,1,538,269,-,,,,,,,,,
1515745241625,,,1,525,287,-,,,,,,,,,
1515745241641,,,1,512,307,-,,,,,,,,,
1515745241658,,,1,493,327,-,,,,,,,,,
1515745241675,,,1,478,346,-,,,,,,,,,
1515745241692,,,1,466,356,-,,,,,,,,,
1515745241709,,,1,448,366,-,,,,,,,,,
1515745241725,,,1,435,382,-,,,,,,,,,
1515745241741,,,1,423,397,-,,,,,,,,,
1515745241758,,,1,412,409,-,,,,,,,,,
1515745241775,,,1,395,427,-,,,,,,,,,
1515745241792,,,1,376,446,-,,,,,,,,,
1515745241808,,,1,364,458,-,,,,,,,,,
1515745241825,,,1,347,471,-,,,,,,,,,
1515745241842,,,1,337,491,-,,,,,,,,,
1515745241859,,,1,326,511,-,,,,,,,,,
1515745241875,,,1,311,530,-,,,,,,,,,
1515745241882,,,1,442,405,12,,,,,,,,,
1515745241883,,,2,442,405,-,,,,,,,,,
1515745241885,,,3,442,405,10,,,,,,,,,
1515745242194,,,0,442,405,-,,,,,,,,,
1515745242392,,,0,442,405,-,,,,,,,,,
1515745242596,,,0,442,405,-,,,,,,,,,
1515745242708,6.0,22.0,0,442,405,,,,,,,,,,
1515745242794,,,0,442,405,-,,,,,,,,,
1515745242815,7.0,22.0,0,442,405,,,,,,,,,,
1515745242922,6.0,22.0,0,442,405,,,,,,,,,,
1515745242992,,,0,442,405,-,,,,,,,,,
1515745243030,7.0,22.0,0,442,405,,,,,,,,,,
1515745243136,6.0,22.0,0,442,405,,,,,,,,,,
1515745243194,,,0,442,405,-,,,,,,,,,
1515745243245,7.0,22.0,0,442,405,,,,,,,,,,
1515745243351,6.0,22.0,0,442,405,,,,,,,,,,
1515745243395,,,0,442,405,-,,,,,,,,,
1515745243458,7.0,22.0,0,442,405,,,,,,,,,,
1515745243564,6.0,22.0,0,442,405,,,,,,,,,,
1515745243592,,,0,442,405,-,,,,,,,,,
1515745243668,7.0,22.0,0,442,405,,,,,,,,,,
1515745243775,6.0,22.0,0,442,405,,,,,,,,,,
1515745243793,,,0,442,405,-,,,,,,,,,
1515745243882,7.0,22.0,0,442,405,,,,,,,,,,
1515745243987,6.0,22.0,0,442,405,,,,,,,,,,
1515745243991,,,0,442,405,-,,,,,,,,,
1515745244094,7.0,22.0,0,442,405,,,,,,,,,,
1515745244192,,,0,442,405,-,,,,,,,,,
1515745244197,6.0,22.0,0,442,405,,,,,,,,,,
1515745244300,7.0,22.0,0,442,405,,,,,,,,,,
1515745244396,,,0,442,405,-,,,,,,,,,
1515745244407,6.0,22.0,0,442,405,,,,,,,,,,
1515745244515,7.0,22.0,0,442,405,,,,,,,,,,
1515745244596,,,0,442,405,-,,,,,,,,,
1515745244620,6.0,22.0,0,442,405,,,,,,,,,,
1515745244728,7.0,22.0,0,442,405,,,,,,,,,,
1515745244793,,,0,442,405,-,,,,,,,,,
1515745244836,6.0,22.0,0,442,405,,,,,,,,,,
1515745244944,7.0,22.0,0,442,405,,,,,,,,,,
1515745244992,,,0,442,405,-,,,,,,,,,
1515745245048,,,1,299,515,-,,,,,,,,,
1515745245067,,,1,280,503,-,,,,,,,,,
1515745245084,,,1,270,488,-,,,,,,,,,
1515745245093,,,1,442,469,12,,,,,,,,,
1515745245093,,,2,442,469,-,,,,,,,,,
1515745245094,,,3,442,469,10,,,,,,,,,
1515745245396,,,0,442,469,-,,,,,,,,,
1515745245595,,,0,442,469,-,,,,,,,,,
1515745245794,,,0,442,469,-,,,,,,,,,
