Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518082185071,699,455,761,411,496,389,0,0,1
0,1,1518082185087,699,450,761,411,496,389,0,0,1
0,1,1518082185104,698,441,761,411,496,389,0,0,1
0,1,1518082185121,696,428,761,411,496,389,0,0,1
0,1,1518082185137,693,416,761,411,496,389,0,0,1
0,1,1518082185154,690,408,761,411,496,389,0,0,1
0,1,1518082185174,687,401,761,411,496,389,0,0,1
0,1,1518082185187,686,398,761,411,496,389,0,0,1
38,1,1518082185204,685,397,761,411,496,389,0,0,1
0,2,1518082185379,685,397,761,411,496,389,0,0,1
36,3,1518082185384,685,397,761,411,496,389,0,0,1
