Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515727940916,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515727940704.0,1.0,,0.0,0.0
1515727941115,,,0,0,0,-,,,,,,,,,
1515727941318,,,0,0,0,-,,,,,,,,,
1515727941515,,,0,0,0,-,,,,,,,,,
1515727941715,,,0,0,0,-,,,,,,,,,
1515727941845,,,1,728,595,-,,,,,,,,,
1515727941861,,,1,709,583,-,,,,,,,,,
1515727941878,,,1,691,567,-,,,,,,,,,
1515727941894,,,1,678,555,-,,,,,,,,,
1515727941911,,,1,660,536,-,,,,,,,,,
1515727941927,,,1,649,522,-,,,,,,,,,
1515727941944,,,1,639,506,-,,,,,,,,,
1515727941961,,,1,619,487,-,,,,,,,,,
1515727941977,,,1,605,474,-,,,,,,,,,
1515727941995,,,1,590,454,-,,,,,,,,,
1515727942011,,,1,570,436,-,,,,,,,,,
1515727942028,,,1,553,419,-,,,,,,,,,
1515727942045,,,1,543,406,-,,,,,,,,,
1515727942062,,,1,533,390,-,,,,,,,,,
1515727942078,,,1,515,373,-,,,,,,,,,
1515727942095,,,1,499,356,-,,,,,,,,,
1515727942111,,,1,482,344,-,,,,,,,,,
1515727942129,,,1,469,329,-,,,,,,,,,
1515727942146,,,1,459,314,-,,,,,,,,,
1515727942162,,,1,448,302,-,,,,,,,,,
1515727942178,,,1,432,291,-,,,,,,,,,
1515727942195,,,1,412,278,-,,,,,,,,,
1515727942211,,,1,398,264,-,,,,,,,,,
1515727942229,,,1,386,246,-,,,,,,,,,
1515727942246,,,1,371,229,-,,,,,,,,,
1515727942261,,,1,361,216,-,,,,,,,,,
1515727942279,,,1,345,197,-,,,,,,,,,
1515727942295,,,1,330,186,-,,,,,,,,,
1515727942310,,,1,442,341,12,,,,,,,,,
1515727942311,,,2,442,341,-,,,,,,,,,
1515727942313,,,3,442,341,10,,,,,,,,,
1515727942516,,,0,442,341,-,,,,,,,,,
1515727942718,,,0,442,341,-,,,,,,,,,
1515727942919,,,0,442,341,-,,,,,,,,,
1515727943118,,,0,442,341,-,,,,,,,,,
1515727943124,6.0,22.0,0,442,341,,,,,,,,,,
1515727943234,7.0,22.0,0,442,341,,,,,,,,,,
1515727943314,,,0,442,341,-,,,,,,,,,
1515727943341,6.0,22.0,0,442,341,,,,,,,,,,
1515727943446,7.0,22.0,0,442,341,,,,,,,,,,
1515727943515,,,0,442,341,-,,,,,,,,,
1515727943555,6.0,22.0,0,442,341,,,,,,,,,,
