Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515999343142,,,0,0,0,-,581.65625,298.875,881.65625,342.875,1515999342831.0,0.0,,0.0,0.0
1515999343241,,,0,0,0,-,,,,,,,,,
1515999343410,,,1,754,18,-,,,,,,,,,
1515999343426,,,1,738,52,-,,,,,,,,,
1515999343442,,,1,718,101,-,,,,,,,,,
1515999343459,,,1,706,135,-,,,,,,,,,
1515999343476,,,1,694,172,-,,,,,,,,,
1515999343492,,,1,688,193,-,,,,,,,,,
1515999343508,,,1,685,207,-,,,,,,,,,
1515999343527,,,1,683,218,-,,,,,,,,,
1515999343541,,,1,682,223,-,,,,,,,,,
1515999343559,,,1,682,225,-,,,,,,,,,
1515999343575,,,1,682,226,-,,,,,,,,,
1515999343592,,,1,682,226,-,,,,,,,,,
1515999343608,,,1,682,226,-,,,,,,,,,
1515999343625,,,1,682,227,-,,,,,,,,,
1515999343642,,,1,682,227,-,,,,,,,,,
1515999343658,,,1,682,228,-,,,,,,,,,
1515999343676,,,1,682,229,-,,,,,,,,,
1515999343692,,,1,682,232,-,,,,,,,,,
1515999343709,,,1,683,235,-,,,,,,,,,
1515999343725,,,1,684,239,-,,,,,,,,,
1515999343742,,,1,685,242,-,,,,,,,,,
1515999343760,,,1,687,248,-,,,,,,,,,
1515999343776,,,1,688,252,-,,,,,,,,,
1515999343792,,,1,690,262,-,,,,,,,,,
1515999343808,,,1,692,270,-,,,,,,,,,
1515999343825,,,1,693,279,-,,,,,,,,,
1515999343842,,,1,695,289,-,,,,,,,,,
1515999343858,,,1,696,297,-,,,,,,,,,
1515999343877,,,1,697,303,-,,,,,,,,,
1515999343892,,,1,698,308,-,,,,,,,,,
1515999343909,,,1,699,311,-,,,,,,,,,
1515999343925,,,1,699,313,-,,,,,,,,,
1515999343942,,,1,699,313,-,,,,,,,,,
1515999343959,,,1,699,314,-,,,,,,,,,
1515999343976,,,1,699,314,-,,,,,,,,,
1515999343992,,,1,699,315,-,,,,,,,,,
1515999344009,,,1,699,316,-,,,,,,,,,
1515999344026,,,1,699,317,12,,,,,,,,,
1515999344225,,,2,699,317,-,,,,,,,,,
1515999344231,,,3,699,317,10,,,,,,,,,
