Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515652172972,,,0,0,0,-,292.65625,298.875,592.65625,342.875,1515652172755.0,1.0,,0.0,0.0
1515652173169,,,0,0,0,-,,,,,,,,,
1515652173372,,,0,0,0,-,,,,,,,,,
1515652173570,,,0,0,0,-,,,,,,,,,
1515652173770,,,0,0,0,-,,,,,,,,,
1515652173970,,,0,0,0,-,,,,,,,,,
1515652173998,,,1,799,522,-,,,,,,,,,
1515652174014,,,1,784,507,-,,,,,,,,,
1515652174031,,,1,769,497,-,,,,,,,,,
1515652174048,,,1,759,479,-,,,,,,,,,
1515652174064,,,1,747,465,-,,,,,,,,,
1515652174081,,,1,728,446,-,,,,,,,,,
1515652174097,,,1,714,427,-,,,,,,,,,
1515652174114,,,1,699,409,-,,,,,,,,,
1515652174130,,,1,688,394,-,,,,,,,,,
1515652174147,,,1,677,383,-,,,,,,,,,
1515652174165,,,1,664,365,-,,,,,,,,,
1515652174181,,,1,649,352,-,,,,,,,,,
1515652174198,,,1,630,336,-,,,,,,,,,
1515652174215,,,1,611,326,-,,,,,,,,,
1515652174231,,,1,594,306,-,,,,,,,,,
1515652174248,,,1,579,295,-,,,,,,,,,
1515652174264,,,1,561,276,-,,,,,,,,,
1515652174281,,,1,541,260,-,,,,,,,,,
1515652174298,,,1,522,245,-,,,,,,,,,
1515652174315,,,1,505,229,-,,,,,,,,,
1515652174331,,,1,491,219,-,,,,,,,,,
1515652174348,,,1,476,201,-,,,,,,,,,
1515652174364,,,1,464,189,-,,,,,,,,,
1515652174382,,,1,450,179,-,,,,,,,,,
1515652174398,,,1,436,165,-,,,,,,,,,
1515652174414,,,1,425,152,-,,,,,,,,,
1515652174432,,,1,406,136,-,,,,,,,,,
1515652174448,,,1,386,120,-,,,,,,,,,
1515652174465,,,1,372,105,-,,,,,,,,,
1515652174481,,,1,357,86,-,,,,,,,,,
1515652174498,,,1,343,72,-,,,,,,,,,
1515652174515,,,1,332,56,-,,,,,,,,,
1515652174528,,,1,442,191,12,,,,,,,,,
1515652174529,,,2,442,191,-,,,,,,,,,
1515652174534,,,3,442,191,10,,,,,,,,,
1515652174770,,,0,442,191,-,,,,,,,,,
1515652174971,,,0,442,191,-,,,,,,,,,
1515652175169,,,0,442,191,-,,,,,,,,,
1515652175364,,,1,442,255,12,,,,,,,,,
1515652175364,,,2,442,255,-,,,,,,,,,
1515652175367,,,3,442,255,10,,,,,,,,,
1515652175569,,,0,442,255,-,,,,,,,,,
1515652175770,,,0,442,255,-,,,,,,,,,
1515652175970,,,0,442,255,-,,,,,,,,,
1515652176170,,,0,442,255,-,,,,,,,,,
1515652176200,,,1,442,321,12,,,,,,,,,
1515652176201,,,2,442,321,-,,,,,,,,,
1515652176202,,,3,442,321,10,,,,,,,,,
