Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515999617190,,,0,0,0,-,581.65625,298.875,881.65625,342.875,1515999616985.0,0.0,,0.0,0.0
1515999617390,,,0,0,0,-,,,,,,,,,
1515999617489,,,1,710,2,-,,,,,,,,,
1515999617502,,,1,709,16,-,,,,,,,,,
1515999617520,,,1,703,67,-,,,,,,,,,
1515999617538,,,1,702,90,-,,,,,,,,,
1515999617553,,,1,701,120,-,,,,,,,,,
1515999617570,,,1,700,143,-,,,,,,,,,
1515999617587,,,1,700,159,-,,,,,,,,,
1515999617603,,,1,700,167,-,,,,,,,,,
1515999617620,,,1,700,173,-,,,,,,,,,
1515999617636,,,1,700,175,-,,,,,,,,,
1515999617652,,,1,700,176,-,,,,,,,,,
1515999617670,,,1,700,177,-,,,,,,,,,
1515999617686,,,1,700,177,-,,,,,,,,,
1515999617703,,,1,700,178,-,,,,,,,,,
1515999617719,,,1,699,184,-,,,,,,,,,
1515999617735,,,1,699,190,-,,,,,,,,,
1515999617752,,,1,698,198,-,,,,,,,,,
1515999617769,,,1,698,206,-,,,,,,,,,
1515999617786,,,1,698,213,-,,,,,,,,,
1515999617802,,,1,698,220,-,,,,,,,,,
1515999617819,,,1,698,229,-,,,,,,,,,
1515999617837,,,1,698,239,-,,,,,,,,,
1515999617852,,,1,698,247,-,,,,,,,,,
1515999617870,,,1,698,254,-,,,,,,,,,
1515999617886,,,1,698,263,-,,,,,,,,,
1515999617903,,,1,698,273,-,,,,,,,,,
1515999617920,,,1,698,278,-,,,,,,,,,
1515999617935,,,1,699,282,-,,,,,,,,,
1515999617952,,,1,700,286,-,,,,,,,,,
1515999617969,,,1,700,289,-,,,,,,,,,
1515999617986,,,1,701,292,-,,,,,,,,,
1515999618003,,,1,702,295,-,,,,,,,,,
1515999618020,,,1,702,298,-,,,,,,,,,
1515999618037,,,1,703,300,-,,,,,,,,,
1515999618053,,,1,703,302,-,,,,,,,,,
1515999618069,,,1,704,304,-,,,,,,,,,
1515999618086,,,1,704,305,-,,,,,,,,,
1515999618103,,,1,705,307,-,,,,,,,,,
1515999618120,,,1,706,310,-,,,,,,,,,
1515999618136,,,1,707,314,-,,,,,,,,,
1515999618152,,,1,707,317,-,,,,,,,,,
1515999618169,,,1,707,318,-,,,,,,,,,
1515999618187,,,1,707,319,-,,,,,,,,,
1515999618203,,,1,707,319,-,,,,,,,,,
1515999618219,,,1,707,320,12,,,,,,,,,
1515999618408,,,2,707,320,-,,,,,,,,,
1515999618414,,,3,707,320,10,,,,,,,,,
