Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518081345671,723,184,841,407,576,389,0,0,1
0,1,1518081345793,924,75,841,407,576,389,0,0,1
0,1,1518081345864,921,75,841,407,576,389,0,0,1
0,1,1518081345880,914,78,841,407,576,389,0,0,1
0,1,1518081345900,903,93,841,407,576,389,0,0,1
0,1,1518081345914,873,133,841,407,576,389,0,0,1
0,1,1518081345930,841,185,841,407,576,389,0,0,1
0,1,1518081345947,819,225,841,407,576,389,0,0,1
0,1,1518081345964,792,274,841,407,576,389,0,0,1
0,1,1518081345981,779,301,841,407,576,389,0,0,1
0,1,1518081345997,770,318,841,407,576,389,0,0,1
0,1,1518081346014,765,328,841,407,576,389,0,0,1
0,1,1518081346030,761,336,841,407,576,389,0,0,1
0,1,1518081346048,760,339,841,407,576,389,0,0,1
0,1,1518081346064,758,342,841,407,576,389,0,0,1
0,1,1518081346081,757,344,841,407,576,389,0,0,1
0,1,1518081346100,755,349,841,407,576,389,0,0,1
0,1,1518081346118,754,353,841,407,576,389,0,0,1
0,1,1518081346131,753,357,841,407,576,389,0,0,1
0,1,1518081346148,751,362,841,407,576,389,0,0,1
0,1,1518081346165,749,366,841,407,576,389,0,0,1
0,1,1518081346181,747,369,841,407,576,389,0,0,1
0,1,1518081346198,745,372,841,407,576,389,0,0,1
0,1,1518081346215,744,375,841,407,576,389,0,0,1
0,1,1518081346231,742,378,841,407,576,389,0,0,1
0,1,1518081346248,740,380,841,407,576,389,0,0,1
0,1,1518081346265,739,382,841,407,576,389,0,0,1
0,1,1518081346282,737,386,841,407,576,389,0,0,1
0,1,1518081346302,735,393,841,407,576,389,0,0,1
0,1,1518081346314,733,396,841,407,576,389,0,0,1
0,1,1518081346332,732,399,841,407,576,389,0,0,1
38,1,1518081346349,732,400,841,407,576,389,0,0,1
0,2,1518081346574,732,400,841,407,576,389,0,0,1
36,3,1518081346578,732,400,841,407,576,389,0,0,1
