Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515752331343,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515752331129.0,1.0,,0.0,0.0
1515752331544,,,0,0,0,-,,,,,,,,,
1515752331743,,,0,0,0,-,,,,,,,,,
1515752331941,,,0,0,0,-,,,,,,,,,
1515752332142,,,0,0,0,-,,,,,,,,,
1515752332341,,,0,0,0,-,,,,,,,,,
1515752332541,,,0,0,0,-,,,,,,,,,
1515752332555,,,1,786,281,-,,,,,,,,,
1515752332572,,,1,772,270,-,,,,,,,,,
1515752332589,,,1,760,259,-,,,,,,,,,
1515752332606,,,1,745,240,-,,,,,,,,,
1515752332622,,,1,729,223,-,,,,,,,,,
1515752332639,,,1,710,213,-,,,,,,,,,
1515752332656,,,1,695,197,-,,,,,,,,,
1515752332671,,,1,683,178,-,,,,,,,,,
1515752332689,,,1,672,158,-,,,,,,,,,
1515752332706,,,1,658,142,-,,,,,,,,,
1515752332722,,,1,644,124,-,,,,,,,,,
1515752332739,,,1,624,104,-,,,,,,,,,
1515752332755,,,1,606,94,-,,,,,,,,,
1515752332772,,,1,592,76,-,,,,,,,,,
1515752332789,,,1,582,62,-,,,,,,,,,
1515752332806,,,1,566,47,-,,,,,,,,,
1515752332823,,,1,546,29,-,,,,,,,,,
1515752332839,,,1,534,14,-,,,,,,,,,
1515752332857,,,1,516,2,-,,,,,,,,,
1515752332902,,,1,442,341,12,,,,,,,,,
1515752332902,,,2,442,341,-,,,,,,,,,
1515752332904,,,3,442,341,10,,,,,,,,,
1515752333146,,,0,442,341,-,,,,,,,,,
1515752333343,,,0,442,341,-,,,,,,,,,
1515752333542,,,0,442,341,-,,,,,,,,,
1515752333715,6.0,22.0,0,442,341,,,,,,,,,,
1515752333741,,,0,442,341,-,,,,,,,,,
1515752333823,7.0,22.0,0,442,341,,,,,,,,,,
1515752333929,6.0,22.0,0,442,341,,,,,,,,,,
1515752333942,,,0,442,341,-,,,,,,,,,
1515752334036,7.0,22.0,0,442,341,,,,,,,,,,
1515752334142,6.0,22.0,0,442,341,,,,,,,,,,
1515752334143,,,0,442,341,-,,,,,,,,,
1515752334248,7.0,22.0,0,442,341,,,,,,,,,,
1515752334343,,,0,442,341,-,,,,,,,,,
1515752334354,6.0,22.0,0,442,341,,,,,,,,,,
1515752334460,7.0,22.0,0,442,341,,,,,,,,,,
1515752334543,,,0,442,341,-,,,,,,,,,
1515752334565,6.0,22.0,0,442,341,,,,,,,,,,
1515752334672,7.0,22.0,0,442,341,,,,,,,,,,
1515752334742,,,0,442,341,-,,,,,,,,,
1515752334785,6.0,22.0,0,442,341,,,,,,,,,,
1515752334895,7.0,22.0,0,442,341,,,,,,,,,,
1515752334944,,,0,442,341,-,,,,,,,,,
1515752335001,6.0,22.0,0,442,341,,,,,,,,,,
1515752335109,7.0,22.0,0,442,341,,,,,,,,,,
1515752335142,,,0,442,341,-,,,,,,,,,
1515752335215,6.0,22.0,0,442,341,,,,,,,,,,
1515752335322,7.0,22.0,0,442,341,,,,,,,,,,
1515752335342,,,0,442,341,-,,,,,,,,,
1515752335426,6.0,22.0,0,442,341,,,,,,,,,,
1515752335531,7.0,22.0,0,442,341,,,,,,,,,,
1515752335543,,,0,442,341,-,,,,,,,,,
1515752335633,6.0,22.0,0,442,341,,,,,,,,,,
1515752335740,7.0,22.0,0,442,341,,,,,,,,,,
1515752335741,,,0,442,341,-,,,,,,,,,
1515752335847,6.0,22.0,0,442,341,,,,,,,,,,
1515752335943,,,0,442,341,-,,,,,,,,,
1515752335954,7.0,22.0,0,442,341,,,,,,,,,,
1515752336064,,,1,465,5,-,,,,,,,,,
1515752336081,,,1,447,20,-,,,,,,,,,
1515752336098,,,1,431,33,-,,,,,,,,,
1515752336115,,,1,416,50,-,,,,,,,,,
1515752336132,,,1,399,66,-,,,,,,,,,
1515752336148,,,1,387,79,-,,,,,,,,,
1515752336166,,,1,373,91,-,,,,,,,,,
1515752336182,,,1,360,102,-,,,,,,,,,
1515752336198,,,1,340,119,-,,,,,,,,,
1515752336216,,,1,330,132,-,,,,,,,,,
1515752336232,,,1,318,151,-,,,,,,,,,
1515752336249,,,1,304,168,-,,,,,,,,,
1515752336265,,,1,285,183,-,,,,,,,,,
1515752336283,,,1,273,198,-,,,,,,,,,
1515752336299,,,1,263,217,-,,,,,,,,,
1515752336315,,,1,253,231,-,,,,,,,,,
1515752336331,,,1,241,242,-,,,,,,,,,
1515752336348,,,1,223,253,-,,,,,,,,,
1515752336366,,,1,212,263,-,,,,,,,,,
1515752336382,,,1,195,282,-,,,,,,,,,
1515752336399,,,1,176,299,-,,,,,,,,,
1515752336416,,,1,165,317,-,,,,,,,,,
1515752336433,,,1,153,335,-,,,,,,,,,
1515752336450,,,1,138,352,-,,,,,,,,,
1515752336466,,,1,123,362,-,,,,,,,,,
1515752336483,,,1,110,377,-,,,,,,,,,
1515752336500,,,1,92,394,-,,,,,,,,,
1515752336515,,,1,82,407,-,,,,,,,,,
1515752336533,,,1,71,421,-,,,,,,,,,
1515752336549,,,1,51,440,-,,,,,,,,,
1515752336567,,,1,36,457,-,,,,,,,,,
1515752336583,,,1,22,471,-,,,,,,,,,
1515752336600,,,1,3,487,-,,,,,,,,,
1515752336609,,,1,442,405,12,,,,,,,,,
1515752336609,,,2,442,405,-,,,,,,,,,
1515752336610,,,3,442,405,10,,,,,,,,,
1515752336945,,,0,442,405,-,,,,,,,,,
1515752337142,,,0,442,405,-,,,,,,,,,
1515752337343,,,0,442,405,-,,,,,,,,,
1515752337434,6.0,22.0,0,442,405,,,,,,,,,,
1515752337540,7.0,22.0,0,442,405,,,,,,,,,,
1515752337541,,,0,442,405,-,,,,,,,,,
1515752337645,6.0,22.0,0,442,405,,,,,,,,,,
1515752337742,,,0,442,405,-,,,,,,,,,
1515752337753,7.0,22.0,0,442,405,,,,,,,,,,
1515752337859,6.0,22.0,0,442,405,,,,,,,,,,
1515752337942,,,0,442,405,-,,,,,,,,,
1515752337968,7.0,22.0,0,442,405,,,,,,,,,,
1515752338077,6.0,22.0,0,442,405,,,,,,,,,,
1515752338142,,,0,442,405,-,,,,,,,,,
1515752338182,7.0,22.0,0,442,405,,,,,,,,,,
1515752338286,6.0,22.0,0,442,405,,,,,,,,,,
1515752338344,,,0,442,405,-,,,,,,,,,
1515752338392,7.0,22.0,0,442,405,,,,,,,,,,
1515752338496,6.0,22.0,0,442,405,,,,,,,,,,
1515752338544,,,0,442,405,-,,,,,,,,,
1515752338604,7.0,22.0,0,442,405,,,,,,,,,,
1515752338709,6.0,22.0,0,442,405,,,,,,,,,,
1515752338743,,,0,442,405,-,,,,,,,,,
1515752338815,7.0,22.0,0,442,405,,,,,,,,,,
1515752338920,6.0,22.0,0,442,405,,,,,,,,,,
1515752338941,,,0,442,405,-,,,,,,,,,
1515752339027,7.0,22.0,0,442,405,,,,,,,,,,
1515752339133,6.0,22.0,0,442,405,,,,,,,,,,
1515752339141,,,0,442,405,-,,,,,,,,,
1515752339236,7.0,22.0,0,442,405,,,,,,,,,,
1515752339342,6.0,22.0,0,442,405,,,,,,,,,,
1515752339343,,,0,442,405,-,,,,,,,,,
