Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515729388803,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515729388594.0,1.0,,0.0,0.0
1515729389003,,,0,0,0,-,,,,,,,,,
1515729389203,,,0,0,0,-,,,,,,,,,
1515729389406,,,0,0,0,-,,,,,,,,,
1515729389605,,,0,0,0,-,,,,,,,,,
1515729389663,,,1,391,596,-,,,,,,,,,
1515729389680,,,1,377,581,-,,,,,,,,,
1515729389697,,,1,366,561,-,,,,,,,,,
1515729389713,,,1,353,547,-,,,,,,,,,
1515729389730,,,1,334,530,-,,,,,,,,,
1515729389747,,,1,322,510,-,,,,,,,,,
1515729389763,,,1,309,492,-,,,,,,,,,
1515729389781,,,1,299,480,-,,,,,,,,,
1515729389797,,,1,279,470,-,,,,,,,,,
1515729389814,,,1,259,458,-,,,,,,,,,
1515729389830,,,1,247,443,-,,,,,,,,,
1515729389847,,,1,234,424,-,,,,,,,,,
1515729389864,,,1,220,407,-,,,,,,,,,
1515729389881,,,1,207,389,-,,,,,,,,,
1515729389895,,,1,442,341,12,,,,,,,,,
1515729389896,,,2,442,341,-,,,,,,,,,
1515729389898,,,3,442,341,10,,,,,,,,,
1515729390207,,,0,442,341,-,,,,,,,,,
1515729390403,,,0,442,341,-,,,,,,,,,
1515729390607,,,0,442,341,-,,,,,,,,,
1515729390708,6.0,22.0,0,442,341,,,,,,,,,,
1515729390802,,,0,442,341,-,,,,,,,,,
1515729390819,7.0,22.0,0,442,341,,,,,,,,,,
1515729390926,6.0,22.0,0,442,341,,,,,,,,,,
1515729391006,,,0,442,341,-,,,,,,,,,
1515729391031,7.0,22.0,0,442,341,,,,,,,,,,
1515729391138,6.0,22.0,0,442,341,,,,,,,,,,
1515729391207,,,0,442,341,-,,,,,,,,,
1515729391245,7.0,22.0,0,442,341,,,,,,,,,,
1515729391347,6.0,22.0,0,442,341,,,,,,,,,,
1515729391407,,,0,442,341,-,,,,,,,,,
1515729391454,7.0,22.0,0,442,341,,,,,,,,,,
1515729391561,6.0,22.0,0,442,341,,,,,,,,,,
1515729391605,,,0,442,341,-,,,,,,,,,
1515729391669,7.0,22.0,0,442,341,,,,,,,,,,
1515729391776,6.0,22.0,0,442,341,,,,,,,,,,
1515729391802,,,0,442,341,-,,,,,,,,,
1515729391885,7.0,22.0,0,442,341,,,,,,,,,,
1515729391992,6.0,22.0,0,442,341,,,,,,,,,,
1515729392002,,,0,442,341,-,,,,,,,,,
1515729392095,7.0,22.0,0,442,341,,,,,,,,,,
1515729392199,6.0,22.0,0,442,341,,,,,,,,,,
1515729392203,,,0,442,341,-,,,,,,,,,
1515729392305,7.0,22.0,0,442,341,,,,,,,,,,
1515729392403,,,0,442,341,-,,,,,,,,,
1515729392411,6.0,22.0,0,442,341,,,,,,,,,,
1515729392516,7.0,22.0,0,442,341,,,,,,,,,,
1515729392604,,,0,442,341,-,,,,,,,,,
1515729392622,6.0,22.0,0,442,341,,,,,,,,,,
1515729392730,7.0,22.0,0,442,341,,,,,,,,,,
1515729392803,,,0,442,341,-,,,,,,,,,
1515729392841,6.0,22.0,0,442,341,,,,,,,,,,
1515729392950,7.0,22.0,0,442,341,,,,,,,,,,
1515729393007,,,0,442,341,-,,,,,,,,,
1515729393057,,,1,189,407,-,,,,,,,,,
1515729393072,,,1,169,427,-,,,,,,,,,
1515729393090,,,1,157,443,-,,,,,,,,,
1515729393106,,,1,146,460,-,,,,,,,,,
1515729393123,,,1,132,473,-,,,,,,,,,
1515729393140,,,1,115,488,-,,,,,,,,,
1515729393156,,,1,103,501,-,,,,,,,,,
1515729393173,,,1,85,518,-,,,,,,,,,
1515729393190,,,1,71,533,-,,,,,,,,,
1515729393207,,,1,59,548,-,,,,,,,,,
1515729393223,,,1,49,567,-,,,,,,,,,
1515729393232,,,1,442,405,12,,,,,,,,,
1515729393233,,,2,442,405,-,,,,,,,,,
1515729393235,,,3,442,405,10,,,,,,,,,
1515729393606,,,0,442,405,-,,,,,,,,,
1515729393807,,,0,442,405,-,,,,,,,,,
1515729394007,,,0,442,405,-,,,,,,,,,
1515729394058,6.0,22.0,0,442,405,,,,,,,,,,
1515729394162,7.0,22.0,0,442,405,,,,,,,,,,
1515729394207,,,0,442,405,-,,,,,,,,,
1515729394269,6.0,22.0,0,442,405,,,,,,,,,,
1515729394373,7.0,22.0,0,442,405,,,,,,,,,,
1515729394405,,,0,442,405,-,,,,,,,,,
1515729394477,6.0,22.0,0,442,405,,,,,,,,,,
1515729394581,7.0,22.0,0,442,405,,,,,,,,,,
1515729394602,,,0,442,405,-,,,,,,,,,
1515729394712,6.0,22.0,0,442,405,,,,,,,,,,
1515729394830,,,0,442,405,-,,,,,,,,,
1515729394833,7.0,22.0,0,442,405,,,,,,,,,,
1515729394938,6.0,22.0,0,442,405,,,,,,,,,,
1515729395017,,,0,442,405,-,,,,,,,,,
1515729395046,7.0,22.0,0,442,405,,,,,,,,,,
1515729395151,6.0,22.0,0,442,405,,,,,,,,,,
1515729395210,,,0,442,405,-,,,,,,,,,
1515729395259,7.0,22.0,0,442,405,,,,,,,,,,
1515729395365,6.0,22.0,0,442,405,,,,,,,,,,
1515729395405,,,0,442,405,-,,,,,,,,,
1515729395471,7.0,22.0,0,442,405,,,,,,,,,,
1515729395578,6.0,22.0,0,442,405,,,,,,,,,,
1515729395604,,,0,442,405,-,,,,,,,,,
1515729395681,7.0,22.0,0,442,405,,,,,,,,,,
1515729395784,6.0,22.0,0,442,405,,,,,,,,,,
1515729395857,,,0,442,405,-,,,,,,,,,
1515729395889,7.0,22.0,0,442,405,,,,,,,,,,
1515729395992,6.0,22.0,0,442,405,,,,,,,,,,
1515729396004,,,0,442,405,-,,,,,,,,,
1515729396097,7.0,22.0,0,442,405,,,,,,,,,,
1515729396200,6.0,22.0,0,442,405,,,,,,,,,,
1515729396202,,,0,442,405,-,,,,,,,,,
1515729396307,7.0,22.0,0,442,405,,,,,,,,,,
1515729396411,,,0,442,405,-,,,,,,,,,
1515729396619,,,0,442,405,-,,,,,,,,,
1515729396809,,,0,442,405,-,,,,,,,,,
1515729397061,,,0,442,405,-,,,,,,,,,
1515729397209,,,0,442,405,-,,,,,,,,,
1515729397480,,,0,442,405,-,,,,,,,,,
1515729397656,,,0,442,405,-,,,,,,,,,
1515729397809,,,0,442,405,-,,,,,,,,,
1515729398057,,,0,442,405,-,,,,,,,,,
1515729398257,,,0,442,405,-,,,,,,,,,
1515729398461,,,0,442,405,-,,,,,,,,,
1515729398656,,,0,442,405,-,,,,,,,,,
1515729398811,,,0,442,405,-,,,,,,,,,
1515729399056,,,0,442,405,-,,,,,,,,,
1515729399256,,,0,442,405,-,,,,,,,,,
1515729399457,,,0,442,405,-,,,,,,,,,
1515729399663,,,0,442,405,-,,,,,,,,,
1515729399810,,,0,442,405,-,,,,,,,,,
1515729400057,,,0,442,405,-,,,,,,,,,
1515729400257,,,0,442,405,-,,,,,,,,,
1515729400473,,,0,442,405,-,,,,,,,,,
1515729400657,,,0,442,405,-,,,,,,,,,
1515729400810,,,0,442,405,-,,,,,,,,,
1515729401057,,,0,442,405,-,,,,,,,,,
1515729401261,,,0,442,405,-,,,,,,,,,
1515729401457,,,0,442,405,-,,,,,,,,,
1515729401457,,,1,33,550,12,,,,,,,,,
1515729401657,,,0,33,550,-,,,,,,,,,
1515729401809,,,0,33,550,-,,,,,,,,,
1515729402057,,,0,33,550,-,,,,,,,,,
1515729402258,,,0,33,550,-,,,,,,,,,
1515729402456,,,0,33,550,-,,,,,,,,,
1515729402661,,,0,33,550,-,,,,,,,,,
1515729402810,,,0,33,550,-,,,,,,,,,
1515729403056,,,0,33,550,-,,,,,,,,,
1515729403257,,,0,33,550,-,,,,,,,,,
1515729403457,,,0,33,550,-,,,,,,,,,
1515729403657,,,0,33,550,-,,,,,,,,,
1515729403814,,,0,33,550,-,,,,,,,,,
1515729404061,,,0,33,550,-,,,,,,,,,
1515729404256,,,0,33,550,-,,,,,,,,,
1515729404457,,,0,33,550,-,,,,,,,,,
1515729404657,,,0,33,550,-,,,,,,,,,
1515729404839,,,0,33,550,-,,,,,,,,,
1515729405057,,,0,33,550,-,,,,,,,,,
1515729405256,,,0,33,550,-,,,,,,,,,
1515729405461,,,0,33,550,-,,,,,,,,,
1515729405656,,,0,33,550,-,,,,,,,,,
1515729405810,,,0,33,550,-,,,,,,,,,
1515729406096,,,0,33,550,-,,,,,,,,,
1515729406215,,,0,33,550,-,,,,,,,,,
1515729406481,,,0,33,550,-,,,,,,,,,
1515729406481,,,1,20,534,12,,,,,,,,,
1515729406810,,,0,20,534,-,,,,,,,,,
1515729407057,,,0,20,534,-,,,,,,,,,
1515729407257,,,0,20,534,-,,,,,,,,,
1515729407457,,,0,20,534,-,,,,,,,,,
1515729407661,,,0,20,534,-,,,,,,,,,
1515729407810,,,0,20,534,-,,,,,,,,,
1515729408057,,,0,20,534,-,,,,,,,,,
1515729408261,,,0,20,534,-,,,,,,,,,
1515729408456,,,0,20,534,-,,,,,,,,,
1515729408656,,,0,20,534,-,,,,,,,,,
1515729408810,,,0,20,534,-,,,,,,,,,
1515729409081,,,0,20,534,-,,,,,,,,,
1515729409257,,,0,20,534,-,,,,,,,,,
1515729409463,,,0,20,534,-,,,,,,,,,
1515729409661,,,0,20,534,-,,,,,,,,,
1515729409809,,,0,20,534,-,,,,,,,,,
1515729410056,,,0,20,534,-,,,,,,,,,
1515729410256,,,0,20,534,-,,,,,,,,,
1515729410457,,,0,20,534,-,,,,,,,,,
1515729410657,,,0,20,534,-,,,,,,,,,
1515729410810,,,0,20,534,-,,,,,,,,,
1515729411061,,,0,20,534,-,,,,,,,,,
1515729411263,,,0,20,534,-,,,,,,,,,
1515729411457,,,0,20,534,-,,,,,,,,,
1515729411489,,,1,4,515,-,,,,,,,,,
1515729411498,,,1,442,469,12,,,,,,,,,
1515729411499,,,2,442,469,-,,,,,,,,,
1515729411501,,,3,442,469,10,,,,,,,,,
1515729411809,,,0,442,469,-,,,,,,,,,
1515729412057,,,0,442,469,-,,,,,,,,,
1515729412264,,,0,442,469,-,,,,,,,,,
1515729412324,6.0,23.0,0,442,469,,,,,,,,,,
1515729412409,,,0,442,469,-,,,,,,,,,
1515729412429,7.0,23.0,0,442,469,,,,,,,,,,
1515729412535,6.0,23.0,0,442,469,,,,,,,,,,
1515729412610,,,0,442,469,-,,,,,,,,,
1515729412644,7.0,23.0,0,442,469,,,,,,,,,,
1515729412751,6.0,23.0,0,442,469,,,,,,,,,,
1515729412811,,,0,442,469,-,,,,,,,,,
1515729412858,7.0,23.0,0,442,469,,,,,,,,,,
1515729412962,6.0,23.0,0,442,469,,,,,,,,,,
1515729413010,,,0,442,469,-,,,,,,,,,
1515729413069,7.0,23.0,0,442,469,,,,,,,,,,
1515729413175,6.0,23.0,0,442,469,,,,,,,,,,
1515729413203,,,0,442,469,-,,,,,,,,,
1515729413282,7.0,23.0,0,442,469,,,,,,,,,,
1515729413387,6.0,23.0,0,442,469,,,,,,,,,,
1515729413457,,,0,442,469,-,,,,,,,,,
1515729413495,7.0,23.0,0,442,469,,,,,,,,,,
1515729413600,6.0,23.0,0,442,469,,,,,,,,,,
1515729413603,,,0,442,469,-,,,,,,,,,
1515729413704,7.0,23.0,0,442,469,,,,,,,,,,
1515729413810,,,0,442,469,-,,,,,,,,,
1515729413811,6.0,23.0,0,442,469,,,,,,,,,,
1515729413917,7.0,23.0,0,442,469,,,,,,,,,,
1515729414022,6.0,23.0,0,442,469,,,,,,,,,,
1515729414023,,,0,442,469,-,,,,,,,,,
1515729414129,7.0,23.0,0,442,469,,,,,,,,,,
1515729414236,,,0,442,469,-,,,,,,,,,
1515729414237,6.0,23.0,0,442,469,,,,,,,,,,
1515729414343,7.0,23.0,0,442,469,,,,,,,,,,
1515729414410,,,0,442,469,-,,,,,,,,,
1515729414450,6.0,23.0,0,442,469,,,,,,,,,,
1515729414558,7.0,23.0,0,442,469,,,,,,,,,,
1515729414656,,,0,442,469,-,,,,,,,,,
1515729414865,,,0,442,469,-,,,,,,,,,
1515729415009,,,0,442,469,-,,,,,,,,,
1515729415286,,,0,442,469,-,,,,,,,,,
1515729415456,,,0,442,469,-,,,,,,,,,
1515729415657,,,0,442,469,-,,,,,,,,,
1515729415856,,,0,442,469,-,,,,,,,,,
1515729416010,,,0,442,469,-,,,,,,,,,
1515729416293,,,0,442,469,-,,,,,,,,,
1515729416457,,,0,442,469,-,,,,,,,,,
1515729416610,,,0,442,469,-,,,,,,,,,
1515729416857,,,0,442,469,-,,,,,,,,,
1515729417012,,,0,442,469,-,,,,,,,,,
1515729417257,,,0,442,469,-,,,,,,,,,
1515729417410,,,0,442,469,-,,,,,,,,,
1515729417633,,,0,442,469,-,,,,,,,,,
1515729417818,,,0,442,469,-,,,,,,,,,
1515729418015,,,0,442,469,-,,,,,,,,,
1515729418215,,,0,442,469,-,,,,,,,,,
1515729418480,,,0,442,469,-,,,,,,,,,
1515729418658,,,0,442,469,-,,,,,,,,,
1515729418810,,,0,442,469,-,,,,,,,,,
1515729419014,,,0,442,469,-,,,,,,,,,
1515729419283,,,0,442,469,-,,,,,,,,,
1515729419461,,,0,442,469,-,,,,,,,,,
1515729419669,,,0,442,469,-,,,,,,,,,
1515729419819,,,0,442,469,-,,,,,,,,,
1515729420003,,,0,442,469,-,,,,,,,,,
1515729420203,,,0,442,469,-,,,,,,,,,
1515729420501,,,0,442,469,-,,,,,,,,,
1515729420647,,,0,442,469,-,,,,,,,,,
1515729420878,,,0,442,469,-,,,,,,,,,
1515729421011,,,0,442,469,-,,,,,,,,,
1515729421298,,,0,442,469,-,,,,,,,,,
1515729421426,,,0,442,469,-,,,,,,,,,
1515729421616,,,0,442,469,-,,,,,,,,,
1515729421834,,,0,442,469,-,,,,,,,,,
1515729422009,,,0,442,469,-,,,,,,,,,
1515729422265,,,0,442,469,-,,,,,,,,,
1515729422414,,,0,442,469,-,,,,,,,,,
1515729422611,,,0,442,469,-,,,,,,,,,
1515729422866,,,0,442,469,-,,,,,,,,,
1515729423014,,,0,442,469,-,,,,,,,,,
1515729423289,,,0,442,469,-,,,,,,,,,
1515729423429,,,0,442,469,-,,,,,,,,,
1515729423662,,,0,442,469,-,,,,,,,,,
1515729423870,,,0,442,469,-,,,,,,,,,
1515729424012,,,0,442,469,-,,,,,,,,,
