Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518083557372,727,384,814,411,549,389,0,0,1
0,1,1518083557381,725,387,814,411,549,389,0,0,1
0,1,1518083557405,723,391,814,411,549,389,0,0,1
0,1,1518083557420,721,396,814,411,549,389,0,0,1
0,1,1518083557433,718,401,814,411,549,389,0,0,1
0,1,1518083557461,710,412,814,411,549,389,0,0,1
0,1,1518083557481,702,428,814,411,549,389,0,0,1
0,1,1518083557500,698,435,814,411,549,389,0,0,1
0,1,1518083557516,696,441,814,411,549,389,0,0,1
0,1,1518083557532,694,446,814,411,549,389,0,0,1
0,1,1518083557549,692,447,814,411,549,389,0,0,1
0,1,1518083557767,700,439,814,411,549,389,0,0,1
0,1,1518083557782,708,432,814,411,549,389,0,0,1
0,1,1518083557800,718,425,814,411,549,389,0,0,1
0,1,1518083557816,728,418,814,411,549,389,0,0,1
0,1,1518083557833,734,415,814,411,549,389,0,0,1
0,1,1518083557850,739,413,814,411,549,389,0,0,1
0,1,1518083557866,741,412,814,411,549,389,0,0,1
0,1,1518083557883,742,412,814,411,549,389,0,0,1
38,1,1518083557900,742,412,814,411,549,389,0,0,1
0,2,1518083558091,742,412,814,411,549,389,0,0,1
36,3,1518083558093,742,412,814,411,549,389,0,0,1
