Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515743988546,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515743988336.0,1.0,,0.0,0.0
1515743988748,,,0,0,0,-,,,,,,,,,
1515743988946,,,0,0,0,-,,,,,,,,,
1515743989144,,,0,0,0,-,,,,,,,,,
1515743989346,,,0,0,0,-,,,,,,,,,
1515743989524,,,1,794,578,-,,,,,,,,,
1515743989540,,,1,775,560,-,,,,,,,,,
1515743989557,,,1,756,544,-,,,,,,,,,
1515743989574,,,1,741,525,-,,,,,,,,,
1515743989590,,,1,729,505,-,,,,,,,,,
1515743989607,,,1,717,495,-,,,,,,,,,
1515743989624,,,1,703,483,-,,,,,,,,,
1515743989641,,,1,684,466,-,,,,,,,,,
1515743989657,,,1,671,446,-,,,,,,,,,
1515743989674,,,1,659,434,-,,,,,,,,,
1515743989691,,,1,644,423,-,,,,,,,,,
1515743989707,,,1,624,409,-,,,,,,,,,
1515743989723,,,1,606,396,-,,,,,,,,,
1515743989741,,,1,589,385,-,,,,,,,,,
1515743989757,,,1,576,374,-,,,,,,,,,
1515743989774,,,1,557,358,-,,,,,,,,,
1515743989785,,,1,442,341,12,,,,,,,,,
1515743989785,,,2,442,341,-,,,,,,,,,
1515743989787,,,3,442,341,10,,,,,,,,,
1515743990146,,,0,442,341,-,,,,,,,,,
1515743990347,,,0,442,341,-,,,,,,,,,
1515743990545,,,0,442,341,-,,,,,,,,,
1515743990597,6.0,22.0,0,442,341,,,,,,,,,,
1515743990707,7.0,22.0,0,442,341,,,,,,,,,,
1515743990746,,,0,442,341,-,,,,,,,,,
1515743990813,6.0,22.0,0,442,341,,,,,,,,,,
1515743990919,7.0,22.0,0,442,341,,,,,,,,,,
1515743990946,,,0,442,341,-,,,,,,,,,
1515743991025,6.0,22.0,0,442,341,,,,,,,,,,
1515743991131,7.0,22.0,0,442,341,,,,,,,,,,
1515743991146,,,0,442,341,-,,,,,,,,,
1515743991237,6.0,22.0,0,442,341,,,,,,,,,,
1515743991342,7.0,22.0,0,442,341,,,,,,,,,,
1515743991344,,,0,442,341,-,,,,,,,,,
1515743991447,6.0,22.0,0,442,341,,,,,,,,,,
1515743991546,,,0,442,341,-,,,,,,,,,
1515743991555,7.0,22.0,0,442,341,,,,,,,,,,
1515743991659,6.0,22.0,0,442,341,,,,,,,,,,
1515743991746,,,0,442,341,-,,,,,,,,,
1515743991762,7.0,22.0,0,442,341,,,,,,,,,,
1515743991868,6.0,22.0,0,442,341,,,,,,,,,,
1515743991946,,,0,442,341,-,,,,,,,,,
1515743991974,7.0,22.0,0,442,341,,,,,,,,,,
1515743992078,6.0,22.0,0,442,341,,,,,,,,,,
1515743992145,,,0,442,341,-,,,,,,,,,
1515743992184,7.0,22.0,0,442,341,,,,,,,,,,
1515743992286,,,1,539,371,-,,,,,,,,,
1515743992298,,,1,521,390,-,,,,,,,,,
1515743992314,,,1,511,404,-,,,,,,,,,
1515743992331,,,1,495,421,-,,,,,,,,,
1515743992348,,,1,477,441,-,,,,,,,,,
1515743992365,,,1,458,451,-,,,,,,,,,
1515743992381,,,1,446,470,-,,,,,,,,,
1515743992398,,,1,429,484,-,,,,,,,,,
1515743992415,,,1,413,500,-,,,,,,,,,
1515743992431,,,1,397,510,-,,,,,,,,,
1515743992448,,,1,378,526,-,,,,,,,,,
1515743992464,,,1,366,545,-,,,,,,,,,
1515743992481,,,1,350,556,-,,,,,,,,,
1515743992491,,,1,442,405,12,,,,,,,,,
1515743992492,,,2,442,405,-,,,,,,,,,
1515743992494,,,3,442,405,10,,,,,,,,,
1515743992745,,,0,442,405,-,,,,,,,,,
1515743992946,,,0,442,405,-,,,,,,,,,
1515743993146,,,0,442,405,-,,,,,,,,,
1515743993318,6.0,22.0,0,442,405,,,,,,,,,,
1515743993343,,,0,442,405,-,,,,,,,,,
1515743993423,7.0,22.0,0,442,405,,,,,,,,,,
1515743993528,6.0,22.0,0,442,405,,,,,,,,,,
1515743993545,,,0,442,405,-,,,,,,,,,
1515743993630,7.0,22.0,0,442,405,,,,,,,,,,
1515743993733,6.0,22.0,0,442,405,,,,,,,,,,
1515743993743,,,0,442,405,-,,,,,,,,,
1515743993840,7.0,22.0,0,442,405,,,,,,,,,,
1515743993944,,,0,442,405,-,,,,,,,,,
1515743993947,6.0,22.0,0,442,405,,,,,,,,,,
1515743994050,7.0,22.0,0,442,405,,,,,,,,,,
1515743994146,,,0,442,405,-,,,,,,,,,
1515743994155,6.0,22.0,0,442,405,,,,,,,,,,
1515743994262,7.0,22.0,0,442,405,,,,,,,,,,
1515743994345,,,0,442,405,-,,,,,,,,,
1515743994367,6.0,22.0,0,442,405,,,,,,,,,,
1515743994475,7.0,22.0,0,442,405,,,,,,,,,,
1515743994545,,,0,442,405,-,,,,,,,,,
1515743994580,6.0,22.0,0,442,405,,,,,,,,,,
1515743994686,7.0,22.0,0,442,405,,,,,,,,,,
1515743994746,,,0,442,405,-,,,,,,,,,
1515743994792,6.0,22.0,0,442,405,,,,,,,,,,
1515743994899,7.0,22.0,0,442,405,,,,,,,,,,
1515743994948,,,0,442,405,-,,,,,,,,,
1515743995002,6.0,22.0,0,442,405,,,,,,,,,,
1515743995110,7.0,22.0,0,442,405,,,,,,,,,,
1515743995146,,,0,442,405,-,,,,,,,,,
1515743995214,6.0,22.0,0,442,405,,,,,,,,,,
1515743995317,7.0,22.0,0,442,405,,,,,,,,,,
1515743995345,,,0,442,405,-,,,,,,,,,
1515743995421,6.0,22.0,0,442,405,,,,,,,,,,
1515743995526,7.0,22.0,0,442,405,,,,,,,,,,
1515743995546,,,0,442,405,-,,,,,,,,,
1515743995629,,,1,331,543,-,,,,,,,,,
1515743995640,,,1,318,530,-,,,,,,,,,
1515743995656,,,1,298,520,-,,,,,,,,,
1515743995665,,,1,442,469,12,,,,,,,,,
1515743995666,,,2,442,469,-,,,,,,,,,
1515743995669,,,3,442,469,10,,,,,,,,,
1515743995946,,,0,442,469,-,,,,,,,,,
1515743996145,,,0,442,469,-,,,,,,,,,
1515743996346,,,0,442,469,-,,,,,,,,,
1515743996485,6.0,23.0,0,442,469,,,,,,,,,,
1515743996546,,,0,442,469,-,,,,,,,,,
1515743996593,7.0,23.0,0,442,469,,,,,,,,,,
1515743996698,6.0,23.0,0,442,469,,,,,,,,,,
1515743996746,,,0,442,469,-,,,,,,,,,
1515743996802,7.0,23.0,0,442,469,,,,,,,,,,
1515743996907,6.0,23.0,0,442,469,,,,,,,,,,
1515743996945,,,0,442,469,-,,,,,,,,,
1515743997012,7.0,23.0,0,442,469,,,,,,,,,,
1515743997118,6.0,23.0,0,442,469,,,,,,,,,,
1515743997143,,,0,442,469,-,,,,,,,,,
1515743997224,7.0,23.0,0,442,469,,,,,,,,,,
1515743997327,6.0,23.0,0,442,469,,,,,,,,,,
1515743997345,,,0,442,469,-,,,,,,,,,
1515743997429,7.0,23.0,0,442,469,,,,,,,,,,
1515743997533,6.0,23.0,0,442,469,,,,,,,,,,
1515743997544,,,0,442,469,-,,,,,,,,,
1515743997637,7.0,23.0,0,442,469,,,,,,,,,,
1515743997742,6.0,23.0,0,442,469,,,,,,,,,,
1515743997744,,,0,442,469,-,,,,,,,,,
1515743997847,7.0,23.0,0,442,469,,,,,,,,,,
1515743997946,,,0,442,469,-,,,,,,,,,
1515743997952,6.0,23.0,0,442,469,,,,,,,,,,
1515743998059,7.0,23.0,0,442,469,,,,,,,,,,
1515743998146,,,0,442,469,-,,,,,,,,,
1515743998166,6.0,23.0,0,442,469,,,,,,,,,,
1515743998270,7.0,23.0,0,442,469,,,,,,,,,,
1515743998345,,,0,442,469,-,,,,,,,,,
1515743998378,6.0,23.0,0,442,469,,,,,,,,,,
1515743998486,7.0,23.0,0,442,469,,,,,,,,,,
1515743998544,,,0,442,469,-,,,,,,,,,
1515743998591,,,1,284,533,-,,,,,,,,,
1515743998598,,,1,270,545,-,,,,,,,,,
1515743998615,,,1,250,557,-,,,,,,,,,
1515743998632,,,1,240,577,-,,,,,,,,,
1515743998640,,,1,442,532,12,,,,,,,,,
1515743998641,,,2,442,532,-,,,,,,,,,
1515743998642,,,3,442,532,10,,,,,,,,,
