Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518083010018,356,363,833,411,568,389,0,0,1
0,1,1518083010068,512,341,833,411,568,389,0,0,1
0,1,1518083010093,548,318,833,411,568,389,0,0,1
0,1,1518083010549,574,307,833,411,568,389,0,0,1
0,1,1518083010584,575,308,833,411,568,389,0,0,1
0,1,1518083010601,576,308,833,411,568,389,0,0,1
0,1,1518083010618,578,308,833,411,568,389,0,0,1
0,1,1518083010634,581,308,833,411,568,389,0,0,1
0,1,1518083010654,586,308,833,411,568,389,0,0,1
0,1,1518083010667,591,308,833,411,568,389,0,0,1
0,1,1518083010684,597,309,833,411,568,389,0,0,1
0,1,1518083010701,605,311,833,411,568,389,0,0,1
0,1,1518083010717,615,316,833,411,568,389,0,0,1
0,1,1518083010734,627,326,833,411,568,389,0,0,1
0,1,1518083010750,638,333,833,411,568,389,0,0,1
0,1,1518083010768,649,342,833,411,568,389,0,0,1
0,1,1518083010784,661,351,833,411,568,389,0,0,1
0,1,1518083010801,670,361,833,411,568,389,0,0,1
0,1,1518083010817,678,369,833,411,568,389,0,0,1
0,1,1518083010834,683,375,833,411,568,389,0,0,1
0,1,1518083010851,687,382,833,411,568,389,0,0,1
0,1,1518083010867,691,388,833,411,568,389,0,0,1
0,1,1518083010884,695,393,833,411,568,389,0,0,1
0,1,1518083010901,698,397,833,411,568,389,0,0,1
0,1,1518083010917,702,400,833,411,568,389,0,0,1
0,1,1518083010934,703,402,833,411,568,389,0,0,1
0,1,1518083010951,704,404,833,411,568,389,0,0,1
0,1,1518083010967,706,406,833,411,568,389,0,0,1
0,1,1518083010984,707,409,833,411,568,389,0,0,1
0,1,1518083011001,709,412,833,411,568,389,0,0,1
0,1,1518083011018,710,414,833,411,568,389,0,0,1
0,1,1518083011034,711,414,833,411,568,389,0,0,1
38,1,1518083011051,712,415,833,411,568,389,0,0,1
0,2,1518083011140,712,415,833,411,568,389,0,0,1
36,3,1518083011227,712,415,833,411,568,389,0,0,1
