Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515999430171,,,0,0,0,-,581.65625,298.875,881.65625,342.875,1515999429947.0,0.0,,0.0,0.0
1515999430354,,,0,0,0,-,,,,,,,,,
1515999430405,,,1,674,7,-,,,,,,,,,
1515999430417,,,1,666,29,-,,,,,,,,,
1515999430434,,,1,653,81,-,,,,,,,,,
1515999430451,,,1,644,143,-,,,,,,,,,
1515999430468,,,1,642,186,-,,,,,,,,,
1515999430484,,,1,643,230,-,,,,,,,,,
1515999430500,,,1,651,259,-,,,,,,,,,
1515999430517,,,1,656,272,-,,,,,,,,,
1515999430534,,,1,659,276,-,,,,,,,,,
1515999430552,,,1,661,279,-,,,,,,,,,
1515999430568,,,1,663,280,-,,,,,,,,,
1515999430583,,,1,663,281,-,,,,,,,,,
1515999430601,,,1,664,281,-,,,,,,,,,
1515999430617,,,1,664,281,-,,,,,,,,,
1515999430634,,,1,664,282,-,,,,,,,,,
1515999430650,,,1,664,282,-,,,,,,,,,
1515999430668,,,1,664,282,-,,,,,,,,,
1515999430684,,,1,664,283,-,,,,,,,,,
1515999430701,,,1,663,284,-,,,,,,,,,
1515999430717,,,1,662,286,-,,,,,,,,,
1515999430734,,,1,659,290,-,,,,,,,,,
1515999430751,,,1,657,294,-,,,,,,,,,
1515999430767,,,1,654,298,-,,,,,,,,,
1515999430785,,,1,650,303,-,,,,,,,,,
1515999430801,,,1,647,306,-,,,,,,,,,
1515999430818,,,1,645,309,-,,,,,,,,,
1515999430834,,,1,643,312,-,,,,,,,,,
1515999430851,,,1,643,313,-,,,,,,,,,
1515999430868,,,1,642,314,-,,,,,,,,,
1515999430884,,,1,642,314,12,,,,,,,,,
1515999431125,,,2,642,314,-,,,,,,,,,
1515999431131,,,3,642,314,10,,,,,,,,,
