Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516011279565,,,1,588,260,-,288.65625,298.875,588.65625,342.875,1516011279321.0,0.0,,0.0,0.0
1516011279709,,,1,589,260,-,,,,,,,,,
1516011279716,,,1,593,257,-,,,,,,,,,
1516011279727,,,1,601,252,-,,,,,,,,,
1516011279743,,,1,618,243,-,,,,,,,,,
1516011279761,,,1,644,229,-,,,,,,,,,
1516011279777,,,1,670,218,-,,,,,,,,,
1516011279794,,,1,691,213,-,,,,,,,,,
1516011279811,,,1,710,211,-,,,,,,,,,
1516011279827,,,1,717,211,-,,,,,,,,,
1516011280007,,,1,715,211,-,,,,,,,,,
1516011280014,,,1,710,211,-,,,,,,,,,
1516011280027,,,1,704,211,-,,,,,,,,,
1516011280043,,,1,688,214,-,,,,,,,,,
1516011280060,,,1,675,217,-,,,,,,,,,
1516011280077,,,1,660,220,-,,,,,,,,,
1516011280094,,,1,648,223,-,,,,,,,,,
1516011280111,,,1,647,223,12,,,,,,,,,
1516011280327,,,0,647,223,-,,,,,,,,,
1516011280487,,,1,647,223,-,,,,,,,,,
1516011280495,,,1,643,227,-,,,,,,,,,
1516011280511,,,1,632,239,-,,,,,,,,,
1516011280527,,,1,613,259,-,,,,,,,,,
1516011280544,,,1,595,277,-,,,,,,,,,
1516011280560,,,1,581,292,-,,,,,,,,,
1516011280577,,,1,569,306,-,,,,,,,,,
1516011280594,,,1,565,312,-,,,,,,,,,
1516011280610,,,1,564,313,-,,,,,,,,,
1516011280761,,,1,562,313,-,,,,,,,,,
1516011280777,,,1,553,313,-,,,,,,,,,
1516011280794,,,1,545,315,-,,,,,,,,,
1516011280810,,,1,538,316,-,,,,,,,,,
1516011280827,,,1,532,317,-,,,,,,,,,
1516011280845,,,1,530,318,12,,,,,,,,,
1516011281011,,,2,530,318,-,,,,,,,,,
1516011281033,,,3,530,318,10,,,,,,,,,
1516011281195,,,1,531,318,-,,,,,,,,,
1516011281211,,,1,552,316,-,,,,,,,,,
1516011281228,,,1,566,314,-,,,,,,,,,
1516011281243,,,1,581,313,-,,,,,,,,,
1516011281261,,,1,601,313,-,,,,,,,,,
1516011281277,,,1,624,313,-,,,,,,,,,
