Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518088535990,1174,169,758,407,493,389,0,0,1
0,1,1518088535992,1174,169,758,407,493,389,0,0,1
0,1,1518088536435,1173,168,758,407,493,389,0,0,1
0,1,1518088536449,943,192,758,407,493,389,0,0,1
0,1,1518088536506,919,205,758,407,493,389,0,0,1
0,1,1518088536509,741,320,758,407,493,389,0,0,1
0,1,1518088536521,732,325,758,407,493,389,0,0,1
0,1,1518088536523,719,335,758,407,493,389,0,0,1
0,1,1518088536533,707,342,758,407,493,389,0,0,1
0,1,1518088536534,707,342,758,407,493,389,0,0,1
0,1,1518088536538,696,349,758,407,493,389,0,0,1
0,1,1518088536539,696,349,758,407,493,389,0,0,1
0,1,1518088536550,687,355,758,407,493,389,0,0,1
0,1,1518088536551,687,355,758,407,493,389,0,0,1
0,1,1518088536555,684,356,758,407,493,389,0,0,1
0,1,1518088536555,684,356,758,407,493,389,0,0,1
0,1,1518088536565,676,361,758,407,493,389,0,0,1
0,1,1518088536566,676,361,758,407,493,389,0,0,1
0,1,1518088536571,666,367,758,407,493,389,0,0,1
0,1,1518088536571,666,367,758,407,493,389,0,0,1
0,1,1518088536588,663,369,758,407,493,389,0,0,1
0,1,1518088536589,658,372,758,407,493,389,0,0,1
0,1,1518088536595,654,375,758,407,493,389,0,0,1
0,1,1518088536595,654,375,758,407,493,389,0,0,1
0,1,1518088536603,649,379,758,407,493,389,0,0,1
0,1,1518088536605,649,379,758,407,493,389,0,0,1
0,1,1518088536611,646,382,758,407,493,389,0,0,1
0,1,1518088536612,646,382,758,407,493,389,0,0,1
0,1,1518088536620,642,385,758,407,493,389,0,0,1
0,1,1518088536624,642,385,758,407,493,389,0,0,1
0,1,1518088536627,638,389,758,407,493,389,0,0,1
0,1,1518088536629,638,389,758,407,493,389,0,0,1
0,1,1518088536639,635,393,758,407,493,389,0,0,1
0,1,1518088536640,635,393,758,407,493,389,0,0,1
0,1,1518088536643,632,396,758,407,493,389,0,0,1
0,1,1518088536646,632,396,758,407,493,389,0,0,1
0,1,1518088536655,629,399,758,407,493,389,0,0,1
0,1,1518088536656,629,399,758,407,493,389,0,0,1
0,1,1518088536659,627,402,758,407,493,389,0,0,1
0,1,1518088536660,627,402,758,407,493,389,0,0,1
0,1,1518088536674,625,405,758,407,493,389,0,0,1
0,1,1518088536675,625,405,758,407,493,389,0,0,1
0,1,1518088536676,622,408,758,407,493,389,0,0,1
0,1,1518088536691,622,409,758,407,493,389,0,0,1
0,1,1518088536693,620,411,758,407,493,389,0,0,1
0,1,1518088536701,619,413,758,407,493,389,0,0,1
0,1,1518088536702,619,413,758,407,493,389,0,0,1
0,1,1518088536707,618,415,758,407,493,389,0,0,1
0,1,1518088536708,618,415,758,407,493,389,0,0,1
0,1,1518088536720,618,416,758,407,493,389,0,0,1
0,1,1518088536722,618,416,758,407,493,389,0,0,1
0,1,1518088536723,617,418,758,407,493,389,0,0,1
0,1,1518088536724,617,418,758,407,493,389,0,0,1
0,1,1518088536733,617,419,758,407,493,389,0,0,1
0,1,1518088536735,617,419,758,407,493,389,0,0,1
0,1,1518088536739,616,419,758,407,493,389,0,0,1
0,1,1518088536739,616,419,758,407,493,389,0,0,1
0,1,1518088536750,616,420,758,407,493,389,0,0,1
0,1,1518088536751,616,420,758,407,493,389,0,0,1
0,1,1518088536755,616,420,758,407,493,389,0,0,1
0,1,1518088536756,616,420,758,407,493,389,0,0,1
0,1,1518088536766,616,420,758,407,493,389,0,0,1
0,1,1518088536768,616,420,758,407,493,389,0,0,1
0,1,1518088536771,616,421,758,407,493,389,0,0,1
38,1,1518088536772,616,421,758,407,493,389,0,0,1
0,0,1518088537060,616,421,758,407,493,389,0,0,1
0,2,1518088537126,616,421,758,407,493,389,0,0,1
36,3,1518088537127,616,421,758,407,493,389,0,0,1
