Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515727744100,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515727743891.0,1.0,,0.0,0.0
1515727744299,,,0,0,0,-,,,,,,,,,
1515727744500,,,0,0,0,-,,,,,,,,,
1515727744700,,,0,0,0,-,,,,,,,,,
1515727744900,,,0,0,0,-,,,,,,,,,
1515727744958,,,1,506,599,-,,,,,,,,,
1515727744961,,,1,490,585,-,,,,,,,,,
1515727744978,,,1,473,567,-,,,,,,,,,
1515727744995,,,1,459,552,-,,,,,,,,,
1515727745012,,,1,445,532,-,,,,,,,,,
1515727745028,,,1,428,512,-,,,,,,,,,
1515727745045,,,1,413,498,-,,,,,,,,,
1515727745062,,,1,396,486,-,,,,,,,,,
1515727745079,,,1,384,476,-,,,,,,,,,
1515727745095,,,1,365,457,-,,,,,,,,,
1515727745111,,,1,348,445,-,,,,,,,,,
1515727745128,,,1,335,435,-,,,,,,,,,
1515727745145,,,1,317,416,-,,,,,,,,,
1515727745162,,,1,300,401,-,,,,,,,,,
1515727745179,,,1,280,385,-,,,,,,,,,
1515727745196,,,1,260,368,-,,,,,,,,,
1515727745207,,,1,442,341,12,,,,,,,,,
1515727745208,,,2,442,341,-,,,,,,,,,
1515727745210,,,3,442,341,10,,,,,,,,,
1515727745499,,,0,442,341,-,,,,,,,,,
1515727745700,,,0,442,341,-,,,,,,,,,
1515727745900,,,0,442,341,-,,,,,,,,,
1515727746024,6.0,22.0,0,442,341,,,,,,,,,,
1515727746100,,,0,442,341,-,,,,,,,,,
1515727746129,7.0,22.0,0,442,341,,,,,,,,,,
1515727746232,6.0,22.0,0,442,341,,,,,,,,,,
1515727746300,,,0,442,341,-,,,,,,,,,
1515727746338,7.0,22.0,0,442,341,,,,,,,,,,
1515727746442,6.0,22.0,0,442,341,,,,,,,,,,
1515727746500,,,0,442,341,-,,,,,,,,,
1515727746549,7.0,22.0,0,442,341,,,,,,,,,,
1515727746656,6.0,22.0,0,442,341,,,,,,,,,,
1515727746700,,,0,442,341,-,,,,,,,,,
1515727746762,7.0,22.0,0,442,341,,,,,,,,,,
1515727746868,6.0,22.0,0,442,341,,,,,,,,,,
1515727746899,,,0,442,341,-,,,,,,,,,
1515727746977,7.0,22.0,0,442,341,,,,,,,,,,
1515727747085,6.0,22.0,0,442,341,,,,,,,,,,
1515727747099,,,0,442,341,-,,,,,,,,,
1515727747192,7.0,22.0,0,442,341,,,,,,,,,,
1515727747299,6.0,22.0,0,442,341,,,,,,,,,,
1515727747301,,,0,442,341,-,,,,,,,,,
1515727747408,7.0,22.0,0,442,341,,,,,,,,,,
1515727747500,,,0,442,341,-,,,,,,,,,
