Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518081350815,1209,165,841,407,576,389,0,0,1
0,1,1518081350849,1048,200,841,407,576,389,0,0,1
0,1,1518081350860,972,231,841,407,576,389,0,0,1
0,1,1518081350877,932,253,841,407,576,389,0,0,1
0,1,1518081350895,890,281,841,407,576,389,0,0,1
0,1,1518081350912,869,297,841,407,576,389,0,0,1
0,1,1518081350928,851,313,841,407,576,389,0,0,1
0,1,1518081350945,843,323,841,407,576,389,0,0,1
0,1,1518081350961,835,334,841,407,576,389,0,0,1
0,1,1518081350978,828,344,841,407,576,389,0,0,1
0,1,1518081350994,821,361,841,407,576,389,0,0,1
0,1,1518081351014,815,376,841,407,576,389,0,0,1
0,1,1518081351028,809,387,841,407,576,389,0,0,1
0,1,1518081351044,805,395,841,407,576,389,0,0,1
0,1,1518081351061,800,404,841,407,576,389,0,0,1
0,1,1518081351078,796,413,841,407,576,389,0,0,1
0,1,1518081351095,792,419,841,407,576,389,0,0,1
0,1,1518081351312,792,419,841,407,576,389,0,0,1
0,1,1518081351329,787,419,841,407,576,389,0,0,1
0,1,1518081351346,782,419,841,407,576,389,0,0,1
0,1,1518081351364,776,419,841,407,576,389,0,0,1
0,1,1518081351379,766,419,841,407,576,389,0,0,1
0,1,1518081351399,753,419,841,407,576,389,0,0,1
0,1,1518081351418,748,419,841,407,576,389,0,0,1
0,1,1518081351429,743,419,841,407,576,389,0,0,1
0,1,1518081351446,739,419,841,407,576,389,0,0,1
0,1,1518081351462,736,419,841,407,576,389,0,0,1
0,1,1518081351479,734,419,841,407,576,389,0,0,1
0,1,1518081351496,732,419,841,407,576,389,0,0,1
38,1,1518081351512,732,419,841,407,576,389,0,0,1
0,2,1518081351720,732,419,841,407,576,389,0,0,1
36,3,1518081351723,732,419,841,407,576,389,0,0,1
