Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515750677699,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515750677477.0,1.0,,0.0,0.0
1515750677892,,,0,0,0,-,,,,,,,,,
1515750678095,,,0,0,0,-,,,,,,,,,
1515750678292,,,0,0,0,-,,,,,,,,,
1515750678492,,,0,0,0,-,,,,,,,,,
1515750678651,,,1,602,596,-,,,,,,,,,
1515750678666,,,1,585,586,-,,,,,,,,,
1515750678683,,,1,570,567,-,,,,,,,,,
1515750678700,,,1,551,556,-,,,,,,,,,
1515750678716,,,1,532,540,-,,,,,,,,,
1515750678733,,,1,512,523,-,,,,,,,,,
1515750678750,,,1,495,509,-,,,,,,,,,
1515750678767,,,1,485,493,-,,,,,,,,,
1515750678783,,,1,473,473,-,,,,,,,,,
1515750678801,,,1,458,458,-,,,,,,,,,
1515750678817,,,1,438,445,-,,,,,,,,,
1515750678834,,,1,420,434,-,,,,,,,,,
1515750678850,,,1,410,421,-,,,,,,,,,
1515750678867,,,1,393,403,-,,,,,,,,,
1515750678884,,,1,377,388,-,,,,,,,,,
1515750678901,,,1,361,377,-,,,,,,,,,
1515750678918,,,1,350,359,-,,,,,,,,,
1515750678934,,,1,332,340,-,,,,,,,,,
1515750678950,,,1,317,320,-,,,,,,,,,
1515750678961,,,1,442,341,12,,,,,,,,,
1515750678962,,,2,442,341,-,,,,,,,,,
1515750678964,,,3,442,341,10,,,,,,,,,
1515750679295,,,0,442,341,-,,,,,,,,,
1515750679495,,,0,442,341,-,,,,,,,,,
1515750679691,,,0,442,341,-,,,,,,,,,
1515750679773,6.0,22.0,0,442,341,,,,,,,,,,
1515750679881,7.0,22.0,0,442,341,,,,,,,,,,
1515750679893,,,0,442,341,-,,,,,,,,,
1515750679987,6.0,22.0,0,442,341,,,,,,,,,,
1515750680094,7.0,22.0,0,442,341,,,,,,,,,,
1515750680094,,,0,442,341,-,,,,,,,,,
1515750680200,6.0,22.0,0,442,341,,,,,,,,,,
1515750680291,,,0,442,341,-,,,,,,,,,
1515750680307,7.0,22.0,0,442,341,,,,,,,,,,
1515750680414,6.0,22.0,0,442,341,,,,,,,,,,
1515750680494,,,0,442,341,-,,,,,,,,,
1515750680521,7.0,22.0,0,442,341,,,,,,,,,,
1515750680627,6.0,22.0,0,442,341,,,,,,,,,,
1515750680695,,,0,442,341,-,,,,,,,,,
1515750680733,7.0,22.0,0,442,341,,,,,,,,,,
1515750680839,6.0,22.0,0,442,341,,,,,,,,,,
1515750680891,,,0,442,341,-,,,,,,,,,
1515750680946,7.0,22.0,0,442,341,,,,,,,,,,
1515750681052,6.0,22.0,0,442,341,,,,,,,,,,
1515750681092,,,0,442,341,-,,,,,,,,,
1515750681159,7.0,22.0,0,442,341,,,,,,,,,,
1515750681263,6.0,22.0,0,442,341,,,,,,,,,,
1515750681291,,,0,442,341,-,,,,,,,,,
1515750681372,7.0,22.0,0,442,341,,,,,,,,,,
1515750681479,6.0,22.0,0,442,341,,,,,,,,,,
1515750681493,,,0,442,341,-,,,,,,,,,
1515750681587,7.0,22.0,0,442,341,,,,,,,,,,
1515750681691,,,0,442,341,-,,,,,,,,,
1515750681692,6.0,22.0,0,442,341,,,,,,,,,,
1515750681799,7.0,22.0,0,442,341,,,,,,,,,,
1515750681896,,,0,442,341,-,,,,,,,,,
1515750681906,6.0,22.0,0,442,341,,,,,,,,,,
1515750682014,7.0,22.0,0,442,341,,,,,,,,,,
1515750682091,,,0,442,341,-,,,,,,,,,
1515750682122,6.0,22.0,0,442,341,,,,,,,,,,
1515750682229,7.0,22.0,0,442,341,,,,,,,,,,
1515750682296,,,0,442,341,-,,,,,,,,,
1515750682337,,,1,304,340,-,,,,,,,,,
1515750682343,,,1,290,355,-,,,,,,,,,
1515750682360,,,1,279,370,-,,,,,,,,,
1515750682377,,,1,263,387,-,,,,,,,,,
1515750682394,,,1,248,402,-,,,,,,,,,
1515750682410,,,1,234,412,-,,,,,,,,,
1515750682427,,,1,221,423,-,,,,,,,,,
1515750682443,,,1,205,442,-,,,,,,,,,
1515750682450,,,1,442,405,12,,,,,,,,,
1515750682451,,,2,442,405,-,,,,,,,,,
1515750682452,,,3,442,405,10,,,,,,,,,
1515750682693,,,0,442,405,-,,,,,,,,,
1515750682894,,,0,442,405,-,,,,,,,,,
1515750683093,,,0,442,405,-,,,,,,,,,
1515750683277,6.0,22.0,0,442,405,,,,,,,,,,
1515750683291,,,0,442,405,-,,,,,,,,,
1515750683391,7.0,22.0,0,442,405,,,,,,,,,,
1515750683491,,,0,442,405,-,,,,,,,,,
1515750683496,6.0,22.0,0,442,405,,,,,,,,,,
1515750683603,7.0,22.0,0,442,405,,,,,,,,,,
1515750683691,,,0,442,405,-,,,,,,,,,
1515750683707,6.0,22.0,0,442,405,,,,,,,,,,
1515750683815,7.0,22.0,0,442,405,,,,,,,,,,
1515750683896,,,0,442,405,-,,,,,,,,,
1515750683921,6.0,22.0,0,442,405,,,,,,,,,,
1515750684028,7.0,22.0,0,442,405,,,,,,,,,,
1515750684092,,,0,442,405,-,,,,,,,,,
1515750684135,6.0,22.0,0,442,405,,,,,,,,,,
1515750684241,7.0,22.0,0,442,405,,,,,,,,,,
1515750684292,,,0,442,405,-,,,,,,,,,
1515750684346,6.0,22.0,0,442,405,,,,,,,,,,
1515750684453,7.0,22.0,0,442,405,,,,,,,,,,
1515750684494,,,0,442,405,-,,,,,,,,,
1515750684560,6.0,22.0,0,442,405,,,,,,,,,,
1515750684665,7.0,22.0,0,442,405,,,,,,,,,,
1515750684695,,,0,442,405,-,,,,,,,,,
1515750684772,6.0,22.0,0,442,405,,,,,,,,,,
1515750684878,7.0,22.0,0,442,405,,,,,,,,,,
