Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516005244548,,,0,0,0,-,377.71875,296.875,677.71875,340.875,1516005244340.0,0.0,,0.0,0.0
1516005244749,,,0,0,0,-,,,,,,,,,
1516005244947,,,0,0,0,-,,,,,,,,,
1516005245147,,,0,0,0,-,,,,,,,,,
1516005245344,,,0,0,0,-,,,,,,,,,
1516005245550,,,0,0,0,-,,,,,,,,,
1516005245747,,,0,0,0,-,,,,,,,,,
1516005245949,,,0,0,0,-,,,,,,,,,
1516005246127,,,1,507,362,-,,,,,,,,,
1516005246143,,,1,506,362,-,,,,,,,,,
1516005246160,,,1,502,360,-,,,,,,,,,
1516005246177,,,1,501,359,-,,,,,,,,,
1516005246194,,,1,499,358,-,,,,,,,,,
1516005246212,,,1,498,357,-,,,,,,,,,
1516005246229,,,1,497,356,-,,,,,,,,,
1516005246247,,,1,497,353,-,,,,,,,,,
1516005246263,,,1,497,351,-,,,,,,,,,
1516005246280,,,1,496,350,-,,,,,,,,,
1516005246298,,,1,496,349,-,,,,,,,,,
1516005246315,,,1,496,347,-,,,,,,,,,
1516005246331,,,1,496,346,-,,,,,,,,,
1516005246349,,,1,494,345,-,,,,,,,,,
1516005246365,,,1,494,344,-,,,,,,,,,
1516005246382,,,1,494,343,-,,,,,,,,,
1516005246405,,,1,493,343,-,,,,,,,,,
1516005246419,,,1,493,342,-,,,,,,,,,
1516005246448,,,1,493,341,-,,,,,,,,,
1516005246478,,,1,493,340,-,,,,,,,,,
1516005246491,,,1,493,340,-,,,,,,,,,
1516005246519,,,1,493,339,-,,,,,,,,,
1516005246549,,,1,492,338,-,,,,,,,,,
1516005246591,,,1,492,337,-,,,,,,,,,
1516005246605,,,1,491,337,12,,,,,,,,,
1516005246947,,,0,491,337,-,,,,,,,,,
1516005247000,,,1,491,336,-,,,,,,,,,
1516005247113,,,1,490,336,-,,,,,,,,,
1516005247200,,,1,490,335,-,,,,,,,,,
1516005247265,,,1,490,334,-,,,,,,,,,
1516005247281,,,1,489,334,-,,,,,,,,,
1516005247313,,,1,489,333,-,,,,,,,,,
1516005247337,,,1,489,332,-,,,,,,,,,
1516005247369,,,1,489,331,-,,,,,,,,,
1516005247387,,,1,488,331,-,,,,,,,,,
1516005247417,,,1,488,330,-,,,,,,,,,
1516005247537,,,1,488,329,-,,,,,,,,,
1516005247570,,,1,487,329,-,,,,,,,,,
1516005247633,,,1,487,328,-,,,,,,,,,
1516005247770,,,1,486,328,-,,,,,,,,,
1516005247866,,,1,486,327,12,,,,,,,,,
1516005248147,,,0,486,327,-,,,,,,,,,
1516005248349,,,0,486,327,-,,,,,,,,,
1516005248548,,,0,486,327,-,,,,,,,,,
1516005248750,,,0,486,327,-,,,,,,,,,
1516005248950,,,0,486,327,-,,,,,,,,,
1516005249147,,,0,486,327,-,,,,,,,,,
1516005249348,,,0,486,327,-,,,,,,,,,
1516005249546,,,0,486,327,-,,,,,,,,,
1516005249746,,,0,486,327,-,,,,,,,,,
1516005249947,,,0,486,327,-,,,,,,,,,
