Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515744299888,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515744299675.0,1.0,,0.0,0.0
1515744300088,,,0,0,0,-,,,,,,,,,
1515744300286,,,0,0,0,-,,,,,,,,,
1515744300486,,,0,0,0,-,,,,,,,,,
1515744300686,,,0,0,0,-,,,,,,,,,
1515744300886,,,0,0,0,-,,,,,,,,,
1515744301049,,,1,797,373,-,,,,,,,,,
1515744301065,,,1,779,353,-,,,,,,,,,
1515744301083,,,1,759,340,-,,,,,,,,,
1515744301098,,,1,739,323,-,,,,,,,,,
1515744301116,,,1,727,307,-,,,,,,,,,
1515744301133,,,1,707,287,-,,,,,,,,,
1515744301149,,,1,693,273,-,,,,,,,,,
1515744301166,,,1,673,261,-,,,,,,,,,
1515744301182,,,1,660,251,-,,,,,,,,,
1515744301199,,,1,645,231,-,,,,,,,,,
1515744301216,,,1,633,217,-,,,,,,,,,
1515744301232,,,1,621,204,-,,,,,,,,,
1515744301250,,,1,601,194,-,,,,,,,,,
1515744301266,,,1,585,177,-,,,,,,,,,
1515744301283,,,1,573,165,-,,,,,,,,,
1515744301298,,,1,442,341,12,,,,,,,,,
1515744301298,,,2,442,341,-,,,,,,,,,
1515744301301,,,3,442,341,10,,,,,,,,,
1515744301689,,,0,442,341,-,,,,,,,,,
1515744301890,,,0,442,341,-,,,,,,,,,
1515744302090,,,0,442,341,-,,,,,,,,,
1515744302112,6.0,22.0,0,442,341,,,,,,,,,,
1515744302220,7.0,22.0,0,442,341,,,,,,,,,,
1515744302286,,,0,442,341,-,,,,,,,,,
1515744302327,6.0,22.0,0,442,341,,,,,,,,,,
1515744302437,7.0,22.0,0,442,341,,,,,,,,,,
1515744302488,,,0,442,341,-,,,,,,,,,
1515744302543,6.0,22.0,0,442,341,,,,,,,,,,
1515744302650,7.0,22.0,0,442,341,,,,,,,,,,
1515744302688,,,0,442,341,-,,,,,,,,,
1515744302757,6.0,22.0,0,442,341,,,,,,,,,,
1515744302864,7.0,22.0,0,442,341,,,,,,,,,,
1515744302886,,,0,442,341,-,,,,,,,,,
1515744302966,6.0,22.0,0,442,341,,,,,,,,,,
1515744303073,7.0,22.0,0,442,341,,,,,,,,,,
1515744303087,,,0,442,341,-,,,,,,,,,
1515744303177,6.0,22.0,0,442,341,,,,,,,,,,
1515744303281,7.0,22.0,0,442,341,,,,,,,,,,
1515744303286,,,0,442,341,-,,,,,,,,,
1515744303385,6.0,22.0,0,442,341,,,,,,,,,,
1515744303486,,,0,442,341,-,,,,,,,,,
1515744303494,7.0,22.0,0,442,341,,,,,,,,,,
1515744303599,6.0,22.0,0,442,341,,,,,,,,,,
1515744303690,,,0,442,341,-,,,,,,,,,
1515744303707,7.0,22.0,0,442,341,,,,,,,,,,
1515744303814,6.0,22.0,0,442,341,,,,,,,,,,
1515744303889,,,0,442,341,-,,,,,,,,,
1515744303924,7.0,22.0,0,442,341,,,,,,,,,,
1515744304027,6.0,22.0,0,442,341,,,,,,,,,,
1515744304089,,,0,442,341,-,,,,,,,,,
1515744304134,7.0,22.0,0,442,341,,,,,,,,,,
1515744304238,6.0,22.0,0,442,341,,,,,,,,,,
1515744304287,,,0,442,341,-,,,,,,,,,
1515744304345,7.0,22.0,0,442,341,,,,,,,,,,
1515744304451,6.0,22.0,0,442,341,,,,,,,,,,
1515744304487,,,0,442,341,-,,,,,,,,,
1515744304558,7.0,22.0,0,442,341,,,,,,,,,,
1515744304663,,,1,557,176,-,,,,,,,,,
1515744304675,,,1,547,192,-,,,,,,,,,
1515744304692,,,1,531,209,-,,,,,,,,,
1515744304709,,,1,517,227,-,,,,,,,,,
1515744304725,,,1,505,241,-,,,,,,,,,
1515744304742,,,1,494,260,-,,,,,,,,,
1515744304759,,,1,475,279,-,,,,,,,,,
1515744304776,,,1,455,290,-,,,,,,,,,
1515744304792,,,1,443,307,-,,,,,,,,,
1515744304810,,,1,430,326,-,,,,,,,,,
1515744304826,,,1,417,346,-,,,,,,,,,
1515744304843,,,1,403,365,-,,,,,,,,,
1515744304860,,,1,388,378,-,,,,,,,,,
1515744304877,,,1,375,392,-,,,,,,,,,
1515744304893,,,1,364,412,-,,,,,,,,,
1515744304909,,,1,353,428,-,,,,,,,,,
1515744304927,,,1,336,445,-,,,,,,,,,
1515744304943,,,1,316,463,-,,,,,,,,,
1515744304960,,,1,296,477,-,,,,,,,,,
1515744304977,,,1,281,492,-,,,,,,,,,
1515744304993,,,1,269,509,-,,,,,,,,,
1515744305009,,,1,253,529,-,,,,,,,,,
1515744305026,,,1,237,547,-,,,,,,,,,
1515744305043,,,1,219,558,-,,,,,,,,,
1515744305059,,,1,206,569,-,,,,,,,,,
1515744305067,,,1,442,405,12,,,,,,,,,
1515744305067,,,2,442,405,-,,,,,,,,,
1515744305069,,,3,442,405,10,,,,,,,,,
1515744305288,,,0,442,405,-,,,,,,,,,
1515744305486,,,0,442,405,-,,,,,,,,,
1515744305686,,,0,442,405,-,,,,,,,,,
1515744305888,,,0,442,405,-,,,,,,,,,
1515744305899,6.0,22.0,0,442,405,,,,,,,,,,
1515744306011,7.0,22.0,0,442,405,,,,,,,,,,
1515744306087,,,0,442,405,-,,,,,,,,,
1515744306114,6.0,22.0,0,442,405,,,,,,,,,,
1515744306221,7.0,22.0,0,442,405,,,,,,,,,,
1515744306290,,,0,442,405,-,,,,,,,,,
1515744306325,6.0,22.0,0,442,405,,,,,,,,,,
1515744306432,7.0,22.0,0,442,405,,,,,,,,,,
1515744306487,,,0,442,405,-,,,,,,,,,
