Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515743274017,,,0,0,0,-,270.65625,512.875,568.65625,550.875,1515743273815.0,0.0,,0.0,0.0
1515743274219,,,0,0,0,-,,,,,,,,,
1515743274418,,,0,0,0,-,,,,,,,,,
1515743274620,,,0,0,0,-,,,,,,,,,
1515743274820,,,0,0,0,-,,,,,,,,,
1515743275017,,,0,0,0,-,,,,,,,,,
1515743275219,,,0,0,0,-,,,,,,,,,
1515743275418,,,0,0,0,-,,,,,,,,,
1515743275620,,,0,0,0,-,,,,,,,,,
1515743275822,,,0,0,0,-,,,,,,,,,
1515743276018,,,0,0,0,-,,,,,,,,,
1515743276219,,,0,0,0,-,,,,,,,,,
1515743276417,,,0,0,0,-,,,,,,,,,
1515743276618,,,0,0,0,-,,,,,,,,,
1515743276820,,,0,0,0,-,,,,,,,,,
1515743277017,,,0,0,0,-,,,,,,,,,
1515743277218,,,0,0,0,-,,,,,,,,,
1515743277419,,,0,0,0,-,,,,,,,,,
1515743277618,,,0,0,0,-,,,,,,,,,
1515743277817,,,0,0,0,-,,,,,,,,,
1515743278018,,,0,0,0,-,,,,,,,,,
1515743278217,,,0,0,0,-,,,,,,,,,
1515743278420,,,0,0,0,-,,,,,,,,,
1515743278619,,,0,0,0,-,,,,,,,,,
1515743278819,,,0,0,0,-,,,,,,,,,
1515743279017,,,0,0,0,-,,,,,,,,,
1515743279217,,,0,0,0,-,,,,,,,,,
1515743279419,,,0,0,0,-,,,,,,,,,
1515743279619,,,0,0,0,-,,,,,,,,,
1515743279820,,,0,0,0,-,,,,,,,,,
1515743280020,,,0,0,0,-,,,,,,,,,
1515743280221,,,0,0,0,-,,,,,,,,,
1515743280420,,,0,0,0,-,,,,,,,,,
1515743280618,,,0,0,0,-,,,,,,,,,
1515743280818,,,0,0,0,-,,,,,,,,,
1515743281019,,,0,0,0,-,,,,,,,,,
1515743281218,,,0,0,0,-,,,,,,,,,
1515743281417,,,0,0,0,-,,,,,,,,,
1515743281617,,,0,0,0,-,,,,,,,,,
1515743281821,,,0,0,0,-,,,,,,,,,
1515743282021,,,0,0,0,-,,,,,,,,,
1515743282218,,,0,0,0,-,,,,,,,,,
1515743282417,,,0,0,0,-,,,,,,,,,
1515743282622,,,0,0,0,-,,,,,,,,,
1515743282820,,,0,0,0,-,,,,,,,,,
1515743283022,,,0,0,0,-,,,,,,,,,
1515743283218,,,0,0,0,-,,,,,,,,,
1515743283418,,,0,0,0,-,,,,,,,,,
1515743283618,,,0,0,0,-,,,,,,,,,
1515743283817,,,0,0,0,-,,,,,,,,,
1515743284018,,,0,0,0,-,,,,,,,,,
1515743284219,,,0,0,0,-,,,,,,,,,
1515743284419,,,0,0,0,-,,,,,,,,,
1515743284621,,,0,0,0,-,,,,,,,,,
1515743284820,,,0,0,0,-,,,,,,,,,
1515743285018,,,0,0,0,-,,,,,,,,,
1515743285218,,,0,0,0,-,,,,,,,,,
1515743285419,,,0,0,0,-,,,,,,,,,
1515743285621,,,0,0,0,-,,,,,,,,,
1515743285820,,,0,0,0,-,,,,,,,,,
1515743286020,,,0,0,0,-,,,,,,,,,
1515743286221,,,0,0,0,-,,,,,,,,,
1515743286419,,,0,0,0,-,,,,,,,,,
1515743286620,,,0,0,0,-,,,,,,,,,
1515743286817,,,0,0,0,-,,,,,,,,,
1515743287018,,,0,0,0,-,,,,,,,,,
1515743287217,,,0,0,0,-,,,,,,,,,
1515743287420,,,0,0,0,-,,,,,,,,,
