Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515999627082,,,0,0,0,-,581.65625,298.875,881.65625,342.875,1515999626877.0,0.0,,0.0,0.0
1515999627285,,,0,0,0,-,,,,,,,,,
1515999627383,,,1,749,3,-,,,,,,,,,
1515999627387,,,1,749,3,-,,,,,,,,,
1515999627404,,,1,743,45,-,,,,,,,,,
1515999627421,,,1,740,85,-,,,,,,,,,
1515999627438,,,1,740,117,-,,,,,,,,,
1515999627453,,,1,740,128,-,,,,,,,,,
1515999627471,,,1,740,136,-,,,,,,,,,
1515999627487,,,1,741,140,-,,,,,,,,,
1515999627503,,,1,742,141,-,,,,,,,,,
1515999627520,,,1,742,142,-,,,,,,,,,
1515999627536,,,1,742,143,-,,,,,,,,,
1515999627554,,,1,743,144,-,,,,,,,,,
1515999627570,,,1,743,146,-,,,,,,,,,
1515999627587,,,1,743,149,-,,,,,,,,,
1515999627606,,,1,741,153,-,,,,,,,,,
1515999627620,,,1,738,160,-,,,,,,,,,
1515999627638,,,1,736,169,-,,,,,,,,,
1515999627654,,,1,733,178,-,,,,,,,,,
1515999627671,,,1,728,197,-,,,,,,,,,
1515999627687,,,1,723,212,-,,,,,,,,,
1515999627704,,,1,719,230,-,,,,,,,,,
1515999627721,,,1,714,251,-,,,,,,,,,
1515999627737,,,1,711,266,-,,,,,,,,,
1515999627754,,,1,708,281,-,,,,,,,,,
1515999627770,,,1,706,289,-,,,,,,,,,
1515999627787,,,1,705,297,-,,,,,,,,,
1515999627806,,,1,704,301,-,,,,,,,,,
1515999627821,,,1,704,302,-,,,,,,,,,
1515999627837,,,1,704,303,-,,,,,,,,,
1515999627854,,,1,704,304,-,,,,,,,,,
1515999627870,,,1,704,304,-,,,,,,,,,
1515999627887,,,1,704,304,-,,,,,,,,,
1515999627903,,,1,704,305,-,,,,,,,,,
1515999627920,,,1,704,306,-,,,,,,,,,
1515999627937,,,1,704,308,-,,,,,,,,,
1515999627954,,,1,704,309,-,,,,,,,,,
1515999627971,,,1,704,309,-,,,,,,,,,
1515999627987,,,1,704,310,-,,,,,,,,,
1515999628004,,,1,704,310,-,,,,,,,,,
1515999628037,,,1,704,310,12,,,,,,,,,
1515999628214,,,2,704,310,-,,,,,,,,,
1515999628227,,,3,704,310,10,,,,,,,,,
