Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515639155014,,,0,0,0,-,378.0,512.875,476.0,550.875,1515639154808.0,0.0,,0.0,0.0
1515639155211,,,0,0,0,-,,,,,,,,,
1515639155411,,,0,0,0,-,,,,,,,,,
1515639155614,,,0,0,0,-,,,,,,,,,
1515639155813,,,0,0,0,-,,,,,,,,,
1515639156012,,,0,0,0,-,,,,,,,,,
1515639156212,,,0,0,0,-,,,,,,,,,
1515639156412,,,0,0,0,-,,,,,,,,,
1515639156612,,,0,0,0,-,,,,,,,,,
1515639156811,,,0,0,0,-,,,,,,,,,
1515639157015,,,0,0,0,-,,,,,,,,,
1515639157214,,,0,0,0,-,,,,,,,,,
1515639157414,,,0,0,0,-,,,,,,,,,
1515639157615,,,0,0,0,-,,,,,,,,,
1515639157811,,,0,0,0,-,,,,,,,,,
1515639158014,,,0,0,0,-,,,,,,,,,
1515639158192,,,1,862,395,-,,,,,,,,,
1515639158210,,,1,829,402,-,,,,,,,,,
1515639158227,,,1,796,407,-,,,,,,,,,
1515639158244,,,1,740,413,-,,,,,,,,,
1515639158260,,,1,704,414,-,,,,,,,,,
1515639158277,,,1,646,417,-,,,,,,,,,
1515639158294,,,1,627,419,-,,,,,,,,,
1515639158311,,,1,609,420,-,,,,,,,,,
1515639158327,,,1,603,420,-,,,,,,,,,
1515639158344,,,1,601,421,-,,,,,,,,,
1515639158360,,,1,600,421,-,,,,,,,,,
1515639158377,,,1,600,421,-,,,,,,,,,
1515639158393,,,1,598,419,-,,,,,,,,,
1515639158410,,,1,595,416,-,,,,,,,,,
1515639158427,,,1,587,410,-,,,,,,,,,
1515639158444,,,1,581,405,-,,,,,,,,,
1515639158461,,,1,571,398,-,,,,,,,,,
1515639158477,,,1,565,394,-,,,,,,,,,
1515639158494,,,1,546,379,-,,,,,,,,,
1515639158510,,,1,539,374,-,,,,,,,,,
1515639158527,,,1,532,368,-,,,,,,,,,
1515639158544,,,1,517,357,-,,,,,,,,,
1515639158561,,,1,510,350,-,,,,,,,,,
1515639158578,,,1,503,341,-,,,,,,,,,
1515639158594,,,1,502,338,-,,,,,,,,,
1515639158611,,,1,501,336,12,,,,,,,,,
1515639158619,,,2,501,336,-,,,,,,,,,
1515639158675,,,1,501,336,-,,,,,,,,,
1515639158773,,,3,501,336,13,,,,,,,,,
1515639159005,6.0,22.0,0,501,336,,,,,,,,,,
1515639159010,,,0,501,336,-,,,,,,,,,
1515639159105,7.0,22.0,0,501,336,,,,,,,,,,
1515639159188,6.0,22.0,0,501,336,,,,,,,,,,
1515639159211,,,0,501,336,-,,,,,,,,,
1515639159281,7.0,22.0,0,501,336,,,,,,,,,,
1515639159364,6.0,22.0,0,501,336,,,,,,,,,,
1515639159411,,,0,501,336,-,,,,,,,,,
1515639159457,7.0,22.0,0,501,336,,,,,,,,,,
1515639159615,,,0,501,336,-,,,,,,,,,
1515639159814,,,0,501,336,-,,,,,,,,,
1515639160010,,,0,501,336,-,,,,,,,,,
1515639160212,,,0,501,336,-,,,,,,,,,
1515639160356,6.0,22.0,0,501,336,,,,,,,,,,
1515639160415,,,0,501,336,-,,,,,,,,,
1515639160465,7.0,22.0,0,501,336,,,,,,,,,,
1515639160556,6.0,22.0,0,501,336,,,,,,,,,,
1515639160614,,,0,501,336,-,,,,,,,,,
1515639160657,7.0,22.0,0,501,336,,,,,,,,,,
1515639160740,6.0,22.0,0,501,336,,,,,,,,,,
1515639160811,,,0,501,336,-,,,,,,,,,
1515639160834,,,1,501,337,-,,,,,,,,,
1515639160844,,,1,501,340,-,,,,,,,,,
1515639160860,,,1,500,347,-,,,,,,,,,
1515639160865,,,1,500,351,-,,,,,,,,,
1515639160865,7.0,22.0,0,500,351,,,,,,,,,,
1515639160877,,,1,498,362,-,,,,,,,,,
1515639160894,,,1,495,376,-,,,,,,,,,
1515639160910,,,1,491,393,-,,,,,,,,,
1515639160927,,,1,477,424,-,,,,,,,,,
1515639160943,,,1,473,432,-,,,,,,,,,
1515639160961,,,1,467,442,-,,,,,,,,,
1515639160977,,,1,463,448,-,,,,,,,,,
1515639160994,,,1,459,454,-,,,,,,,,,
1515639161011,,,1,455,460,-,,,,,,,,,
1515639161027,,,1,449,470,-,,,,,,,,,
1515639161043,,,1,446,478,-,,,,,,,,,
1515639161060,,,1,440,486,-,,,,,,,,,
1515639161078,,,1,438,492,-,,,,,,,,,
1515639161094,,,1,437,496,-,,,,,,,,,
1515639161111,,,1,436,501,-,,,,,,,,,
1515639161127,,,1,436,506,-,,,,,,,,,
1515639161144,,,1,437,510,-,,,,,,,,,
1515639161161,,,1,437,512,-,,,,,,,,,
1515639161177,,,1,438,513,-,,,,,,,,,
1515639161194,,,1,439,514,-,,,,,,,,,
1515639161211,,,1,439,514,-,,,,,,,,,
1515639161228,,,1,439,515,12,,,,,,,,,
1515639161238,,,2,439,515,-,,,,,,,,,
1515639161260,,,1,440,515,-,,,,,,,,,
1515639161337,,,3,440,515,13,,,,,,,,,
1515639161407,,,1,440,514,-,,,,,,,,,
1515639161415,,,1,440,514,-,,,,,,,,,
1515639161429,,,1,440,514,-,,,,,,,,,
1515639161444,,,1,442,512,-,,,,,,,,,
1515639161460,,,1,443,510,-,,,,,,,,,
