Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518094349407,548,458,841,407,576,389,0,0,1
0,1,1518094349418,565,459,841,407,576,389,0,0,1
0,1,1518094349424,567,458,841,407,576,389,0,0,1
0,1,1518094349427,568,458,841,407,576,389,0,0,1
0,1,1518094349433,569,458,841,407,576,389,0,0,1
0,1,1518094349435,569,458,841,407,576,389,0,0,1
0,1,1518094349438,570,458,841,407,576,389,0,0,1
0,1,1518094349439,570,458,841,407,576,389,0,0,1
0,1,1518094349447,571,458,841,407,576,389,0,0,1
0,1,1518094349449,571,458,841,407,576,389,0,0,1
0,1,1518094349454,571,458,841,407,576,389,0,0,1
0,1,1518094349455,571,458,841,407,576,389,0,0,1
0,1,1518094349463,572,458,841,407,576,389,0,0,1
0,1,1518094349464,572,458,841,407,576,389,0,0,1
0,1,1518094349470,572,458,841,407,576,389,0,0,1
0,1,1518094349471,572,458,841,407,576,389,0,0,1
0,1,1518094349481,572,458,841,407,576,389,0,0,1
0,1,1518094349482,572,458,841,407,576,389,0,0,1
0,1,1518094349486,572,458,841,407,576,389,0,0,1
0,1,1518094349486,572,458,841,407,576,389,0,0,1
0,1,1518094349495,573,458,841,407,576,389,0,0,1
0,1,1518094349505,573,458,841,407,576,389,0,0,1
0,1,1518094349506,574,458,841,407,576,389,0,0,1
0,1,1518094349509,575,458,841,407,576,389,0,0,1
0,1,1518094349510,575,458,841,407,576,389,0,0,1
0,1,1518094349519,576,458,841,407,576,389,0,0,1
0,1,1518094349520,576,458,841,407,576,389,0,0,1
0,1,1518094349526,578,458,841,407,576,389,0,0,1
0,1,1518094349526,578,458,841,407,576,389,0,0,1
0,1,1518094349538,579,458,841,407,576,389,0,0,1
0,1,1518094349539,579,458,841,407,576,389,0,0,1
0,1,1518094349541,580,458,841,407,576,389,0,0,1
0,1,1518094349542,580,458,841,407,576,389,0,0,1
0,1,1518094349553,581,458,841,407,576,389,0,0,1
0,1,1518094349554,581,458,841,407,576,389,0,0,1
0,1,1518094349557,582,458,841,407,576,389,0,0,1
0,1,1518094349558,582,458,841,407,576,389,0,0,1
0,1,1518094349569,583,458,841,407,576,389,0,0,1
0,1,1518094349570,583,458,841,407,576,389,0,0,1
0,1,1518094349573,583,458,841,407,576,389,0,0,1
0,1,1518094349574,583,458,841,407,576,389,0,0,1
0,1,1518094349586,583,458,841,407,576,389,0,0,1
0,1,1518094349587,583,458,841,407,576,389,0,0,1
0,1,1518094349589,584,458,841,407,576,389,0,0,1
0,1,1518094349590,584,458,841,407,576,389,0,0,1
0,1,1518094349602,584,458,841,407,576,389,0,0,1
38,1,1518094349603,584,458,841,407,576,389,0,0,1
0,2,1518094349823,584,458,841,407,576,389,0,0,1
36,3,1518094349828,584,458,841,407,576,389,0,0,1
0,1,1518094350071,584,457,841,407,576,389,0,0,1
0,1,1518094350073,589,451,841,407,576,389,0,0,1
0,1,1518094350088,597,445,841,407,576,389,0,0,1
0,1,1518094350091,605,440,841,407,576,389,0,0,1
0,1,1518094350103,613,435,841,407,576,389,0,0,1
0,1,1518094350106,621,430,841,407,576,389,0,0,1
0,1,1518094350119,629,425,841,407,576,389,0,0,1
0,1,1518094350126,637,421,841,407,576,389,0,0,1
0,1,1518094350137,644,418,841,407,576,389,0,0,1
0,1,1518094350142,656,412,841,407,576,389,0,0,1
0,1,1518094350153,660,410,841,407,576,389,0,0,1
0,1,1518094350155,663,409,841,407,576,389,0,0,1
0,1,1518094350170,670,406,841,407,576,389,0,0,1
0,1,1518094350174,673,405,841,407,576,389,0,0,1
0,1,1518094350187,676,403,841,407,576,389,0,0,1
0,1,1518094350190,678,403,841,407,576,389,0,0,1
0,1,1518094350201,679,402,841,407,576,389,0,0,1
0,1,1518094350207,679,402,841,407,576,389,0,0,1
0,1,1518094350218,680,402,841,407,576,389,0,0,1
0,1,1518094350220,680,402,841,407,576,389,0,0,1
0,1,1518094350236,680,402,841,407,576,389,0,0,1
0,1,1518094350238,681,402,841,407,576,389,0,0,1
0,1,1518094350271,681,402,841,407,576,389,0,0,1
0,1,1518094350274,681,402,841,407,576,389,0,0,1
0,1,1518094350290,681,402,841,407,576,389,0,0,1
0,1,1518094350303,681,402,841,407,576,389,0,0,1
0,1,1518094350308,682,403,841,407,576,389,0,0,1
0,1,1518094350320,683,403,841,407,576,389,0,0,1
0,1,1518094350323,684,404,841,407,576,389,0,0,1
0,1,1518094350337,685,405,841,407,576,389,0,0,1
0,1,1518094350338,687,406,841,407,576,389,0,0,1
0,1,1518094350353,689,408,841,407,576,389,0,0,1
0,1,1518094350355,691,410,841,407,576,389,0,0,1
0,1,1518094350371,692,410,841,407,576,389,0,0,1
0,1,1518094350373,694,411,841,407,576,389,0,0,1
0,1,1518094350388,696,412,841,407,576,389,0,0,1
0,1,1518094350392,697,413,841,407,576,389,0,0,1
0,1,1518094350402,698,414,841,407,576,389,0,0,1
0,1,1518094350404,699,414,841,407,576,389,0,0,1
0,1,1518094350419,700,415,841,407,576,389,0,0,1
0,1,1518094350426,700,415,841,407,576,389,0,0,1
0,1,1518094350435,700,415,841,407,576,389,0,0,1
0,1,1518094350437,700,415,841,407,576,389,0,0,1
0,1,1518094350452,701,415,841,407,576,389,0,0,1
0,1,1518094350456,701,415,841,407,576,389,0,0,1
0,1,1518094350468,701,415,841,407,576,389,0,0,1
0,1,1518094350470,701,415,841,407,576,389,0,0,1
0,1,1518094350471,702,415,841,407,576,389,0,0,1
0,1,1518094350478,702,416,841,407,576,389,0,0,1
38,1,1518094350479,702,416,841,407,576,389,0,0,1
0,2,1518094350656,702,416,841,407,576,389,0,0,1
36,3,1518094350662,702,416,841,407,576,389,0,0,1
