Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518088788772,1168,166,758,407,493,389,0,0,1
0,1,1518088788788,989,173,758,407,493,389,0,0,1
0,1,1518088788838,983,175,758,407,493,389,0,0,1
0,1,1518088788847,863,252,758,407,493,389,0,0,1
0,1,1518088788851,851,259,758,407,493,389,0,0,1
0,1,1518088788856,828,273,758,407,493,389,0,0,1
0,1,1518088788860,828,273,758,407,493,389,0,0,1
0,1,1518088788865,806,286,758,407,493,389,0,0,1
0,1,1518088788866,806,286,758,407,493,389,0,0,1
0,1,1518088788875,798,291,758,407,493,389,0,0,1
0,1,1518088788878,798,291,758,407,493,389,0,0,1
0,1,1518088788880,783,300,758,407,493,389,0,0,1
0,1,1518088788882,783,300,758,407,493,389,0,0,1
0,1,1518088788890,769,307,758,407,493,389,0,0,1
0,1,1518088788903,769,307,758,407,493,389,0,0,1
0,1,1518088788904,758,314,758,407,493,389,0,0,1
0,1,1518088788913,754,316,758,407,493,389,0,0,1
0,1,1518088788914,747,321,758,407,493,389,0,0,1
0,1,1518088788923,741,325,758,407,493,389,0,0,1
0,1,1518088788927,741,325,758,407,493,389,0,0,1
0,1,1518088788929,736,329,758,407,493,389,0,0,1
0,1,1518088788939,733,332,758,407,493,389,0,0,1
0,1,1518088788944,733,332,758,407,493,389,0,0,1
0,1,1518088788946,730,334,758,407,493,389,0,0,1
0,1,1518088788955,728,337,758,407,493,389,0,0,1
0,1,1518088788961,728,337,758,407,493,389,0,0,1
0,1,1518088788962,726,339,758,407,493,389,0,0,1
0,1,1518088788970,723,341,758,407,493,389,0,0,1
0,1,1518088788971,723,341,758,407,493,389,0,0,1
0,1,1518088788977,721,343,758,407,493,389,0,0,1
0,1,1518088788979,721,343,758,407,493,389,0,0,1
0,1,1518088788985,719,346,758,407,493,389,0,0,1
0,1,1518088788986,719,346,758,407,493,389,0,0,1
0,1,1518088788994,717,348,758,407,493,389,0,0,1
0,1,1518088788995,717,348,758,407,493,389,0,0,1
0,1,1518088789000,714,350,758,407,493,389,0,0,1
0,1,1518088789001,714,350,758,407,493,389,0,0,1
0,1,1518088789010,709,354,758,407,493,389,0,0,1
0,1,1518088789012,709,354,758,407,493,389,0,0,1
0,1,1518088789017,707,356,758,407,493,389,0,0,1
0,1,1518088789018,707,356,758,407,493,389,0,0,1
0,1,1518088789035,704,359,758,407,493,389,0,0,1
0,1,1518088789036,701,362,758,407,493,389,0,0,1
0,1,1518088789040,698,365,758,407,493,389,0,0,1
0,1,1518088789048,698,365,758,407,493,389,0,0,1
0,1,1518088789049,695,368,758,407,493,389,0,0,1
0,1,1518088789056,693,369,758,407,493,389,0,0,1
0,1,1518088789062,693,369,758,407,493,389,0,0,1
0,1,1518088789064,689,374,758,407,493,389,0,0,1
0,1,1518088789065,689,374,758,407,493,389,0,0,1
0,1,1518088789074,688,375,758,407,493,389,0,0,1
0,1,1518088789082,688,375,758,407,493,389,0,0,1
0,1,1518088789083,685,378,758,407,493,389,0,0,1
0,1,1518088789088,684,379,758,407,493,389,0,0,1
0,1,1518088789093,684,379,758,407,493,389,0,0,1
0,1,1518088789096,683,381,758,407,493,389,0,0,1
0,1,1518088789097,683,381,758,407,493,389,0,0,1
0,1,1518088789104,680,383,758,407,493,389,0,0,1
0,1,1518088789109,680,383,758,407,493,389,0,0,1
0,1,1518088789112,680,384,758,407,493,389,0,0,1
0,1,1518088789113,680,384,758,407,493,389,0,0,1
0,1,1518088789124,678,386,758,407,493,389,0,0,1
0,1,1518088789127,678,386,758,407,493,389,0,0,1
0,1,1518088789129,677,387,758,407,493,389,0,0,1
0,1,1518088789140,675,389,758,407,493,389,0,0,1
0,1,1518088789146,675,389,758,407,493,389,0,0,1
0,1,1518088789147,674,391,758,407,493,389,0,0,1
0,1,1518088789155,673,393,758,407,493,389,0,0,1
0,1,1518088789155,673,393,758,407,493,389,0,0,1
0,1,1518088789161,672,395,758,407,493,389,0,0,1
0,1,1518088789162,672,395,758,407,493,389,0,0,1
0,1,1518088789171,671,396,758,407,493,389,0,0,1
0,1,1518088789172,671,396,758,407,493,389,0,0,1
0,1,1518088789177,669,399,758,407,493,389,0,0,1
0,1,1518088789178,669,399,758,407,493,389,0,0,1
0,1,1518088789187,669,400,758,407,493,389,0,0,1
0,1,1518088789188,669,400,758,407,493,389,0,0,1
0,1,1518088789194,668,402,758,407,493,389,0,0,1
0,1,1518088789195,668,402,758,407,493,389,0,0,1
0,1,1518088789202,667,403,758,407,493,389,0,0,1
0,1,1518088789203,667,403,758,407,493,389,0,0,1
0,1,1518088789211,667,404,758,407,493,389,0,0,1
0,1,1518088789214,667,404,758,407,493,389,0,0,1
0,1,1518088789218,666,404,758,407,493,389,0,0,1
0,1,1518088789219,666,404,758,407,493,389,0,0,1
0,1,1518088789227,666,405,758,407,493,389,0,0,1
0,1,1518088789230,666,405,758,407,493,389,0,0,1
0,1,1518088789235,666,405,758,407,493,389,0,0,1
0,1,1518088789236,666,405,758,407,493,389,0,0,1
0,1,1518088789242,665,405,758,407,493,389,0,0,1
38,1,1518088789244,665,405,758,407,493,389,0,0,1
0,2,1518088789505,665,405,758,407,493,389,0,0,1
36,3,1518088789512,665,405,758,407,493,389,0,0,1
