Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515651294794,,,0,0,0,-,37.5,459.875,337.5,503.875,1515651294584.0,0.0,,0.0,0.0
1515651294995,,,0,0,0,-,,,,,,,,,
1515651295195,,,0,0,0,-,,,,,,,,,
1515651295396,,,0,0,0,-,,,,,,,,,
1515651295597,,,0,0,0,-,,,,,,,,,
1515651295628,,,2,286,381,-,,,,,,,,,
1515651295648,,,1,283,362,-,,,,,,,,,
1515651295661,,,1,281,348,-,,,,,,,,,
1515651295679,,,1,278,345,-,,,,,,,,,
1515651295697,,,1,276,345,-,,,,,,,,,
1515651295708,,,1,275,346,-,,,,,,,,,
1515651295725,,,1,274,349,-,,,,,,,,,
1515651295741,,,1,274,346,-,,,,,,,,,
1515651295758,,,1,274,343,-,,,,,,,,,
1515651295775,,,1,274,341,-,,,,,,,,,
1515651295793,,,1,274,340,-,,,,,,,,,
1515651295808,,,1,275,340,-,,,,,,,,,
1515651295981,,,3,275,340,13,,,,,,,,,
1515651296198,,,0,275,340,-,,,,,,,,,
1515651296400,,,0,275,340,-,,,,,,,,,
1515651296601,,,0,275,340,-,,,,,,,,,
1515651296696,,,2,248,487,-,,,,,,,,,
1515651296731,,,3,248,487,10,,,,,,,,,
1515651297010,,,0,275,340,-,,,,,,,,,
