Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515652250007,,,0,0,0,-,607.15625,512.875,905.15625,550.875,1515652249802.0,0.0,,0.0,0.0
1515652250206,,,0,0,0,-,,,,,,,,,
1515652250388,,,1,811,676,-,,,,,,,,,
1515652250402,,,1,812,678,-,,,,,,,,,
1515652250418,,,1,813,680,-,,,,,,,,,
1515652250435,,,1,815,681,-,,,,,,,,,
1515652250452,,,1,816,681,-,,,,,,,,,
1515652250469,,,1,818,681,-,,,,,,,,,
1515652250486,,,1,820,681,-,,,,,,,,,
1515652250502,,,1,822,681,-,,,,,,,,,
1515652250519,,,1,825,679,-,,,,,,,,,
1515652250535,,,1,829,675,-,,,,,,,,,
1515652250552,,,1,833,670,-,,,,,,,,,
1515652250569,,,1,839,659,-,,,,,,,,,
1515652250585,,,1,845,646,-,,,,,,,,,
1515652250602,,,1,850,633,-,,,,,,,,,
1515652250619,,,1,855,619,-,,,,,,,,,
1515652250636,,,1,858,601,-,,,,,,,,,
1515652250652,,,1,859,587,-,,,,,,,,,
1515652250669,,,1,859,571,-,,,,,,,,,
1515652250686,,,1,859,563,-,,,,,,,,,
1515652250702,,,1,859,556,-,,,,,,,,,
1515652250719,,,1,859,553,-,,,,,,,,,
1515652250736,,,1,859,552,-,,,,,,,,,
1515652250905,,,1,856,552,-,,,,,,,,,
1515652250919,,,1,850,550,-,,,,,,,,,
1515652250937,,,1,837,538,-,,,,,,,,,
1515652250953,,,1,811,503,-,,,,,,,,,
1515652250969,,,1,789,457,-,,,,,,,,,
1515652250985,,,1,779,423,-,,,,,,,,,
1515652251002,,,1,774,383,-,,,,,,,,,
1515652251019,,,1,774,355,-,,,,,,,,,
1515652251036,,,1,776,347,12,,,,,,,,,
1515652251272,,,2,776,347,-,,,,,,,,,
1515652251296,,,3,776,347,10,,,,,,,,,
1515652251604,,,0,776,347,-,,,,,,,,,
1515652251675,6.0,22.0,0,776,347,,,,,,,,,,
1515652251717,6.0,22.0,0,776,347,,,,,,,,,,
1515652251779,7.0,22.0,0,776,347,,,,,,,,,,
1515652251806,,,0,776,347,-,,,,,,,,,
1515652251843,7.0,22.0,0,776,347,,,,,,,,,,
1515652251915,6.0,22.0,0,776,347,,,,,,,,,,
1515652252006,,,0,776,347,-,,,,,,,,,
1515652252020,7.0,22.0,0,776,347,,,,,,,,,,
1515652252059,6.0,22.0,0,776,347,,,,,,,,,,
1515652252108,7.0,22.0,0,776,347,,,,,,,,,,
1515652252127,6.0,22.0,0,776,347,,,,,,,,,,
1515652252209,,,0,776,347,-,,,,,,,,,
1515652252215,6.0,22.0,0,776,347,,,,,,,,,,
1515652252236,7.0,22.0,0,776,347,,,,,,,,,,
1515652252303,,,1,776,348,-,,,,,,,,,
1515652252319,,,1,774,359,-,,,,,,,,,
1515652252335,,,1,772,362,12,,,,,,,,,
1515652252335,6.0,22.0,0,772,362,,,,,,,,,,
1515652252340,,,1,772,366,-,,,,,,,,,
1515652252353,,,1,770,372,-,,,,,,,,,
1515652252364,,,1,769,375,-,,,,,,,,,
1515652252364,7.0,22.0,0,769,375,,,,,,,,,,
1515652252369,,,1,769,377,-,,,,,,,,,
1515652252385,,,1,767,383,-,,,,,,,,,
1515652252402,,,1,766,387,-,,,,,,,,,
1515652252419,,,1,765,389,-,,,,,,,,,
1515652252436,,,1,765,391,-,,,,,,,,,
1515652252452,,,1,764,391,-,,,,,,,,,
1515652252452,7.0,22.0,0,764,391,,,,,,,,,,
1515652252677,,,2,764,391,-,,,,,,,,,
1515652252683,,,3,764,391,10,,,,,,,,,
1515652252759,6.0,22.0,0,764,391,,,,,,,,,,
1515652252884,7.0,22.0,0,764,391,,,,,,,,,,
1515652252891,6.0,22.0,0,764,391,,,,,,,,,,
1515652252932,7.0,22.0,0,764,391,,,,,,,,,,
1515652253007,,,0,764,391,-,,,,,,,,,
1515652253021,6.0,22.0,0,764,391,,,,,,,,,,
1515652253106,7.0,22.0,0,764,391,,,,,,,,,,
1515652253206,,,0,764,391,-,,,,,,,,,
1515652253228,6.0,22.0,0,764,391,,,,,,,,,,
1515652253300,6.0,22.0,0,764,391,,,,,,,,,,
1515652253321,,,1,764,391,-,,,,,,,,,
1515652253332,,,1,764,395,-,,,,,,,,,
1515652253333,7.0,22.0,0,764,395,,,,,,,,,,
1515652253335,,,1,764,400,-,,,,,,,,,
1515652253344,,,1,763,406,-,,,,,,,,,
1515652253344,7.0,22.0,0,763,406,,,,,,,,,,
1515652253352,,,1,762,411,-,,,,,,,,,
1515652253369,,,1,761,420,-,,,,,,,,,
1515652253386,,,1,760,427,-,,,,,,,,,
1515652253402,,,1,758,436,-,,,,,,,,,
