Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515728005047,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515728004840.0,1.0,,0.0,0.0
1515728005248,,,0,0,0,-,,,,,,,,,
1515728005449,,,0,0,0,-,,,,,,,,,
1515728005648,,,0,0,0,-,,,,,,,,,
1515728005849,,,0,0,0,-,,,,,,,,,
1515728005919,,,1,597,594,-,,,,,,,,,
1515728005934,,,1,580,583,-,,,,,,,,,
1515728005951,,,1,563,573,-,,,,,,,,,
1515728005968,,,1,547,563,-,,,,,,,,,
1515728005985,,,1,533,551,-,,,,,,,,,
1515728006000,,,1,518,533,-,,,,,,,,,
1515728006017,,,1,498,515,-,,,,,,,,,
1515728006035,,,1,487,498,-,,,,,,,,,
1515728006051,,,1,472,484,-,,,,,,,,,
1515728006067,,,1,452,466,-,,,,,,,,,
1515728006084,,,1,442,449,-,,,,,,,,,
1515728006102,,,1,428,434,-,,,,,,,,,
1515728006118,,,1,415,414,-,,,,,,,,,
1515728006135,,,1,399,394,-,,,,,,,,,
1515728006151,,,1,389,379,-,,,,,,,,,
1515728006168,,,1,378,364,-,,,,,,,,,
1515728006180,,,1,442,341,12,,,,,,,,,
1515728006181,,,2,442,341,-,,,,,,,,,
1515728006183,,,3,442,341,10,,,,,,,,,
1515728006450,,,0,442,341,-,,,,,,,,,
1515728006649,,,0,442,341,-,,,,,,,,,
1515728006849,,,0,442,341,-,,,,,,,,,
1515728006994,6.0,22.0,0,442,341,,,,,,,,,,
1515728007046,,,0,442,341,-,,,,,,,,,
1515728007103,7.0,22.0,0,442,341,,,,,,,,,,
1515728007213,6.0,22.0,0,442,341,,,,,,,,,,
1515728007247,,,0,442,341,-,,,,,,,,,
1515728007318,7.0,22.0,0,442,341,,,,,,,,,,
1515728007423,6.0,22.0,0,442,341,,,,,,,,,,
1515728007446,,,0,442,341,-,,,,,,,,,
1515728007531,7.0,22.0,0,442,341,,,,,,,,,,
1515728007638,6.0,22.0,0,442,341,,,,,,,,,,
