Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515748407931,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515748407706.0,1.0,,0.0,0.0
1515748408128,,,0,0,0,-,,,,,,,,,
1515748408327,,,0,0,0,-,,,,,,,,,
1515748408528,,,0,0,0,-,,,,,,,,,
1515748408727,,,0,0,0,-,,,,,,,,,
1515748408873,,,1,740,589,-,,,,,,,,,
1515748408888,,,1,726,576,-,,,,,,,,,
1515748408905,,,1,716,561,-,,,,,,,,,
1515748408922,,,1,699,544,-,,,,,,,,,
1515748408939,,,1,683,530,-,,,,,,,,,
1515748408956,,,1,673,518,-,,,,,,,,,
1515748408973,,,1,658,506,-,,,,,,,,,
1515748408989,,,1,639,488,-,,,,,,,,,
1515748409006,,,1,622,468,-,,,,,,,,,
1515748409023,,,1,610,448,-,,,,,,,,,
1515748409039,,,1,596,428,-,,,,,,,,,
1515748409055,,,1,584,414,-,,,,,,,,,
1515748409073,,,1,570,402,-,,,,,,,,,
1515748409089,,,1,558,387,-,,,,,,,,,
1515748409106,,,1,548,368,-,,,,,,,,,
1515748409122,,,1,530,352,-,,,,,,,,,
1515748409140,,,1,512,338,-,,,,,,,,,
1515748409155,,,1,500,325,-,,,,,,,,,
1515748409173,,,1,481,305,-,,,,,,,,,
1515748409190,,,1,461,287,-,,,,,,,,,
1515748409206,,,1,446,270,-,,,,,,,,,
1515748409222,,,1,434,257,-,,,,,,,,,
1515748409239,,,1,419,244,-,,,,,,,,,
1515748409262,,,1,442,341,12,,,,,,,,,
1515748409262,,,2,442,341,-,,,,,,,,,
1515748409264,,,3,442,341,10,,,,,,,,,
1515748409528,,,0,442,341,-,,,,,,,,,
1515748409727,,,0,442,341,-,,,,,,,,,
1515748409927,,,0,442,341,-,,,,,,,,,
1515748410082,6.0,22.0,0,442,341,,,,,,,,,,
1515748410127,,,0,442,341,-,,,,,,,,,
1515748410189,7.0,22.0,0,442,341,,,,,,,,,,
1515748410296,6.0,22.0,0,442,341,,,,,,,,,,
1515748410327,,,0,442,341,-,,,,,,,,,
