Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516005230122,,,1,675,204,-,255.65625,298.875,555.65625,342.875,1516005230090.0,0.0,,0.0,0.0
1516005230136,,,1,673,204,-,,,,,,,,,
1516005230205,,,1,670,204,-,,,,,,,,,
1516005230263,,,1,664,208,-,,,,,,,,,
1516005230264,,,1,661,209,-,,,,,,,,,
1516005230277,,,1,658,212,-,,,,,,,,,
1516005230294,,,1,655,213,-,,,,,,,,,
1516005230310,,,1,650,215,-,,,,,,,,,
1516005230328,,,1,646,216,-,,,,,,,,,
1516005230344,,,1,638,217,-,,,,,,,,,
1516005230360,,,1,608,218,-,,,,,,,,,
1516005230377,,,1,586,219,-,,,,,,,,,
1516005230395,,,1,567,221,-,,,,,,,,,
1516005230411,,,1,543,223,-,,,,,,,,,
1516005230427,,,1,522,224,-,,,,,,,,,
1516005230444,,,1,513,225,-,,,,,,,,,
1516005230461,,,1,506,225,-,,,,,,,,,
1516005230477,,,1,493,226,-,,,,,,,,,
1516005230494,,,1,490,227,-,,,,,,,,,
1516005230510,,,1,487,228,-,,,,,,,,,
1516005230527,,,1,484,229,-,,,,,,,,,
1516005230544,,,1,480,230,-,,,,,,,,,
1516005230561,,,1,479,230,-,,,,,,,,,
1516005230578,,,1,478,231,-,,,,,,,,,
1516005230594,,,1,477,233,-,,,,,,,,,
1516005230611,,,1,475,239,-,,,,,,,,,
1516005230627,,,1,473,245,-,,,,,,,,,
1516005230644,,,1,470,253,-,,,,,,,,,
1516005230661,,,1,465,264,-,,,,,,,,,
1516005230677,,,1,461,279,-,,,,,,,,,
1516005230694,,,1,455,292,-,,,,,,,,,
1516005230710,,,1,452,299,-,,,,,,,,,
1516005230727,,,1,450,304,-,,,,,,,,,
1516005230744,,,1,448,306,-,,,,,,,,,
1516005230761,,,1,448,308,-,,,,,,,,,
1516005230777,,,1,448,309,12,,,,,,,,,
1516005230806,,,2,448,309,-,,,,,,,,,
1516005230904,,,3,448,309,10,,,,,,,,,
1516005230942,,,1,448,309,-,,,,,,,,,
1516005230950,,,1,448,309,-,,,,,,,,,
1516005230961,,,1,449,308,-,,,,,,,,,
1516005230977,,,1,450,307,-,,,,,,,,,
1516005230994,,,1,454,305,-,,,,,,,,,
1516005231011,,,1,463,300,-,,,,,,,,,
1516005231027,,,1,470,294,-,,,,,,,,,
1516005231046,,,1,472,291,-,,,,,,,,,
