Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518083467999,504,684,758,411,493,389,0,0,1
0,1,1518083468179,504,679,758,411,493,389,0,0,1
0,1,1518083468195,507,663,758,411,493,389,0,0,1
0,1,1518083468213,528,588,758,411,493,389,0,0,1
0,1,1518083468229,550,527,758,411,493,389,0,0,1
0,1,1518083468245,574,464,758,411,493,389,0,0,1
0,1,1518083468262,585,439,758,411,493,389,0,0,1
0,1,1518083468279,596,415,758,411,493,389,0,0,1
0,1,1518083468295,607,396,758,411,493,389,0,0,1
0,1,1518083468316,611,390,758,411,493,389,0,0,1
0,1,1518083468328,616,385,758,411,493,389,0,0,1
0,1,1518083468529,616,389,758,411,493,389,0,0,1
0,1,1518083468546,616,395,758,411,493,389,0,0,1
0,1,1518083468564,616,401,758,411,493,389,0,0,1
0,1,1518083468579,616,407,758,411,493,389,0,0,1
0,1,1518083468596,616,412,758,411,493,389,0,0,1
0,1,1518083468612,615,415,758,411,493,389,0,0,1
38,1,1518083468629,615,416,758,411,493,389,0,0,1
0,2,1518083468758,615,416,758,411,493,389,0,0,1
36,3,1518083468830,615,416,758,411,493,389,0,0,1
