Action,mouse_event_type,Time,op_x,op_y,first_x,first_y,second_x,second_y,scenario,terminal,Bot
0,1,1518083439483,703,707,809,411,544,389,0,0,1
0,1,1518083439490,703,706,809,411,544,389,0,0,1
0,1,1518083439513,703,703,809,411,544,389,0,0,1
0,1,1518083439530,703,695,809,411,544,389,0,0,1
0,1,1518083439545,703,688,809,411,544,389,0,0,1
0,1,1518083439564,702,675,809,411,544,389,0,0,1
0,1,1518083439580,701,661,809,411,544,389,0,0,1
0,1,1518083439595,700,646,809,411,544,389,0,0,1
0,1,1518083439612,699,633,809,411,544,389,0,0,1
0,1,1518083439632,697,620,809,411,544,389,0,0,1
0,1,1518083439645,695,594,809,411,544,389,0,0,1
0,1,1518083439662,694,574,809,411,544,389,0,0,1
0,1,1518083439679,693,557,809,411,544,389,0,0,1
0,1,1518083439696,692,543,809,411,544,389,0,0,1
0,1,1518083439712,689,530,809,411,544,389,0,0,1
0,1,1518083439730,687,516,809,411,544,389,0,0,1
0,1,1518083439746,686,506,809,411,544,389,0,0,1
0,1,1518083439762,685,490,809,411,544,389,0,0,1
0,1,1518083439779,684,480,809,411,544,389,0,0,1
0,1,1518083439796,683,470,809,411,544,389,0,0,1
0,1,1518083439813,682,462,809,411,544,389,0,0,1
0,1,1518083439829,682,456,809,411,544,389,0,0,1
0,1,1518083439847,681,451,809,411,544,389,0,0,1
0,1,1518083439867,681,446,809,411,544,389,0,0,1
0,1,1518083439880,681,445,809,411,544,389,0,0,1
0,1,1518083439896,680,443,809,411,544,389,0,0,1
0,1,1518083439913,680,441,809,411,544,389,0,0,1
0,1,1518083439930,679,439,809,411,544,389,0,0,1
0,1,1518083439946,679,437,809,411,544,389,0,0,1
0,1,1518083439963,679,434,809,411,544,389,0,0,1
0,1,1518083439979,678,432,809,411,544,389,0,0,1
0,1,1518083439997,677,427,809,411,544,389,0,0,1
0,1,1518083440013,676,423,809,411,544,389,0,0,1
0,1,1518083440036,676,419,809,411,544,389,0,0,1
0,1,1518083440047,675,416,809,411,544,389,0,0,1
0,1,1518083440063,674,415,809,411,544,389,0,0,1
0,1,1518083440080,674,413,809,411,544,389,0,0,1
0,1,1518083440097,673,413,809,411,544,389,0,0,1
38,1,1518083440114,673,412,809,411,544,389,0,0,1
0,2,1518083440162,673,412,809,411,544,389,0,0,1
36,3,1518083440262,673,412,809,411,544,389,0,0,1
