Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515752949934,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515752949721.0,1.0,,0.0,0.0
1515752950133,,,0,0,0,-,,,,,,,,,
1515752950334,,,0,0,0,-,,,,,,,,,
1515752950535,,,0,0,0,-,,,,,,,,,
1515752950733,,,0,0,0,-,,,,,,,,,
1515752950929,,,1,649,586,-,,,,,,,,,
1515752950944,,,1,638,567,-,,,,,,,,,
1515752950961,,,1,624,553,-,,,,,,,,,
1515752950978,,,1,610,543,-,,,,,,,,,
1515752950995,,,1,599,531,-,,,,,,,,,
1515752951011,,,1,583,513,-,,,,,,,,,
1515752951029,,,1,567,501,-,,,,,,,,,
1515752951044,,,1,547,490,-,,,,,,,,,
1515752951061,,,1,530,474,-,,,,,,,,,
1515752951078,,,1,516,455,-,,,,,,,,,
1515752951095,,,1,503,443,-,,,,,,,,,
1515752951112,,,1,490,430,-,,,,,,,,,
1515752951129,,,1,478,415,-,,,,,,,,,
1515752951145,,,1,459,399,-,,,,,,,,,
1515752951162,,,1,440,383,-,,,,,,,,,
1515752951177,,,1,428,372,-,,,,,,,,,
1515752951195,,,1,408,360,-,,,,,,,,,
1515752951211,,,1,390,346,-,,,,,,,,,
1515752951229,,,1,371,334,-,,,,,,,,,
1515752951245,,,1,354,319,-,,,,,,,,,
1515752951263,,,1,442,341,12,,,,,,,,,
1515752951263,,,2,442,341,-,,,,,,,,,
1515752951265,,,3,442,341,10,,,,,,,,,
1515752951534,,,0,442,341,-,,,,,,,,,
1515752951733,,,0,442,341,-,,,,,,,,,
1515752951933,,,0,442,341,-,,,,,,,,,
1515752952075,6.0,22.0,0,442,341,,,,,,,,,,
1515752952133,,,0,442,341,-,,,,,,,,,
1515752952184,7.0,22.0,0,442,341,,,,,,,,,,
1515752952291,6.0,22.0,0,442,341,,,,,,,,,,
1515752952331,,,0,442,341,-,,,,,,,,,
1515752952399,7.0,22.0,0,442,341,,,,,,,,,,
1515752952504,6.0,22.0,0,442,341,,,,,,,,,,
1515752952531,,,0,442,341,-,,,,,,,,,
1515752952610,7.0,22.0,0,442,341,,,,,,,,,,
1515752952717,6.0,22.0,0,442,341,,,,,,,,,,
1515752952732,,,0,442,341,-,,,,,,,,,
1515752952823,7.0,22.0,0,442,341,,,,,,,,,,
1515752952928,6.0,22.0,0,442,341,,,,,,,,,,
1515752952932,,,0,442,341,-,,,,,,,,,
1515752953035,7.0,22.0,0,442,341,,,,,,,,,,
1515752953135,,,0,442,341,-,,,,,,,,,
1515752953142,6.0,22.0,0,442,341,,,,,,,,,,
1515752953251,7.0,22.0,0,442,341,,,,,,,,,,
1515752953331,,,0,442,341,-,,,,,,,,,
1515752953355,6.0,22.0,0,442,341,,,,,,,,,,
1515752953462,7.0,22.0,0,442,341,,,,,,,,,,
1515752953531,,,0,442,341,-,,,,,,,,,
1515752953569,6.0,22.0,0,442,341,,,,,,,,,,
1515752953676,7.0,22.0,0,442,341,,,,,,,,,,
1515752953731,,,0,442,341,-,,,,,,,,,
1515752953781,6.0,22.0,0,442,341,,,,,,,,,,
1515752953888,7.0,22.0,0,442,341,,,,,,,,,,
1515752953930,,,0,442,341,-,,,,,,,,,
1515752953995,6.0,22.0,0,442,341,,,,,,,,,,
1515752954100,7.0,22.0,0,442,341,,,,,,,,,,
1515752954134,,,0,442,341,-,,,,,,,,,
1515752954206,6.0,22.0,0,442,341,,,,,,,,,,
1515752954314,7.0,22.0,0,442,341,,,,,,,,,,
1515752954330,,,0,442,341,-,,,,,,,,,
1515752954419,6.0,22.0,0,442,341,,,,,,,,,,
1515752954525,7.0,22.0,0,442,341,,,,,,,,,,
1515752954530,,,0,442,341,-,,,,,,,,,
1515752954630,,,1,335,335,-,,,,,,,,,
1515752954637,,,1,318,352,-,,,,,,,,,
1515752954655,,,1,302,372,-,,,,,,,,,
1515752954671,,,1,290,383,-,,,,,,,,,
1515752954687,,,1,271,402,-,,,,,,,,,
1515752954705,,,1,258,421,-,,,,,,,,,
1515752954721,,,1,243,440,-,,,,,,,,,
1515752954728,,,1,442,405,12,,,,,,,,,
1515752954728,,,2,442,405,-,,,,,,,,,
1515752954730,,,3,442,405,10,,,,,,,,,
1515752954933,,,0,442,405,-,,,,,,,,,
1515752955133,,,0,442,405,-,,,,,,,,,
1515752955333,,,0,442,405,-,,,,,,,,,
1515752955533,,,0,442,405,-,,,,,,,,,
1515752955558,6.0,22.0,0,442,405,,,,,,,,,,
1515752955671,7.0,22.0,0,442,405,,,,,,,,,,
1515752955735,,,0,442,405,-,,,,,,,,,
1515752955775,6.0,22.0,0,442,405,,,,,,,,,,
1515752955882,7.0,22.0,0,442,405,,,,,,,,,,
1515752955932,,,0,442,405,-,,,,,,,,,
1515752955986,6.0,22.0,0,442,405,,,,,,,,,,
1515752956095,7.0,22.0,0,442,405,,,,,,,,,,
1515752956133,,,0,442,405,-,,,,,,,,,
1515752956200,6.0,22.0,0,442,405,,,,,,,,,,
1515752956307,7.0,22.0,0,442,405,,,,,,,,,,
1515752956334,,,0,442,405,-,,,,,,,,,
1515752956411,6.0,22.0,0,442,405,,,,,,,,,,
1515752956518,7.0,22.0,0,442,405,,,,,,,,,,
1515752956531,,,0,442,405,-,,,,,,,,,
1515752956625,6.0,22.0,0,442,405,,,,,,,,,,
1515752956730,7.0,22.0,0,442,405,,,,,,,,,,
1515752956731,,,0,442,405,-,,,,,,,,,
1515752956836,6.0,22.0,0,442,405,,,,,,,,,,
1515752956931,,,0,442,405,-,,,,,,,,,
1515752956941,7.0,22.0,0,442,405,,,,,,,,,,
1515752957046,6.0,22.0,0,442,405,,,,,,,,,,
1515752957132,,,0,442,405,-,,,,,,,,,
1515752957151,7.0,22.0,0,442,405,,,,,,,,,,
1515752957254,6.0,22.0,0,442,405,,,,,,,,,,
1515752957335,,,0,442,405,-,,,,,,,,,
1515752957361,7.0,22.0,0,442,405,,,,,,,,,,
