Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,
1515396437727,0,0,0,-,718.15625,285.875,547.15625,349.875,583.15625,385.875,1515396437520,0,
1515396437924,0,0,0,-,
1515396438127,0,0,0,-,
1515396438290,1,89,5,-,
1515396438298,1,95,13,-,
1515396438309,1,101,22,-,
1515396438327,1,111,42,-,
1515396438343,1,120,64,-,
1515396438359,1,127,87,-,
1515396438376,1,132,121,-,
1515396438392,1,133,136,-,
1515396438409,1,133,155,-,
1515396438426,1,132,173,-,
1515396438443,1,123,183,-,
1515396438586,1,123,182,-,
1515396438593,1,123,181,-,
1515396438609,1,126,180,-,
1515396438626,1,130,180,-,
1515396438643,1,135,180,-,
1515396438660,1,144,184,-,
1515396438676,1,153,195,-,
1515396438693,1,161,211,-,
1515396438710,1,166,224,-,
1515396438726,1,169,235,-,
1515396438743,1,171,249,-,
1515396438759,1,171,255,-,
1515396438906,1,172,255,-,
1515396438913,1,176,255,-,
1515396438927,1,180,255,-,
1515396438944,1,186,257,-,
1515396438960,1,193,264,-,
1515396438976,1,202,273,-,
1515396438993,1,213,294,-,
1515396439009,1,216,305,-,
1515396439026,1,219,315,-,
1515396439043,1,219,324,-,
1515396439210,1,219,324,-,
1515396439226,1,224,324,-,
1515396439243,1,229,327,-,
1515396439260,1,237,335,-,
1515396439276,1,246,348,-,
1515396439293,1,250,359,-,
1515396439309,1,255,374,-,
1515396439326,1,256,382,-,
1515396439343,1,258,390,-,
1515396439359,1,258,395,-,
1515396439502,1,260,390,-,
1515396439510,1,261,388,-,
1515396439526,1,262,386,-,
1515396439543,1,262,386,-,
1515396439566,1,262,388,-,
1515396439576,1,261,390,-,
1515396439593,1,256,402,-,
1515396439610,1,249,432,-,
1515396439626,1,249,468,-,
1515396439643,1,266,522,-,
1515396439660,1,303,565,-,
1515396439677,1,333,593,-,
1515396439693,1,374,628,-,
1515396439709,1,416,660,-,
1515396439727,1,460,694,-,
1515396439742,1,479,709,-,
1515396439760,1,482,711,-,
1515396439931,1,556,705,-,
1515396439943,1,611,691,-,
1515396439959,1,672,682,-,
1515396439976,1,728,681,-,
1515396439993,1,802,681,-,
1515396440010,1,874,690,-,
1515396440026,1,905,700,-,
1515396440043,1,923,707,-,
1515396440060,1,932,710,-,
1515396440076,1,937,712,-,
1515396440093,1,938,712,-,
1515396440110,1,938,709,-,
1515396440126,1,933,703,-,
1515396440143,1,925,694,-,
1515396440159,1,919,689,-,
1515396440176,1,910,686,-,
1515396440193,1,899,686,-,
1515396440210,1,885,686,-,
1515396440226,1,868,690,-,
1515396440243,1,856,693,-,
1515396440259,1,844,697,-,
1515396440277,1,838,699,-,
1515396440293,1,833,700,-,
1515396440310,1,831,701,-,
1515396440327,1,830,703,-,
1515396440343,1,829,704,-,
1515396440360,1,828,710,-,
1515396440377,1,826,715,12,
1515396440727,0,826,715,-,
1515396440927,0,826,715,-,
1515396441127,0,826,715,-,
1515396441327,0,826,715,-,
1515396441527,0,826,715,-,
1515396441728,0,826,715,-,
1515396441928,0,826,715,-,
1515396442129,0,826,715,-,
1515396442327,0,826,715,-,
1515396442524,0,826,715,-,
1515396442726,0,826,715,-,
1515396442927,0,826,715,-,
1515396443125,0,826,715,-,
1515396443327,0,826,715,-,
1515396443524,0,826,715,-,
1515396443727,0,826,715,-,
1515396443926,0,826,715,-,
1515396444127,0,826,715,-,
1515396444328,0,826,715,-,
1515396444527,0,826,715,-,
1515396444726,0,826,715,-,
1515396444940,0,826,715,-,
1515396444962,1,392,591,12,
1515396445337,0,392,591,-,
1515396445525,0,392,591,-,
1515396445724,0,392,591,-,
1515396445927,0,392,591,-,
1515396446127,0,392,591,-,
1515396446327,0,392,591,-,
1515396446527,0,392,591,-,
1515396446728,0,392,591,-,
1515396446927,0,392,591,-,
1515396447127,0,392,591,-,
1515396447328,0,392,591,-,
1515396447528,0,392,591,-,
1515396447728,0,392,591,-,
1515396447927,0,392,591,-,
1515396448125,0,392,591,-,
1515396448328,0,392,591,-,
1515396448525,0,392,591,-,
1515396448728,0,392,591,-,
1515396448927,0,392,591,-,
1515396449125,0,392,591,-,
1515396449324,0,392,591,-,
1515396449528,0,392,591,-,
1515396449728,0,392,591,-,
1515396449925,0,392,591,-,
1515396450128,0,392,591,-,
1515396450326,0,392,591,-,
1515396450526,0,392,591,-,
1515396450728,0,392,591,-,
1515396450925,0,392,591,-,
1515396451128,0,392,591,-,
1515396451327,0,392,591,-,
1515396451527,0,392,591,-,
1515396451726,0,392,591,-,
1515396451927,0,392,591,-,
1515396452129,0,392,591,-,
1515396452325,0,392,591,-,
1515396452527,0,392,591,-,
1515396452726,0,392,591,-,
1515396452928,0,392,591,-,
1515396453127,0,392,591,-,
1515396453326,0,392,591,-,
1515396453528,0,392,591,-,
1515396453727,0,392,591,-,
1515396453927,0,392,591,-,
1515396454128,0,392,591,-,
1515396454328,0,392,591,-,
1515396454528,0,392,591,-,
1515396454728,0,392,591,-,
1515396454928,0,392,591,-,
1515396455125,0,392,591,-,
1515396455328,0,392,591,-,
1515396455528,0,392,591,-,
1515396455724,0,392,591,-,
1515396455929,0,392,591,-,
1515396456131,0,392,591,-,
1515396456328,0,392,591,-,
1515396456529,0,392,591,-,
1515396456728,0,392,591,-,
1515396456927,0,392,591,-,
1515396457127,0,392,591,-,
1515396457328,0,392,591,-,
1515396457525,0,392,591,-,
1515396457725,0,392,591,-,
1515396457927,0,392,591,-,
1515396458125,0,392,591,-,
1515396458329,0,392,591,-,
1515396458528,0,392,591,-,
1515396458729,0,392,591,-,
1515396458928,0,392,591,-,
1515396459128,0,392,591,-,
1515396459329,0,392,591,-,
1515396459529,0,392,591,-,
1515396459728,0,392,591,-,
1515396459929,0,392,591,-,
1515396460128,0,392,591,-,
1515396460328,0,392,591,-,
1515396460525,0,392,591,-,
1515396460726,0,392,591,-,
1515396460928,0,392,591,-,
1515396461125,0,392,591,-,
1515396461328,0,392,591,-,
1515396461528,0,392,591,-,
1515396461729,0,392,591,-,
1515396461927,0,392,591,-,
1515396462128,0,392,591,-,
1515396462325,0,392,591,-,
1515396462529,0,392,591,-,
1515396462729,0,392,591,-,
1515396462929,0,392,591,-,
1515396463129,0,392,591,-,
1515396463329,0,392,591,-,
1515396463530,0,392,591,-,
1515396463730,0,392,591,-,
1515396463929,0,392,591,-,
1515396464126,0,392,591,-,
1515396464326,0,392,591,-,
1515396464530,0,392,591,-,
1515396464728,0,392,591,-,
1515396464929,0,392,591,-,
1515396465128,0,392,591,-,
1515396465326,0,392,591,-,
1515396465530,0,392,591,-,
1515396465729,0,392,591,-,
1515396465925,0,392,591,-,
1515396466129,0,392,591,-,
1515396466328,0,392,591,-,
1515396466525,0,392,591,-,
1515396466725,0,392,591,-,
1515396466928,0,392,591,-,
1515396467130,0,392,591,-,
1515396467328,0,392,591,-,
1515396467528,0,392,591,-,
1515396467726,0,392,591,-,
1515396467927,0,392,591,-,
1515396468129,0,392,591,-,
1515396468329,0,392,591,-,
1515396468527,0,392,591,-,
1515396468729,0,392,591,-,
1515396468928,0,392,591,-,
1515396469126,0,392,591,-,
1515396469328,0,392,591,-,
1515396469530,0,392,591,-,
1515396469725,0,392,591,-,
1515396469935,0,392,591,-,
1515396470127,0,392,591,-,
1515396470328,0,392,591,-,
1515396470528,0,392,591,-,
1515396470729,0,392,591,-,
1515396470926,0,392,591,-,
1515396471129,0,392,591,-,
1515396471330,0,392,591,-,
1515396471530,0,392,591,-,
1515396471729,0,392,591,-,
1515396471928,0,392,591,-,
1515396472129,0,392,591,-,
1515396472329,0,392,591,-,
1515396472525,0,392,591,-,
1515396472730,0,392,591,-,
1515396472928,0,392,591,-,
1515396473129,0,392,591,-,
1515396473326,0,392,591,-,
1515396473529,0,392,591,-,
1515396473729,0,392,591,-,
1515396473927,0,392,591,-,
1515396474129,0,392,591,-,
1515396474327,0,392,591,-,
1515396474530,0,392,591,-,
1515396474728,0,392,591,-,
1515396474930,0,392,591,-,
1515396475126,0,392,591,-,
1515396475328,0,392,591,-,
1515396475530,0,392,591,-,
1515396475729,0,392,591,-,
1515396475929,0,392,591,-,
1515396476127,0,392,591,-,
1515396476327,0,392,591,-,
1515396476529,0,392,591,-,
1515396476728,0,392,591,-,
1515396476926,0,392,591,-,
1515396477129,0,392,591,-,
1515396477326,0,392,591,-,
1515396477528,0,392,591,-,
1515396477729,0,392,591,-,
1515396477928,0,392,591,-,
1515396478128,0,392,591,-,
1515396478328,0,392,591,-,
