Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,
1515998525915,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515998525704,1,
1515998526115,,,0,0,0,-,
1515998526314,,,0,0,0,-,
1515998526514,,,0,0,0,-,
1515998526715,,,0,0,0,-,
1515998526883,,,1,757,587,-,
1515998526898,,,1,746,572,-,
1515998526915,,,1,726,556,-,
1515998526932,,,1,710,540,-,
1515998526948,,,1,695,528,-,
1515998526965,,,1,679,509,-,
1515998526982,,,1,663,494,-,
1515998526998,,,1,652,478,-,
1515998527015,,,1,638,465,-,
1515998527032,,,1,624,445,-,
1515998527048,,,1,613,426,-,
1515998527065,,,1,597,413,-,
1515998527083,,,1,579,402,-,
1515998527099,,,1,561,383,-,
1515998527115,,,1,544,365,-,
1515998527132,,,1,532,349,-,
1515998527149,,,1,513,339,-,
1515998527166,,,1,498,319,-,
1515998527182,,,1,478,303,-,
1515998527199,,,1,458,286,-,
1515998527215,,,1,445,268,-,
1515998527233,,,1,428,253,-,
1515998527248,,,1,442,341,12,
1515998527248,,,2,442,341,-,
1515998527250,,,3,442,341,10,
1515998527512,,,0,442,341,-,
1515998527714,,,0,442,341,-,
1515998527916,,,0,442,341,-,
1515998528061,6,22,0,442,341,,
1515998528115,,,0,442,341,-,
1515998528169,7,22,0,442,341,,
1515998528274,6,22,0,442,341,,
1515998528312,,,0,442,341,-,
1515998528381,7,22,0,442,341,,
1515998528487,6,22,0,442,341,,
1515998528512,,,0,442,341,-,
1515998528607,7,22,0,442,341,,
1515998528714,6,22,0,442,341,,
1515998528715,,,0,442,341,-,
1515998528820,7,22,0,442,341,,
1515998528913,,,0,442,341,-,
1515998528922,6,22,0,442,341,,
1515998529028,7,22,0,442,341,,
1515998529114,,,0,442,341,-,
1515998529134,6,22,0,442,341,,
1515998529242,7,22,0,442,341,,
1515998529315,,,0,442,341,-,
1515998529349,6,22,0,442,341,,
1515998529456,7,22,0,442,341,,
1515998529514,,,0,442,341,-,
1515998529562,6,22,0,442,341,,
1515998529667,7,22,0,442,341,,
1515998529716,,,0,442,341,-,
1515998529774,6,22,0,442,341,,
1515998529882,7,22,0,442,341,,
1515998529915,,,0,442,341,-,
1515998529987,6,22,0,442,341,,
1515998530092,7,22,0,442,341,,
1515998530113,,,0,442,341,-,
1515998530199,6,22,0,442,341,,
1515998530304,7,22,0,442,341,,
1515998530312,,,0,442,341,-,
1515998530409,,,1,410,263,-,
1515998530425,,,1,394,282,-,
1515998530441,,,1,383,298,-,
1515998530459,,,1,364,313,-,
1515998530475,,,1,350,329,-,
1515998530491,,,1,334,341,-,
1515998530508,,,1,319,355,-,
1515998530525,,,1,301,369,-,
1515998530542,,,1,291,380,-,
1515998530559,,,1,280,398,-,
1515998530575,,,1,266,415,-,
1515998530592,,,1,254,434,-,
1515998530608,,,1,235,448,-,
1515998530625,,,1,217,463,-,
1515998530642,,,1,199,480,-,
1515998530653,,,1,442,405,12,
1515998530653,,,2,442,405,-,
1515998530655,,,3,442,405,10,
1515998530916,,,0,442,405,-,
1515998531116,,,0,442,405,-,
