Time,Desc,Type
1522307424127,AppStatusFront,AppStatus
1522307425271,{"pressure":"1.0","text":"","viewPath":"[LinearLayout[0], EditText[0]]","viewSize":"480-72","viewID":"2131165310","activity":"cn.tongdun.eventtrack.demo.LoginActivity"},Click
1522307432929,{"pressure":"1.0","text":"1","viewPath":"[LinearLayout[0], EditText[0]]","viewSize":"480-72","viewID":"2131165310","activity":"cn.tongdun.eventtrack.demo.LoginActivity","startInputTime":"1522307432919","endInputTime":"1522307432928"},Input
1522307432959,{"pressure":"1.0","text":"12","viewPath":"[LinearLayout[0], EditText[0]]","viewSize":"480-72","viewID":"2131165310","activity":"cn.tongdun.eventtrack.demo.LoginActivity","startInputTime":"1522307432919","endInputTime":"1522307432959"},Input
1522307433002,{"pressure":"1.0","text":"123","viewPath":"[LinearLayout[0], EditText[0]]","viewSize":"480-72","viewID":"2131165310","activity":"cn.tongdun.eventtrack.demo.LoginActivity","startInputTime":"1522307432919","endInputTime":"1522307433002"},Input
1522307439145,{"pressure":"1.0","text":"1","viewPath":"[LinearLayout[0], EditText[1]]","viewSize":"480-72","viewID":"2131165311","activity":"cn.tongdun.eventtrack.demo.LoginActivity","startInputTime":"1522307439141","endInputTime":"1522307439145"},Input
1522307439165,{"pressure":"1.0","text":"12","viewPath":"[LinearLayout[0], EditText[1]]","viewSize":"480-72","viewID":"2131165311","activity":"cn.tongdun.eventtrack.demo.LoginActivity","startInputTime":"1522307439141","endInputTime":"1522307439164"},Input
1522307439181,{"pressure":"1.0","text":"123","viewPath":"[LinearLayout[0], EditText[1]]","viewSize":"480-72","viewID":"2131165311","activity":"cn.tongdun.eventtrack.demo.LoginActivity","startInputTime":"1522307439141","endInputTime":"1522307439180"},Input
1522307439877,{"pressure":"1.0","text":"登录","viewPath":"[LinearLayout[0], Button[0]]","viewSize":"480-72","viewID":"2131165248","activity":"cn.tongdun.eventtrack.demo.LoginActivity"},Click
1522307440711,{"pressure":"1.0","text":"点击测试","viewPath":"[ScrollView[0], LinearLayout[0], Button[0]]","viewSize":"480-90","viewID":"2131165222","activity":"cn.tongdun.eventtrack.demo.MainActivity"},Click
