Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516080613675,0,690,372,-,729.0,245.5,529.0,421.5,565.0,457.5,1516080612068.0,0.0,,1.0,0.0
1516080613876,0,690,372,-,,,,,,,,,,,
1516080614076,0,690,372,-,,,,,,,,,,,
1516080614279,0,690,372,-,,,,,,,,,,,
1516080614471,1,688,372,-,,,,,,,,,,,
1516080614478,1,686,373,-,,,,,,,,,,,
1516080614489,1,684,374,-,,,,,,,,,,,
1516080614506,1,676,378,-,,,,,,,,,,,
1516080614523,1,665,383,-,,,,,,,,,,,
1516080614539,1,643,396,-,,,,,,,,,,,
1516080614556,1,621,410,-,,,,,,,,,,,
1516080614573,1,605,421,-,,,,,,,,,,,
1516080614589,1,594,428,-,,,,,,,,,,,
1516080614606,1,586,434,-,,,,,,,,,,,
1516080614622,1,580,437,-,,,,,,,,,,,
1516080614639,1,576,438,-,,,,,,,,,,,
1516080614655,1,576,439,-,,,,,,,,,,,
1516080614673,1,576,439,12,,,,,,,,,,,
1516080614877,0,576,439,-,,,,,,,,,,,
1516080615000,1,575,439,-,,,,,,,,,,,
1516080615007,1,574,439,-,,,,,,,,,,,
1516080615022,1,573,439,-,,,,,,,,,,,
1516080615039,1,570,439,-,,,,,,,,,,,
1516080615056,1,565,439,-,,,,,,,,,,,
1516080615073,1,562,439,-,,,,,,,,,,,
1516080615089,1,560,440,-,,,,,,,,,,,
1516080615106,1,559,440,-,,,,,,,,,,,
1516080615122,1,558,440,-,,,,,,,,,,,
1516080615139,1,557,440,-,,,,,,,,,,,
1516080615156,1,557,440,-,,,,,,,,,,,
1516080615173,1,556,440,-,,,,,,,,,,,
1516080615189,1,556,440,-,,,,,,,,,,,
1516080615205,1,555,440,-,,,,,,,,,,,
1516080615223,1,555,440,-,,,,,,,,,,,
1516080615239,1,555,440,-,,,,,,,,,,,
1516080615256,1,554,440,-,,,,,,,,,,,
1516080615304,1,554,440,-,,,,,,,,,,,
1516080615312,1,554,440,-,,,,,,,,,,,
1516080615328,1,554,439,-,,,,,,,,,,,
1516080615339,1,554,439,-,,,,,,,,,,,
1516080615356,1,554,439,-,,,,,,,,,,,
1516080615373,1,553,439,-,,,,,,,,,,,
1516080615389,1,553,438,-,,,,,,,,,,,
1516080615405,1,553,438,-,,,,,,,,,,,
1516080615423,1,552,438,-,,,,,,,,,,,
1516080615481,1,552,438,-,,,,,,,,,,,
1516080615513,1,552,438,-,,,,,,,,,,,
1516080615522,1,552,438,-,,,,,,,,,,,
1516080615539,1,551,438,-,,,,,,,,,,,
1516080615556,1,551,437,-,,,,,,,,,,,
1516080615572,1,551,437,-,,,,,,,,,,,
1516080615589,1,550,437,-,,,,,,,,,,,
1516080615606,1,550,437,-,,,,,,,,,,,
1516080615622,1,550,437,-,,,,,,,,,,,
1516080615639,1,549,437,-,,,,,,,,,,,
1516080615655,1,549,437,-,,,,,,,,,,,
1516080615689,1,549,437,12,,,,,,,,,,,
1516080616076,0,549,437,-,,,,,,,,,,,
1516080616226,1,549,437,12,,,,,,,,,,,
1516080616479,0,549,437,-,,,,,,,,,,,
1516080616677,0,549,437,-,,,,,,,,,,,
1516080616876,0,549,437,-,,,,,,,,,,,
1516080617077,0,549,437,-,,,,,,,,,,,
1516080617237,2,549,437,-,,,,,,,,,,,
1516080617607,1,550,437,-,,,,,,,,,,,
1516080617623,1,553,437,-,,,,,,,,,,,
1516080617640,1,559,438,-,,,,,,,,,,,
1516080617656,1,567,439,-,,,,,,,,,,,
1516080617673,1,575,440,-,,,,,,,,,,,
1516080617690,1,583,441,-,,,,,,,,,,,
1516080617707,1,590,442,-,,,,,,,,,,,
1516080617723,1,594,443,-,,,,,,,,,,,
1516080617741,1,600,446,-,,,,,,,,,,,
1516080617757,1,601,446,-,,,,,,,,,,,
1516080617773,1,604,449,-,,,,,,,,,,,
1516080617789,1,606,450,-,,,,,,,,,,,
1516080617806,1,606,452,-,,,,,,,,,,,
1516080617823,1,607,452,-,,,,,,,,,,,
1516080618463,1,607,452,-,,,,,,,,,,,
1516080618478,1,607,452,-,,,,,,,,,,,
1516080618502,1,608,452,-,,,,,,,,,,,
1516080618550,1,608,452,-,,,,,,,,,,,
1516080618582,1,608,452,-,,,,,,,,,,,
1516080618623,1,608,452,-,,,,,,,,,,,
1516080618662,1,609,452,-,,,,,,,,,,,
1516080618831,1,609,452,-,,,,,,,,,,,
1516080618840,1,609,452,-,,,,,,,,,,,
1516080618856,1,611,452,-,,,,,,,,,,,
1516080618873,1,613,452,-,,,,,,,,,,,
1516080618890,1,617,452,-,,,,,,,,,,,
1516080618907,1,620,452,-,,,,,,,,,,,
1516080618923,1,625,452,-,,,,,,,,,,,
1516080618940,1,630,452,-,,,,,,,,,,,
1516080618957,1,635,452,-,,,,,,,,,,,
1516080618973,1,641,452,-,,,,,,,,,,,
1516080618990,1,646,453,-,,,,,,,,,,,
1516080619006,1,653,453,-,,,,,,,,,,,
1516080619023,1,662,453,-,,,,,,,,,,,
1516080619040,1,668,453,-,,,,,,,,,,,
1516080619056,1,672,453,-,,,,,,,,,,,
1516080619073,1,675,453,-,,,,,,,,,,,
1516080619089,1,677,453,-,,,,,,,,,,,
1516080619106,1,678,453,-,,,,,,,,,,,
1516080619123,1,679,453,-,,,,,,,,,,,
1516080619841,1,679,453,-,,,,,,,,,,,
1516080619857,1,682,453,-,,,,,,,,,,,
1516080619873,1,684,453,-,,,,,,,,,,,
1516080619890,1,688,453,-,,,,,,,,,,,
1516080619906,1,692,453,-,,,,,,,,,,,
1516080619923,1,696,453,-,,,,,,,,,,,
1516080619940,1,699,453,-,,,,,,,,,,,
1516080619957,1,702,453,-,,,,,,,,,,,
1516080619973,1,704,453,-,,,,,,,,,,,
1516080619990,1,705,453,-,,,,,,,,,,,
1516080620007,1,706,453,-,,,,,,,,,,,
1516080620023,1,707,453,-,,,,,,,,,,,
1516080620040,1,707,453,-,,,,,,,,,,,
1516080620056,1,707,453,-,,,,,,,,,,,
1516080620073,1,707,453,-,,,,,,,,,,,
1516080620097,1,707,453,-,,,,,,,,,,,
1516080620186,1,708,453,-,,,,,,,,,,,
1516080620212,1,708,453,-,,,,,,,,,,,
1516080620241,1,708,453,-,,,,,,,,,,,
1516080620274,1,708,453,-,,,,,,,,,,,
1516080620305,1,709,453,-,,,,,,,,,,,
1516080620324,1,709,453,-,,,,,,,,,,,
1516080620361,1,709,453,-,,,,,,,,,,,
1516080620373,1,709,453,-,,,,,,,,,,,
1516080620390,1,710,453,-,,,,,,,,,,,
1516080620408,1,710,453,-,,,,,,,,,,,
1516080620424,1,711,453,-,,,,,,,,,,,
1516080620440,1,711,453,-,,,,,,,,,,,
1516080620457,1,711,453,-,,,,,,,,,,,
1516080621462,1,711,452,-,,,,,,,,,,,
1516080621957,3,711,452,13,,,,,,,,,,,
