Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515743135248,0,442,532,-,533.0,307.5,240.0,370.5,276.0,406.5,1515743123827.0,1.0,,1.0,0.0
1515743135449,0,442,532,-,,,,,,,,,,,
1515743135650,0,442,532,-,,,,,,,,,,,
1515743135849,0,442,532,-,,,,,,,,,,,
1515743136049,0,442,532,-,,,,,,,,,,,
1515743136251,0,442,532,-,,,,,,,,,,,
1515743136448,0,442,532,-,,,,,,,,,,,
1515743136649,0,442,532,-,,,,,,,,,,,
1515743136848,0,442,532,-,,,,,,,,,,,
1515743137053,0,442,532,-,,,,,,,,,,,
1515743137249,0,442,532,-,,,,,,,,,,,
1515743137453,0,442,532,-,,,,,,,,,,,
1515743137651,0,442,532,-,,,,,,,,,,,
1515743137853,0,442,532,-,,,,,,,,,,,
1515743138049,0,442,532,-,,,,,,,,,,,
1515743138250,0,442,532,-,,,,,,,,,,,
1515743138449,0,442,532,-,,,,,,,,,,,
1515743138653,0,442,532,-,,,,,,,,,,,
1515743138848,0,442,532,-,,,,,,,,,,,
1515743139049,0,442,532,-,,,,,,,,,,,
1515743139251,0,442,532,-,,,,,,,,,,,
1515743139449,0,442,532,-,,,,,,,,,,,
1515743139653,0,442,532,-,,,,,,,,,,,
1515743139848,0,442,532,-,,,,,,,,,,,
1515743140049,0,442,532,-,,,,,,,,,,,
1515743140253,0,442,532,-,,,,,,,,,,,
1515743140452,0,442,532,-,,,,,,,,,,,
1515743140648,0,442,532,-,,,,,,,,,,,
1515743140853,0,442,532,-,,,,,,,,,,,
1515743141053,0,442,532,-,,,,,,,,,,,
1515743141250,0,442,532,-,,,,,,,,,,,
1515743141453,0,442,532,-,,,,,,,,,,,
1515743141648,0,442,532,-,,,,,,,,,,,
1515743141849,0,442,532,-,,,,,,,,,,,
1515743142049,0,442,532,-,,,,,,,,,,,
1515743142249,0,442,532,-,,,,,,,,,,,
1515743142448,0,442,532,-,,,,,,,,,,,
1515743142653,0,442,532,-,,,,,,,,,,,
1515743142849,0,442,532,-,,,,,,,,,,,
1515743143051,0,442,532,-,,,,,,,,,,,
1515743143249,0,442,532,-,,,,,,,,,,,
1515743143450,0,442,532,-,,,,,,,,,,,
1515743143652,0,442,532,-,,,,,,,,,,,
1515743143849,0,442,532,-,,,,,,,,,,,
1515743144050,0,442,532,-,,,,,,,,,,,
1515743144249,0,442,532,-,,,,,,,,,,,
1515743144448,0,442,532,-,,,,,,,,,,,
1515743144650,0,442,532,-,,,,,,,,,,,
1515743144850,0,442,532,-,,,,,,,,,,,
1515743144920,1,278,386,-,,,,,,,,,,,
1515743144929,1,258,388,12,,,,,,,,,,,
1515743144930,2,258,388,-,,,,,,,,,,,
1515743144935,3,258,388,10,,,,,,,,,,,
1515743145249,0,258,388,-,,,,,,,,,,,
1515743145449,0,258,388,-,,,,,,,,,,,
1515743145650,0,258,388,-,,,,,,,,,,,
1515743145850,0,258,388,-,,,,,,,,,,,
1515743146050,0,258,388,-,,,,,,,,,,,
1515743146249,0,258,388,-,,,,,,,,,,,
1515743146448,0,258,388,-,,,,,,,,,,,
1515743146653,0,258,388,-,,,,,,,,,,,
1515743146849,0,258,388,-,,,,,,,,,,,
1515743146941,2,258,388,-,,,,,,,,,,,
1515743156951,1,238,377,-,,,,,,,,,,,
1515743156956,1,241,362,-,,,,,,,,,,,
1515743156974,1,243,366,-,,,,,,,,,,,
1515743156990,1,245,379,-,,,,,,,,,,,
1515743157007,1,250,370,-,,,,,,,,,,,
1515743157022,1,252,380,-,,,,,,,,,,,
1515743157040,1,254,378,-,,,,,,,,,,,
1515743157057,1,258,367,-,,,,,,,,,,,
1515743157073,1,261,378,-,,,,,,,,,,,
1515743157090,1,264,365,-,,,,,,,,,,,
1515743157107,1,269,372,-,,,,,,,,,,,
1515743157124,1,271,378,-,,,,,,,,,,,
1515743157141,1,275,366,-,,,,,,,,,,,
1515743157157,1,278,375,-,,,,,,,,,,,
1515743157174,1,281,360,-,,,,,,,,,,,
1515743157190,1,285,372,-,,,,,,,,,,,
