Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
0,1,1522722684751,817,427,632,318,599,470,557,430,1,0,0
0,1,1522722684823,893,408,632,318,599,470,557,430,1,0,0
12,1,1522722684898,900,406,632,318,599,470,557,430,1,0,0
0,0,1522722685103,900,406,632,318,599,470,557,430,1,0,0
0,1,1522722685417,899,405,632,318,599,470,557,430,1,0,0
0,1,1522722685536,899,408,632,318,599,470,557,430,1,0,0
0,1,1522722685599,906,421,632,318,599,470,557,430,1,0,0
0,1,1522722685829,948,520,632,318,599,470,557,430,1,0,0
12,1,1522722685890,1048,696,632,318,599,470,557,430,1,0,0
0,0,1522722686090,1048,696,632,318,599,470,557,430,1,0,0
0,1,1522722686816,1121,704,632,318,599,470,557,430,1,0,0
12,1,1522722686816,1001,574,632,318,599,470,557,430,1,0,0
0,0,1522722687144,1001,574,632,318,599,470,557,430,1,0,0
0,1,1522722689231,73,427,632,318,599,470,557,430,1,0,0
12,1,1522722689340,0,409,632,318,599,470,557,430,1,0,0
0,0,1522722689686,0,409,632,318,599,470,557,430,1,0,0
12,1,1522722690407,252,473,632,318,599,470,557,430,1,0,0
0,0,1522722690679,252,473,632,318,599,470,557,430,1,0,0
12,1,1522722706787,651,635,632,318,599,470,557,430,1,0,0
0,0,1522722707087,651,635,632,318,599,470,557,430,1,0,0
0,1,1522722707404,559,702,632,318,599,470,557,430,1,0,0
12,1,1522722707478,366,620,632,318,599,470,557,430,1,0,0
0,0,1522722707751,366,620,632,318,599,470,557,430,1,0,0
12,1,1522722708068,156,499,632,318,599,470,557,430,1,0,0
0,0,1522722708440,156,499,632,318,599,470,557,430,1,0,0
12,1,1522722708710,201,403,632,318,599,470,557,430,1,0,0
0,0,1522722709083,201,403,632,318,599,470,557,430,1,0,0
12,1,1522722823598,189,30,632,318,599,470,557,430,1,0,0
0,0,1522722823879,189,30,632,318,599,470,557,430,1,0,0
0,1,1522722824414,268,302,632,318,599,470,557,430,1,0,0
0,1,1522722824488,592,407,632,318,599,470,557,430,1,0,0
0,1,1522722824630,593,408,632,318,599,470,557,430,1,0,0
0,1,1522722824697,615,438,632,318,599,470,557,430,1,0,0
0,1,1522722824764,610,449,632,318,599,470,557,430,1,0,0
0,1,1522722824842,592,452,632,318,599,470,557,430,1,0,0
0,1,1522722824920,591,452,632,318,599,470,557,430,1,0,0
0,1,1522722824987,590,453,632,318,599,470,557,430,1,0,0
0,1,1522722825056,587,453,632,318,599,470,557,430,1,0,0
0,1,1522722825121,586,453,632,318,599,470,557,430,1,0,0
12,1,1522722825185,585,453,632,318,599,470,557,430,1,0,0
0,0,1522722825521,585,453,632,318,599,470,557,430,1,0,0
0,2,1522722826563,585,453,632,318,599,470,557,430,1,0,0
0,1,1522722826710,601,453,632,318,599,470,557,430,1,0,0
0,1,1522722826711,601,453,632,318,599,470,557,430,1,0,0
0,1,1522722826781,633,453,632,318,599,470,557,430,1,0,0
0,1,1522722826782,633,453,632,318,599,470,557,430,1,0,0
0,1,1522722826851,649,451,632,318,599,470,557,430,1,0,0
0,1,1522722826852,649,451,632,318,599,470,557,430,1,0,0
13,3,1522722827467,649,451,632,318,599,470,557,430,1,0,0
