Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516080628367,0,694,382,-,610.0,79.0,529.0,198.0,565.0,234.0,1516080626557.0,0.0,,1.0,0.0
1516080628568,0,694,382,-,,,,,,,,,,,
1516080628757,1,692,382,-,,,,,,,,,,,
1516080628774,1,683,384,-,,,,,,,,,,,
1516080628791,1,668,387,-,,,,,,,,,,,
1516080628806,1,649,392,-,,,,,,,,,,,
1516080628824,1,625,398,-,,,,,,,,,,,
1516080628840,1,602,403,-,,,,,,,,,,,
1516080628857,1,587,406,-,,,,,,,,,,,
1516080628874,1,577,408,-,,,,,,,,,,,
1516080628890,1,566,411,-,,,,,,,,,,,
1516080628907,1,560,412,-,,,,,,,,,,,
1516080628923,1,558,412,12,,,,,,,,,,,
1516080629169,0,558,412,-,,,,,,,,,,,
1516080629244,1,558,413,-,,,,,,,,,,,
1516080629258,1,558,413,-,,,,,,,,,,,
1516080629274,1,557,414,-,,,,,,,,,,,
1516080629291,1,557,415,-,,,,,,,,,,,
1516080629308,1,556,415,-,,,,,,,,,,,
1516080629324,1,556,415,-,,,,,,,,,,,
1516080629340,1,555,416,-,,,,,,,,,,,
1516080629357,1,555,417,-,,,,,,,,,,,
1516080629374,1,554,419,-,,,,,,,,,,,
1516080629391,1,552,420,-,,,,,,,,,,,
1516080629407,1,552,421,-,,,,,,,,,,,
1516080629424,1,551,422,-,,,,,,,,,,,
1516080629440,1,550,423,-,,,,,,,,,,,
1516080629457,1,549,423,-,,,,,,,,,,,
1516080629474,1,549,424,-,,,,,,,,,,,
1516080629491,1,549,424,-,,,,,,,,,,,
1516080629507,1,548,425,-,,,,,,,,,,,
1516080629524,1,548,425,-,,,,,,,,,,,
1516080629540,1,546,427,-,,,,,,,,,,,
1516080629557,1,545,429,-,,,,,,,,,,,
1516080629574,1,544,431,-,,,,,,,,,,,
