Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515743694215,0,442,532,-,314.0,307.5,240.0,370.5,276.0,406.5,1515743680004.0,1.0,,1.0,0.0
1515743694416,0,442,532,-,,,,,,,,,,,
1515743694615,0,442,532,-,,,,,,,,,,,
1515743694816,0,442,532,-,,,,,,,,,,,
1515743695017,0,442,532,-,,,,,,,,,,,
1515743695217,0,442,532,-,,,,,,,,,,,
1515743695417,0,442,532,-,,,,,,,,,,,
1515743695617,0,442,532,-,,,,,,,,,,,
1515743695817,0,442,532,-,,,,,,,,,,,
1515743696018,0,442,532,-,,,,,,,,,,,
1515743696217,0,442,532,-,,,,,,,,,,,
1515743696419,0,442,532,-,,,,,,,,,,,
1515743696617,0,442,532,-,,,,,,,,,,,
1515743696817,0,442,532,-,,,,,,,,,,,
1515743697017,0,442,532,-,,,,,,,,,,,
1515743697218,0,442,532,-,,,,,,,,,,,
1515743697417,0,442,532,-,,,,,,,,,,,
1515743697617,0,442,532,-,,,,,,,,,,,
1515743697818,0,442,532,-,,,,,,,,,,,
1515743698017,0,442,532,-,,,,,,,,,,,
1515743698218,0,442,532,-,,,,,,,,,,,
1515743698418,0,442,532,-,,,,,,,,,,,
1515743698616,0,442,532,-,,,,,,,,,,,
1515743698817,0,442,532,-,,,,,,,,,,,
1515743699018,0,442,532,-,,,,,,,,,,,
1515743699218,0,442,532,-,,,,,,,,,,,
1515743699417,0,442,532,-,,,,,,,,,,,
1515743699620,0,442,532,-,,,,,,,,,,,
1515743699820,0,442,532,-,,,,,,,,,,,
1515743700016,0,442,532,-,,,,,,,,,,,
1515743700216,0,442,532,-,,,,,,,,,,,
1515743700418,0,442,532,-,,,,,,,,,,,
1515743700618,0,442,532,-,,,,,,,,,,,
1515743700710,1,278,386,-,,,,,,,,,,,
1515743700719,1,258,388,12,,,,,,,,,,,
1515743700721,2,258,388,-,,,,,,,,,,,
1515743700726,3,258,388,10,,,,,,,,,,,
1515743701015,0,258,388,-,,,,,,,,,,,
1515743701215,0,258,388,-,,,,,,,,,,,
1515743701415,0,258,388,-,,,,,,,,,,,
1515743701615,0,258,388,-,,,,,,,,,,,
1515743701815,0,258,388,-,,,,,,,,,,,
1515743702015,0,258,388,-,,,,,,,,,,,
1515743702215,0,258,388,-,,,,,,,,,,,
1515743702415,0,258,388,-,,,,,,,,,,,
1515743702617,0,258,388,-,,,,,,,,,,,
1515743702733,2,258,388,-,,,,,,,,,,,
1515743712757,1,237,375,-,,,,,,,,,,,
1515743712759,1,240,365,-,,,,,,,,,,,
1515743712775,1,244,375,-,,,,,,,,,,,
1515743712792,1,246,361,-,,,,,,,,,,,
1515743712808,1,251,362,-,,,,,,,,,,,
1515743712825,1,254,364,-,,,,,,,,,,,
1515743712843,1,257,368,-,,,,,,,,,,,
1515743712859,1,261,377,-,,,,,,,,,,,
1515743712876,1,264,366,-,,,,,,,,,,,
1515743712892,1,269,373,-,,,,,,,,,,,
1515743712909,1,272,364,-,,,,,,,,,,,
1515743712926,1,277,363,-,,,,,,,,,,,
1515743712944,1,279,377,-,,,,,,,,,,,
1515743712959,1,282,376,-,,,,,,,,,,,
1515743712976,1,286,368,-,,,,,,,,,,,
1515743712993,1,291,363,-,,,,,,,,,,,
1515743713011,1,294,374,-,,,,,,,,,,,
1515743715018,3,294,374,13,,,,,,,,,,,
