Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515998968582,0,442,532,-,524.0,197.5,240.0,373.5,276.0,409.5,1515998957563.0,1.0,,1.0,0.0
1515998968783,0,442,532,-,,,,,,,,,,,
1515998968984,0,442,532,-,,,,,,,,,,,
1515998969186,0,442,532,-,,,,,,,,,,,
1515998969386,0,442,532,-,,,,,,,,,,,
1515998969586,0,442,532,-,,,,,,,,,,,
1515998969784,0,442,532,-,,,,,,,,,,,
1515998969983,0,442,532,-,,,,,,,,,,,
1515998970186,0,442,532,-,,,,,,,,,,,
1515998970383,0,442,532,-,,,,,,,,,,,
1515998970583,0,442,532,-,,,,,,,,,,,
1515998970784,0,442,532,-,,,,,,,,,,,
1515998970984,0,442,532,-,,,,,,,,,,,
1515998971182,0,442,532,-,,,,,,,,,,,
1515998971384,0,442,532,-,,,,,,,,,,,
1515998971584,0,442,532,-,,,,,,,,,,,
1515998971785,0,442,532,-,,,,,,,,,,,
1515998971983,0,442,532,-,,,,,,,,,,,
1515998972184,0,442,532,-,,,,,,,,,,,
1515998972384,0,442,532,-,,,,,,,,,,,
1515998972585,0,442,532,-,,,,,,,,,,,
1515998972787,0,442,532,-,,,,,,,,,,,
1515998972986,0,442,532,-,,,,,,,,,,,
1515998973183,0,442,532,-,,,,,,,,,,,
1515998973384,0,442,532,-,,,,,,,,,,,
1515998973585,0,442,532,-,,,,,,,,,,,
1515998973784,0,442,532,-,,,,,,,,,,,
1515998973984,0,442,532,-,,,,,,,,,,,
1515998974183,0,442,532,-,,,,,,,,,,,
1515998974384,0,442,532,-,,,,,,,,,,,
1515998974583,0,442,532,-,,,,,,,,,,,
1515998974784,0,442,532,-,,,,,,,,,,,
1515998974984,0,442,532,-,,,,,,,,,,,
1515998975184,0,442,532,-,,,,,,,,,,,
1515998975383,0,442,532,-,,,,,,,,,,,
1515998975583,0,442,532,-,,,,,,,,,,,
1515998975783,0,442,532,-,,,,,,,,,,,
1515998975984,0,442,532,-,,,,,,,,,,,
1515998976187,0,442,532,-,,,,,,,,,,,
1515998976385,0,442,532,-,,,,,,,,,,,
1515998976583,0,442,532,-,,,,,,,,,,,
1515998976785,0,442,532,-,,,,,,,,,,,
1515998976986,0,442,532,-,,,,,,,,,,,
1515998977185,0,442,532,-,,,,,,,,,,,
1515998977386,0,442,532,-,,,,,,,,,,,
1515998977584,0,442,532,-,,,,,,,,,,,
