Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515743367177,0,442,532,-,534.0,287.5,240.0,370.5,276.0,406.5,1515743355567.0,1.0,,1.0,0.0
1515743367377,0,442,532,-,,,,,,,,,,,
1515743367577,0,442,532,-,,,,,,,,,,,
1515743367778,0,442,532,-,,,,,,,,,,,
1515743367977,0,442,532,-,,,,,,,,,,,
1515743368179,0,442,532,-,,,,,,,,,,,
1515743368377,0,442,532,-,,,,,,,,,,,
1515743368602,0,442,532,-,,,,,,,,,,,
1515743368779,0,442,532,-,,,,,,,,,,,
1515743368981,0,442,532,-,,,,,,,,,,,
1515743369179,0,442,532,-,,,,,,,,,,,
1515743369380,0,442,532,-,,,,,,,,,,,
1515743369581,0,442,532,-,,,,,,,,,,,
1515743369781,0,442,532,-,,,,,,,,,,,
1515743369980,0,442,532,-,,,,,,,,,,,
1515743370179,0,442,532,-,,,,,,,,,,,
1515743370381,0,442,532,-,,,,,,,,,,,
1515743370581,0,442,532,-,,,,,,,,,,,
1515743370778,0,442,532,-,,,,,,,,,,,
1515743370977,0,442,532,-,,,,,,,,,,,
1515743371181,0,442,532,-,,,,,,,,,,,
1515743371380,0,442,532,-,,,,,,,,,,,
1515743371579,0,442,532,-,,,,,,,,,,,
1515743371781,0,442,532,-,,,,,,,,,,,
1515743371981,0,442,532,-,,,,,,,,,,,
1515743372180,0,442,532,-,,,,,,,,,,,
1515743372380,0,442,532,-,,,,,,,,,,,
1515743372580,0,442,532,-,,,,,,,,,,,
1515743372779,0,442,532,-,,,,,,,,,,,
1515743372979,0,442,532,-,,,,,,,,,,,
1515743373178,0,442,532,-,,,,,,,,,,,
1515743373379,0,442,532,-,,,,,,,,,,,
1515743373578,0,442,532,-,,,,,,,,,,,
1515743373778,0,442,532,-,,,,,,,,,,,
1515743373978,0,442,532,-,,,,,,,,,,,
1515743374179,0,442,532,-,,,,,,,,,,,
1515743374378,0,442,532,-,,,,,,,,,,,
1515743374580,0,442,532,-,,,,,,,,,,,
1515743374777,0,442,532,-,,,,,,,,,,,
1515743374979,0,442,532,-,,,,,,,,,,,
1515743375177,0,442,532,-,,,,,,,,,,,
1515743375380,0,442,532,-,,,,,,,,,,,
1515743375580,0,442,532,-,,,,,,,,,,,
1515743375781,0,442,532,-,,,,,,,,,,,
1515743375980,0,442,532,-,,,,,,,,,,,
1515743376179,0,442,532,-,,,,,,,,,,,
1515743376381,0,442,532,-,,,,,,,,,,,
1515743376577,0,442,532,-,,,,,,,,,,,
1515743376778,0,442,532,-,,,,,,,,,,,
1515743376979,0,442,532,-,,,,,,,,,,,
1515743376998,1,278,386,-,,,,,,,,,,,
1515743377007,1,258,388,12,,,,,,,,,,,
1515743377008,2,258,388,-,,,,,,,,,,,
