Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515743055596,0,442,532,-,464.0,232.5,240.0,370.5,276.0,406.5,1515743044183.0,1.0,,1.0,0.0
1515743055796,0,442,532,-,,,,,,,,,,,
1515743055997,0,442,532,-,,,,,,,,,,,
1515743056196,0,442,532,-,,,,,,,,,,,
1515743056397,0,442,532,-,,,,,,,,,,,
1515743056596,0,442,532,-,,,,,,,,,,,
1515743056796,0,442,532,-,,,,,,,,,,,
1515743056996,0,442,532,-,,,,,,,,,,,
1515743057197,0,442,532,-,,,,,,,,,,,
1515743057397,0,442,532,-,,,,,,,,,,,
1515743057596,0,442,532,-,,,,,,,,,,,
1515743057797,0,442,532,-,,,,,,,,,,,
1515743057996,0,442,532,-,,,,,,,,,,,
1515743058197,0,442,532,-,,,,,,,,,,,
1515743058399,0,442,532,-,,,,,,,,,,,
1515743058597,0,442,532,-,,,,,,,,,,,
1515743058797,0,442,532,-,,,,,,,,,,,
1515743058996,0,442,532,-,,,,,,,,,,,
1515743059196,0,442,532,-,,,,,,,,,,,
1515743059400,0,442,532,-,,,,,,,,,,,
1515743059598,0,442,532,-,,,,,,,,,,,
1515743059797,0,442,532,-,,,,,,,,,,,
1515743059996,0,442,532,-,,,,,,,,,,,
1515743060197,0,442,532,-,,,,,,,,,,,
1515743060396,0,442,532,-,,,,,,,,,,,
1515743060597,0,442,532,-,,,,,,,,,,,
1515743060796,0,442,532,-,,,,,,,,,,,
1515743060997,0,442,532,-,,,,,,,,,,,
1515743061197,0,442,532,-,,,,,,,,,,,
1515743061396,0,442,532,-,,,,,,,,,,,
1515743061596,0,442,532,-,,,,,,,,,,,
1515743061796,0,442,532,-,,,,,,,,,,,
1515743061996,0,442,532,-,,,,,,,,,,,
1515743062196,0,442,532,-,,,,,,,,,,,
1515743062400,0,442,532,-,,,,,,,,,,,
1515743062597,0,442,532,-,,,,,,,,,,,
1515743062796,0,442,532,-,,,,,,,,,,,
1515743062997,0,442,532,-,,,,,,,,,,,
1515743063196,0,442,532,-,,,,,,,,,,,
1515743063396,0,442,532,-,,,,,,,,,,,
1515743063596,0,442,532,-,,,,,,,,,,,
1515743063797,0,442,532,-,,,,,,,,,,,
1515743063996,0,442,532,-,,,,,,,,,,,
1515743064196,0,442,532,-,,,,,,,,,,,
1515743064396,0,442,532,-,,,,,,,,,,,
1515743064596,0,442,532,-,,,,,,,,,,,
1515743064797,0,442,532,-,,,,,,,,,,,
1515743065000,0,442,532,-,,,,,,,,,,,
1515743065197,0,442,532,-,,,,,,,,,,,
1515743065385,1,278,386,-,,,,,,,,,,,
1515743065393,1,258,388,12,,,,,,,,,,,
1515743065395,2,258,388,-,,,,,,,,,,,
1515743065397,3,258,388,10,,,,,,,,,,,
1515743065795,0,258,388,-,,,,,,,,,,,
1515743065996,0,258,388,-,,,,,,,,,,,
1515743066196,0,258,388,-,,,,,,,,,,,
1515743066395,0,258,388,-,,,,,,,,,,,
1515743066596,0,258,388,-,,,,,,,,,,,
1515743066797,0,258,388,-,,,,,,,,,,,
1515743066996,0,258,388,-,,,,,,,,,,,
1515743067196,0,258,388,-,,,,,,,,,,,
1515743067400,0,258,388,-,,,,,,,,,,,
1515743067407,2,258,388,-,,,,,,,,,,,
1515743077419,1,237,374,-,,,,,,,,,,,
1515743077424,1,241,363,-,,,,,,,,,,,
1515743077441,1,245,372,-,,,,,,,,,,,
1515743077458,1,248,363,-,,,,,,,,,,,
1515743077475,1,251,367,-,,,,,,,,,,,
1515743077491,1,255,370,-,,,,,,,,,,,
1515743077508,1,260,365,-,,,,,,,,,,,
1515743077525,1,264,360,-,,,,,,,,,,,
1515743077542,1,269,360,-,,,,,,,,,,,
1515743077559,1,271,369,-,,,,,,,,,,,
1515743077576,1,275,374,-,,,,,,,,,,,
1515743077592,1,278,368,-,,,,,,,,,,,
1515743077608,1,281,365,-,,,,,,,,,,,
1515743077626,1,286,367,-,,,,,,,,,,,
1515743077642,1,289,376,-,,,,,,,,,,,
1515743077660,1,291,370,-,,,,,,,,,,,
1515743077675,1,296,367,-,,,,,,,,,,,
1515743077692,1,300,362,-,,,,,,,,,,,
1515743077709,1,304,364,-,,,,,,,,,,,
1515743077725,1,306,369,-,,,,,,,,,,,
1515743077743,1,311,381,-,,,,,,,,,,,
1515743077759,1,315,375,-,,,,,,,,,,,
1515743077776,1,318,375,-,,,,,,,,,,,
1515743077792,1,322,364,-,,,,,,,,,,,
1515743077809,1,324,372,-,,,,,,,,,,,
1515743077827,1,329,368,-,,,,,,,,,,,
1515743077842,1,333,363,-,,,,,,,,,,,
1515743077859,1,338,367,-,,,,,,,,,,,
1515743077876,1,343,362,-,,,,,,,,,,,
1515743077893,1,346,378,-,,,,,,,,,,,
1515743077910,1,349,360,-,,,,,,,,,,,
1515743077926,1,354,369,-,,,,,,,,,,,
1515743077943,1,357,362,-,,,,,,,,,,,
1515743077959,1,359,368,-,,,,,,,,,,,
1515743077976,1,363,366,-,,,,,,,,,,,
1515743077994,1,366,373,-,,,,,,,,,,,
1515743078010,1,368,371,-,,,,,,,,,,,
1515743078027,1,371,362,-,,,,,,,,,,,
1515743078043,1,373,373,-,,,,,,,,,,,
1515743078060,1,377,369,-,,,,,,,,,,,
1515743078076,1,382,363,-,,,,,,,,,,,
1515743078093,1,386,368,-,,,,,,,,,,,
1515743078110,1,391,380,-,,,,,,,,,,,
1515743078127,1,393,361,-,,,,,,,,,,,
1515743078143,1,395,365,-,,,,,,,,,,,
1515743078160,1,400,377,-,,,,,,,,,,,
1515743078178,1,402,370,-,,,,,,,,,,,
1515743078194,1,406,371,-,,,,,,,,,,,
1515743078210,1,411,372,-,,,,,,,,,,,
1515743078227,1,413,379,-,,,,,,,,,,,
1515743078244,1,418,365,-,,,,,,,,,,,
1515743078260,1,422,366,-,,,,,,,,,,,
1515743078278,1,426,381,-,,,,,,,,,,,
1515743078294,1,430,371,-,,,,,,,,,,,
1515743078311,1,432,368,-,,,,,,,,,,,
1515743078327,1,434,380,-,,,,,,,,,,,
1515743078344,1,439,361,-,,,,,,,,,,,
1515743078361,1,441,372,-,,,,,,,,,,,
1515743078377,1,445,368,-,,,,,,,,,,,
1515743080387,3,445,368,13,,,,,,,,,,,
