Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515998420789,0,442,532,-,403.0,305.5,240.0,373.5,276.0,409.5,1515998409577.0,1.0,,1.0,0.0
1515998420990,0,442,532,-,,,,,,,,,,,
1515998421189,0,442,532,-,,,,,,,,,,,
1515998421389,0,442,532,-,,,,,,,,,,,
1515998421589,0,442,532,-,,,,,,,,,,,
1515998421789,0,442,532,-,,,,,,,,,,,
1515998421989,0,442,532,-,,,,,,,,,,,
1515998422190,0,442,532,-,,,,,,,,,,,
1515998422391,0,442,532,-,,,,,,,,,,,
1515998422590,0,442,532,-,,,,,,,,,,,
1515998422791,0,442,532,-,,,,,,,,,,,
1515998422992,0,442,532,-,,,,,,,,,,,
1515998423189,0,442,532,-,,,,,,,,,,,
1515998423388,0,442,532,-,,,,,,,,,,,
1515998423589,0,442,532,-,,,,,,,,,,,
1515998423790,0,442,532,-,,,,,,,,,,,
1515998423988,0,442,532,-,,,,,,,,,,,
1515998424193,0,442,532,-,,,,,,,,,,,
1515998424389,0,442,532,-,,,,,,,,,,,
1515998424590,0,442,532,-,,,,,,,,,,,
1515998424788,0,442,532,-,,,,,,,,,,,
1515998424992,0,442,532,-,,,,,,,,,,,
1515998425191,0,442,532,-,,,,,,,,,,,
1515998425388,0,442,532,-,,,,,,,,,,,
1515998425592,0,442,532,-,,,,,,,,,,,
1515998425792,0,442,532,-,,,,,,,,,,,
1515998425991,0,442,532,-,,,,,,,,,,,
1515998426193,0,442,532,-,,,,,,,,,,,
1515998426392,0,442,532,-,,,,,,,,,,,
1515998426593,0,442,532,-,,,,,,,,,,,
1515998426792,0,442,532,-,,,,,,,,,,,
1515998426991,0,442,532,-,,,,,,,,,,,
1515998427192,0,442,532,-,,,,,,,,,,,
1515998427392,0,442,532,-,,,,,,,,,,,
1515998427590,0,442,532,-,,,,,,,,,,,
1515998427792,0,442,532,-,,,,,,,,,,,
1515998427993,0,442,532,-,,,,,,,,,,,
1515998428192,0,442,532,-,,,,,,,,,,,
1515998428391,0,442,532,-,,,,,,,,,,,
1515998428591,0,442,532,-,,,,,,,,,,,
1515998428791,0,442,532,-,,,,,,,,,,,
1515998428989,0,442,532,-,,,,,,,,,,,
1515998429193,0,442,532,-,,,,,,,,,,,
1515998429389,0,442,532,-,,,,,,,,,,,
1515998429589,0,442,532,-,,,,,,,,,,,
1515998429790,0,442,532,-,,,,,,,,,,,
1515998429990,0,442,532,-,,,,,,,,,,,
1515998430193,0,442,532,-,,,,,,,,,,,
1515998430389,0,442,532,-,,,,,,,,,,,
1515998430456,1,278,386,-,,,,,,,,,,,
1515998430461,1,258,391,12,,,,,,,,,,,
1515998430462,2,258,391,-,,,,,,,,,,,
1515998430464,3,258,391,10,,,,,,,,,,,
1515998430790,0,258,391,-,,,,,,,,,,,
1515998430988,0,258,391,-,,,,,,,,,,,
1515998431189,0,258,391,-,,,,,,,,,,,
1515998431390,0,258,391,-,,,,,,,,,,,
1515998431590,0,258,391,-,,,,,,,,,,,
1515998431790,0,258,391,-,,,,,,,,,,,
1515998431988,0,258,391,-,,,,,,,,,,,
1515998432191,0,258,391,-,,,,,,,,,,,
1515998432392,0,258,391,-,,,,,,,,,,,
1515998432470,2,258,391,-,,,,,,,,,,,
1515998442491,1,235,372,-,,,,,,,,,,,
1515998442504,1,238,372,-,,,,,,,,,,,
1515998442520,1,242,361,-,,,,,,,,,,,
1515998442538,1,245,370,-,,,,,,,,,,,
1515998442555,1,249,376,-,,,,,,,,,,,
1515998442570,1,252,368,-,,,,,,,,,,,
1515998442588,1,255,367,-,,,,,,,,,,,
1515998442604,1,260,376,-,,,,,,,,,,,
1515998442620,1,262,362,-,,,,,,,,,,,
1515998442638,1,266,372,-,,,,,,,,,,,
1515998442654,1,269,379,-,,,,,,,,,,,
1515998442671,1,274,362,-,,,,,,,,,,,
1515998442688,1,279,371,-,,,,,,,,,,,
1515998442705,1,283,369,-,,,,,,,,,,,
1515998442721,1,288,371,-,,,,,,,,,,,
1515998442738,1,292,365,-,,,,,,,,,,,
1515998442755,1,294,375,-,,,,,,,,,,,
1515998442772,1,296,365,-,,,,,,,,,,,
1515998442788,1,299,372,-,,,,,,,,,,,
1515998442805,1,302,377,-,,,,,,,,,,,
1515998442821,1,307,372,-,,,,,,,,,,,
1515998442838,1,311,366,-,,,,,,,,,,,
1515998442855,1,316,368,-,,,,,,,,,,,
1515998442871,1,319,377,-,,,,,,,,,,,
1515998442888,1,324,376,-,,,,,,,,,,,
1515998442905,1,328,360,-,,,,,,,,,,,
1515998442922,1,333,376,-,,,,,,,,,,,
1515998442938,1,335,378,-,,,,,,,,,,,
1515998442956,1,340,369,-,,,,,,,,,,,
1515998442971,1,342,369,-,,,,,,,,,,,
1515998442989,1,344,376,-,,,,,,,,,,,
1515998443005,1,347,362,-,,,,,,,,,,,
1515998443022,1,352,379,-,,,,,,,,,,,
1515998443039,1,357,367,-,,,,,,,,,,,
1515998443056,1,361,378,-,,,,,,,,,,,
1515998443071,1,365,377,-,,,,,,,,,,,
1515998443088,1,368,377,-,,,,,,,,,,,
1515998443105,1,372,361,-,,,,,,,,,,,
1515998443122,1,375,366,-,,,,,,,,,,,
1515998443139,1,377,362,-,,,,,,,,,,,
1515998443155,1,379,372,-,,,,,,,,,,,
1515998443172,1,381,360,-,,,,,,,,,,,
1515998443189,1,385,375,-,,,,,,,,,,,
1515998445196,3,385,375,13,,,,,,,,,,,
