Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
12,1,1524554865381,670,819,720,821,482,932,440,892,1,0,1
0,0,1524554865583,670,819,720,821,482,932,440,892,1,0,1
0,1,1524554866068,671,819,720,821,482,932,440,892,1,0,1
0,1,1524554866084,680,817,720,821,482,932,440,892,1,0,1
0,1,1524554866101,704,810,720,821,482,932,440,892,1,0,1
0,1,1524554866117,738,803,720,821,482,932,440,892,1,0,1
0,1,1524554866134,788,798,720,821,482,932,440,892,1,0,1
0,1,1524554866151,849,798,720,821,482,932,440,892,1,0,1
0,1,1524554866167,909,798,720,821,482,932,440,892,1,0,1
0,1,1524554866184,964,806,720,821,482,932,440,892,1,0,1
0,1,1524554866201,1011,817,720,821,482,932,440,892,1,0,1
0,1,1524554866218,1030,823,720,821,482,932,440,892,1,0,1
0,1,1524554866234,1039,826,720,821,482,932,440,892,1,0,1
0,1,1524554866251,1045,829,720,821,482,932,440,892,1,0,1
0,1,1524554866401,1048,829,720,821,482,932,440,892,1,0,1
0,1,1524554866434,1056,829,720,821,482,932,440,892,1,0,1
0,1,1524554866451,1073,829,720,821,482,932,440,892,1,0,1
0,1,1524554866467,1121,829,720,821,482,932,440,892,1,0,1
12,1,1524554866483,1175,831,720,821,482,932,440,892,1,0,1
0,0,1524554866784,1175,831,720,821,482,932,440,892,1,0,1
12,1,1524554880353,461,912,720,821,482,932,440,892,1,0,1
0,2,1524554880392,461,912,720,821,482,932,440,892,1,0,1
0,1,1524554880401,466,913,720,821,482,932,440,892,1,0,1
0,1,1524554880403,466,913,720,821,482,932,440,892,1,0,1
0,1,1524554880419,471,914,720,821,482,932,440,892,1,0,1
0,1,1524554880420,471,914,720,821,482,932,440,892,1,0,1
0,1,1524554880437,472,915,720,821,482,932,440,892,1,0,1
0,1,1524554880438,472,915,720,821,482,932,440,892,1,0,1
0,1,1524554880452,475,916,720,821,482,932,440,892,1,0,1
0,1,1524554880453,475,916,720,821,482,932,440,892,1,0,1
0,1,1524554880470,476,917,720,821,482,932,440,892,1,0,1
0,1,1524554880470,476,917,720,821,482,932,440,892,1,0,1
0,1,1524554880486,478,918,720,821,482,932,440,892,1,0,1
0,1,1524554880487,478,918,720,821,482,932,440,892,1,0,1
0,1,1524554880503,479,919,720,821,482,932,440,892,1,0,1
0,1,1524554880503,479,919,720,821,482,932,440,892,1,0,1
