Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515743960905,0,442,532,-,510.0,308.5,240.0,370.5,276.0,406.5,1515743950493.0,1.0,,1.0,0.0
1515743961104,0,442,532,-,,,,,,,,,,,
1515743961305,0,442,532,-,,,,,,,,,,,
1515743961507,0,442,532,-,,,,,,,,,,,
1515743961708,0,442,532,-,,,,,,,,,,,
1515743961906,0,442,532,-,,,,,,,,,,,
1515743962108,0,442,532,-,,,,,,,,,,,
1515743962305,0,442,532,-,,,,,,,,,,,
1515743962505,0,442,532,-,,,,,,,,,,,
1515743962706,0,442,532,-,,,,,,,,,,,
1515743962905,0,442,532,-,,,,,,,,,,,
1515743963104,0,442,532,-,,,,,,,,,,,
1515743963306,0,442,532,-,,,,,,,,,,,
1515743963507,0,442,532,-,,,,,,,,,,,
1515743963707,0,442,532,-,,,,,,,,,,,
1515743963909,0,442,532,-,,,,,,,,,,,
1515743964109,0,442,532,-,,,,,,,,,,,
1515743964306,0,442,532,-,,,,,,,,,,,
1515743964508,0,442,532,-,,,,,,,,,,,
1515743964709,0,442,532,-,,,,,,,,,,,
1515743964909,0,442,532,-,,,,,,,,,,,
1515743965106,0,442,532,-,,,,,,,,,,,
1515743965308,0,442,532,-,,,,,,,,,,,
1515743965509,0,442,532,-,,,,,,,,,,,
1515743965716,0,442,532,-,,,,,,,,,,,
1515743965907,0,442,532,-,,,,,,,,,,,
1515743966104,0,442,532,-,,,,,,,,,,,
1515743966307,0,442,532,-,,,,,,,,,,,
1515743966508,0,442,532,-,,,,,,,,,,,
1515743966708,0,442,532,-,,,,,,,,,,,
1515743966904,0,442,532,-,,,,,,,,,,,
1515743967109,0,442,532,-,,,,,,,,,,,
1515743967305,0,442,532,-,,,,,,,,,,,
1515743967508,0,442,532,-,,,,,,,,,,,
1515743967708,0,442,532,-,,,,,,,,,,,
1515743967909,0,442,532,-,,,,,,,,,,,
1515743968107,0,442,532,-,,,,,,,,,,,
1515743968307,0,442,532,-,,,,,,,,,,,
1515743968507,0,442,532,-,,,,,,,,,,,
1515743968709,0,442,532,-,,,,,,,,,,,
1515743968907,0,442,532,-,,,,,,,,,,,
1515743969105,0,442,532,-,,,,,,,,,,,
1515743969309,0,442,532,-,,,,,,,,,,,
1515743969509,0,442,532,-,,,,,,,,,,,
1515743969706,0,442,532,-,,,,,,,,,,,
1515743969908,0,442,532,-,,,,,,,,,,,
1515743970109,0,442,532,-,,,,,,,,,,,
1515743970304,0,442,532,-,,,,,,,,,,,
1515743970508,0,442,532,-,,,,,,,,,,,
1515743970666,1,278,386,-,,,,,,,,,,,
1515743970672,1,258,388,12,,,,,,,,,,,
1515743970674,2,258,388,-,,,,,,,,,,,
1515743970676,3,258,388,10,,,,,,,,,,,
1515743970905,0,258,388,-,,,,,,,,,,,
1515743971106,0,258,388,-,,,,,,,,,,,
1515743971307,0,258,388,-,,,,,,,,,,,
1515743971505,0,258,388,-,,,,,,,,,,,
1515743971705,0,258,388,-,,,,,,,,,,,
1515743971907,0,258,388,-,,,,,,,,,,,
1515743972106,0,258,388,-,,,,,,,,,,,
1515743972305,0,258,388,-,,,,,,,,,,,
1515743972507,0,258,388,-,,,,,,,,,,,
1515743972683,2,258,388,-,,,,,,,,,,,
1515743982699,1,236,368,-,,,,,,,,,,,
1515743982705,1,240,375,-,,,,,,,,,,,
1515743982722,1,244,380,-,,,,,,,,,,,
1515743982739,1,247,361,-,,,,,,,,,,,
1515743982755,1,249,360,-,,,,,,,,,,,
1515743982773,1,252,369,-,,,,,,,,,,,
1515743982788,1,256,375,-,,,,,,,,,,,
1515743982806,1,260,364,-,,,,,,,,,,,
1515743982823,1,263,378,-,,,,,,,,,,,
1515743982839,1,267,370,-,,,,,,,,,,,
1515743982855,1,270,363,-,,,,,,,,,,,
1515743982872,1,272,372,-,,,,,,,,,,,
1515743982889,1,276,365,-,,,,,,,,,,,
1515743982906,1,281,371,-,,,,,,,,,,,
1515743982922,1,284,378,-,,,,,,,,,,,
1515743982939,1,289,371,-,,,,,,,,,,,
1515743982956,1,292,367,-,,,,,,,,,,,
1515743982973,1,294,380,-,,,,,,,,,,,
1515743982990,1,296,376,-,,,,,,,,,,,
1515743983006,1,299,372,-,,,,,,,,,,,
1515743983023,1,303,370,-,,,,,,,,,,,
1515743983039,1,305,377,-,,,,,,,,,,,
1515743983057,1,310,375,-,,,,,,,,,,,
1515743983073,1,315,380,-,,,,,,,,,,,
1515743983090,1,320,380,-,,,,,,,,,,,
1515743983106,1,324,365,-,,,,,,,,,,,
1515743983123,1,326,371,-,,,,,,,,,,,
1515743983140,1,331,374,-,,,,,,,,,,,
1515743983156,1,334,374,-,,,,,,,,,,,
1515743983173,1,338,365,-,,,,,,,,,,,
1515743983189,1,341,364,-,,,,,,,,,,,
1515743983206,1,345,371,-,,,,,,,,,,,
1515743983223,1,348,361,-,,,,,,,,,,,
1515743983241,1,353,365,-,,,,,,,,,,,
1515743983257,1,355,376,-,,,,,,,,,,,
1515743983274,1,360,370,-,,,,,,,,,,,
1515743983290,1,363,380,-,,,,,,,,,,,
1515743983307,1,367,362,-,,,,,,,,,,,
1515743983323,1,371,370,-,,,,,,,,,,,
1515743983340,1,375,380,-,,,,,,,,,,,
1515743983357,1,380,361,-,,,,,,,,,,,
1515743983374,1,384,381,-,,,,,,,,,,,
1515743983390,1,389,376,-,,,,,,,,,,,
1515743983408,1,394,372,-,,,,,,,,,,,
1515743983424,1,397,381,-,,,,,,,,,,,
1515743983440,1,400,379,-,,,,,,,,,,,
1515743983458,1,402,373,-,,,,,,,,,,,
1515743983474,1,407,366,-,,,,,,,,,,,
1515743983490,1,410,371,-,,,,,,,,,,,
1515743983508,1,412,366,-,,,,,,,,,,,
1515743983524,1,416,379,-,,,,,,,,,,,
1515743983541,1,419,376,-,,,,,,,,,,,
1515743983558,1,421,367,-,,,,,,,,,,,
1515743983574,1,424,372,-,,,,,,,,,,,
1515743983591,1,429,360,-,,,,,,,,,,,
1515743983608,1,433,361,-,,,,,,,,,,,
1515743983624,1,438,363,-,,,,,,,,,,,
1515743983641,1,440,365,-,,,,,,,,,,,
1515743983658,1,442,378,-,,,,,,,,,,,
1515743983674,1,446,375,-,,,,,,,,,,,
1515743983691,1,451,366,-,,,,,,,,,,,
1515743983708,1,456,369,-,,,,,,,,,,,
1515743983724,1,459,369,-,,,,,,,,,,,
1515743983741,1,462,370,-,,,,,,,,,,,
1515743983758,1,467,360,-,,,,,,,,,,,
1515743983775,1,472,375,-,,,,,,,,,,,
1515743983791,1,475,372,-,,,,,,,,,,,
1515743983808,1,480,362,-,,,,,,,,,,,
1515743983826,1,482,373,-,,,,,,,,,,,
1515743983842,1,484,378,-,,,,,,,,,,,
1515743983858,1,487,380,-,,,,,,,,,,,
1515743983875,1,490,371,-,,,,,,,,,,,
1515743985884,3,490,371,13,,,,,,,,,,,
1515743986105,0,490,371,-,,,,,,,,,,,
