Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515744311286,0,442,532,-,321.0,251.5,240.0,370.5,276.0,406.5,1515744299675.0,1.0,,1.0,0.0
1515744311486,0,442,532,-,,,,,,,,,,,
1515744311686,0,442,532,-,,,,,,,,,,,
1515744311890,0,442,532,-,,,,,,,,,,,
1515744312089,0,442,532,-,,,,,,,,,,,
1515744312289,0,442,532,-,,,,,,,,,,,
1515744312487,0,442,532,-,,,,,,,,,,,
1515744312688,0,442,532,-,,,,,,,,,,,
1515744312889,0,442,532,-,,,,,,,,,,,
1515744313090,0,442,532,-,,,,,,,,,,,
1515744313287,0,442,532,-,,,,,,,,,,,
1515744313488,0,442,532,-,,,,,,,,,,,
1515744313687,0,442,532,-,,,,,,,,,,,
1515744313888,0,442,532,-,,,,,,,,,,,
1515744314087,0,442,532,-,,,,,,,,,,,
1515744314288,0,442,532,-,,,,,,,,,,,
1515744314488,0,442,532,-,,,,,,,,,,,
1515744314688,0,442,532,-,,,,,,,,,,,
1515744314887,0,442,532,-,,,,,,,,,,,
1515744315090,0,442,532,-,,,,,,,,,,,
1515744315290,0,442,532,-,,,,,,,,,,,
1515744315487,0,442,532,-,,,,,,,,,,,
1515744315689,0,442,532,-,,,,,,,,,,,
1515744315889,0,442,532,-,,,,,,,,,,,
1515744316089,0,442,532,-,,,,,,,,,,,
1515744316289,0,442,532,-,,,,,,,,,,,
1515744316487,0,442,532,-,,,,,,,,,,,
1515744316688,0,442,532,-,,,,,,,,,,,
1515744316889,0,442,532,-,,,,,,,,,,,
1515744317088,0,442,532,-,,,,,,,,,,,
1515744317289,0,442,532,-,,,,,,,,,,,
1515744317487,0,442,532,-,,,,,,,,,,,
1515744317687,0,442,532,-,,,,,,,,,,,
1515744317887,0,442,532,-,,,,,,,,,,,
1515744318087,0,442,532,-,,,,,,,,,,,
1515744318288,0,442,532,-,,,,,,,,,,,
1515744318487,0,442,532,-,,,,,,,,,,,
1515744318690,0,442,532,-,,,,,,,,,,,
1515744318888,0,442,532,-,,,,,,,,,,,
1515744319087,0,442,532,-,,,,,,,,,,,
1515744319290,0,442,532,-,,,,,,,,,,,
1515744319490,0,442,532,-,,,,,,,,,,,
1515744319688,0,442,532,-,,,,,,,,,,,
1515744319887,0,442,532,-,,,,,,,,,,,
1515744320088,0,442,532,-,,,,,,,,,,,
1515744320288,0,442,532,-,,,,,,,,,,,
1515744320487,0,442,532,-,,,,,,,,,,,
1515744320688,0,442,532,-,,,,,,,,,,,
1515744320888,0,442,532,-,,,,,,,,,,,
1515744321017,1,278,386,-,,,,,,,,,,,
1515744321025,1,258,388,12,,,,,,,,,,,
1515744321026,2,258,388,-,,,,,,,,,,,
1515744321029,3,258,388,10,,,,,,,,,,,
1515744321287,0,258,388,-,,,,,,,,,,,
1515744321487,0,258,388,-,,,,,,,,,,,
1515744321687,0,258,388,-,,,,,,,,,,,
1515744321888,0,258,388,-,,,,,,,,,,,
1515744322088,0,258,388,-,,,,,,,,,,,
1515744322287,0,258,388,-,,,,,,,,,,,
1515744322488,0,258,388,-,,,,,,,,,,,
1515744322688,0,258,388,-,,,,,,,,,,,
1515744322890,0,258,388,-,,,,,,,,,,,
1515744323038,2,258,388,-,,,,,,,,,,,
1515744333060,1,235,365,-,,,,,,,,,,,
1515744333069,1,237,362,-,,,,,,,,,,,
1515744333086,1,242,375,-,,,,,,,,,,,
1515744333102,1,246,378,-,,,,,,,,,,,
1515744333119,1,249,372,-,,,,,,,,,,,
1515744333136,1,253,366,-,,,,,,,,,,,
1515744333153,1,257,362,-,,,,,,,,,,,
1515744333170,1,262,367,-,,,,,,,,,,,
1515744333186,1,267,360,-,,,,,,,,,,,
1515744333203,1,270,381,-,,,,,,,,,,,
1515744333219,1,272,364,-,,,,,,,,,,,
1515744333235,1,277,362,-,,,,,,,,,,,
1515744333254,1,281,371,-,,,,,,,,,,,
1515744333269,1,286,371,-,,,,,,,,,,,
1515744333287,1,290,372,-,,,,,,,,,,,
1515744333303,1,292,363,-,,,,,,,,,,,
1515744333320,1,294,375,-,,,,,,,,,,,
1515744333337,1,297,377,-,,,,,,,,,,,
1515744333354,1,300,367,-,,,,,,,,,,,
1515744333370,1,304,367,-,,,,,,,,,,,
1515744335379,3,304,367,13,,,,,,,,,,,
