Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515641550654,0,674,531,-,658.0,276.5,498.0,428.5,534.0,464.5,1515641537241.0,0.0,,1.0,0.0
1515641550849,0,674,531,-,,,,,,,,,,,
1515641551048,0,674,531,-,,,,,,,,,,,
1515641551252,0,674,531,-,,,,,,,,,,,
1515641551313,1,670,531,-,,,,,,,,,,,
1515641551325,1,666,531,-,,,,,,,,,,,
1515641551341,1,660,531,-,,,,,,,,,,,
1515641551358,1,654,531,-,,,,,,,,,,,
1515641551375,1,645,526,-,,,,,,,,,,,
1515641551391,1,635,518,-,,,,,,,,,,,
1515641551408,1,629,512,-,,,,,,,,,,,
1515641551425,1,621,506,-,,,,,,,,,,,
1515641551441,1,613,501,-,,,,,,,,,,,
1515641551458,1,607,498,-,,,,,,,,,,,
1515641551475,1,601,496,-,,,,,,,,,,,
1515641551491,1,597,494,-,,,,,,,,,,,
1515641551508,1,592,492,-,,,,,,,,,,,
1515641551525,1,589,490,-,,,,,,,,,,,
1515641551542,1,585,488,-,,,,,,,,,,,
1515641551558,1,583,487,-,,,,,,,,,,,
1515641551574,1,578,486,-,,,,,,,,,,,
1515641551591,1,575,485,-,,,,,,,,,,,
1515641551608,1,571,483,-,,,,,,,,,,,
1515641551625,1,566,481,-,,,,,,,,,,,
1515641551642,1,561,479,-,,,,,,,,,,,
1515641551658,1,555,475,-,,,,,,,,,,,
1515641551675,1,549,472,-,,,,,,,,,,,
1515641551691,1,545,471,-,,,,,,,,,,,
1515641551708,1,541,470,-,,,,,,,,,,,
1515641551725,1,537,470,-,,,,,,,,,,,
1515641551742,1,533,470,-,,,,,,,,,,,
1515641551758,1,529,469,-,,,,,,,,,,,
1515641551775,1,526,468,-,,,,,,,,,,,
1515641551792,1,522,466,-,,,,,,,,,,,
1515641551808,1,518,464,-,,,,,,,,,,,
1515641551825,1,516,463,-,,,,,,,,,,,
1515641551841,1,514,462,-,,,,,,,,,,,
1515641551858,1,513,460,-,,,,,,,,,,,
1515641551875,1,512,459,-,,,,,,,,,,,
1515641551892,1,511,458,-,,,,,,,,,,,
1515641551908,1,511,458,-,,,,,,,,,,,
1515641551925,1,510,457,-,,,,,,,,,,,
1515641551941,1,510,457,-,,,,,,,,,,,
1515641551958,1,510,457,-,,,,,,,,,,,
1515641551976,1,509,456,-,,,,,,,,,,,
1515641551992,1,509,455,-,,,,,,,,,,,
1515641552008,1,509,454,-,,,,,,,,,,,
1515641552025,1,509,454,-,,,,,,,,,,,
1515641552041,1,509,453,-,,,,,,,,,,,
1515641552058,1,509,452,-,,,,,,,,,,,
1515641552075,1,509,451,-,,,,,,,,,,,
1515641552091,1,509,450,-,,,,,,,,,,,
1515641552108,1,509,449,-,,,,,,,,,,,
1515641552125,1,509,448,-,,,,,,,,,,,
1515641552142,1,509,448,-,,,,,,,,,,,
1515641552177,1,509,448,-,,,,,,,,,,,
1515641552191,1,510,448,-,,,,,,,,,,,
1515641552208,1,510,448,-,,,,,,,,,,,
1515641552226,1,510,448,-,,,,,,,,,,,
1515641552241,1,511,448,-,,,,,,,,,,,
1515641552265,1,511,448,-,,,,,,,,,,,
1515641552288,1,511,448,-,,,,,,,,,,,
1515641552312,1,512,448,-,,,,,,,,,,,
1515641552325,1,512,448,-,,,,,,,,,,,
1515641552342,1,512,449,-,,,,,,,,,,,
1515641552353,1,512,449,12,,,,,,,,,,,
1515641552354,2,512,449,-,,,,,,,,,,,
1515641552545,1,513,449,-,,,,,,,,,,,
