Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515998695154,0,442,532,-,351.0,200.5,240.0,373.5,276.0,409.5,1515998683516.0,1.0,,1.0,0.0
1515998695352,0,442,532,-,,,,,,,,,,,
1515998695551,0,442,532,-,,,,,,,,,,,
1515998695751,0,442,532,-,,,,,,,,,,,
1515998695951,0,442,532,-,,,,,,,,,,,
1515998696153,0,442,532,-,,,,,,,,,,,
1515998696352,0,442,532,-,,,,,,,,,,,
1515998696553,0,442,532,-,,,,,,,,,,,
1515998696752,0,442,532,-,,,,,,,,,,,
1515998696954,0,442,532,-,,,,,,,,,,,
1515998697151,0,442,532,-,,,,,,,,,,,
1515998697353,0,442,532,-,,,,,,,,,,,
1515998697553,0,442,532,-,,,,,,,,,,,
1515998697751,0,442,532,-,,,,,,,,,,,
1515998697955,0,442,532,-,,,,,,,,,,,
1515998698151,0,442,532,-,,,,,,,,,,,
1515998698355,0,442,532,-,,,,,,,,,,,
1515998698554,0,442,532,-,,,,,,,,,,,
1515998698753,0,442,532,-,,,,,,,,,,,
1515998698955,0,442,532,-,,,,,,,,,,,
1515998699153,0,442,532,-,,,,,,,,,,,
1515998699353,0,442,532,-,,,,,,,,,,,
1515998699553,0,442,532,-,,,,,,,,,,,
1515998699751,0,442,532,-,,,,,,,,,,,
1515998699951,0,442,532,-,,,,,,,,,,,
1515998700152,0,442,532,-,,,,,,,,,,,
1515998700352,0,442,532,-,,,,,,,,,,,
1515998700555,0,442,532,-,,,,,,,,,,,
1515998700752,0,442,532,-,,,,,,,,,,,
1515998700955,0,442,532,-,,,,,,,,,,,
1515998701154,0,442,532,-,,,,,,,,,,,
1515998701355,0,442,532,-,,,,,,,,,,,
1515998701552,0,442,532,-,,,,,,,,,,,
1515998701753,0,442,532,-,,,,,,,,,,,
1515998701951,0,442,532,-,,,,,,,,,,,
1515998702154,0,442,532,-,,,,,,,,,,,
1515998702351,0,442,532,-,,,,,,,,,,,
1515998702554,0,442,532,-,,,,,,,,,,,
1515998702752,0,442,532,-,,,,,,,,,,,
1515998702952,0,442,532,-,,,,,,,,,,,
1515998703152,0,442,532,-,,,,,,,,,,,
1515998703354,0,442,532,-,,,,,,,,,,,
1515998703551,0,442,532,-,,,,,,,,,,,
1515998703753,0,442,532,-,,,,,,,,,,,
1515998703951,0,442,532,-,,,,,,,,,,,
1515998704153,0,442,532,-,,,,,,,,,,,
1515998704351,0,442,532,-,,,,,,,,,,,
1515998704552,0,442,532,-,,,,,,,,,,,
1515998704755,0,442,532,-,,,,,,,,,,,
1515998704881,1,278,386,-,,,,,,,,,,,
1515998704886,1,258,391,12,,,,,,,,,,,
1515998704887,2,258,391,-,,,,,,,,,,,
1515998704890,3,258,391,10,,,,,,,,,,,
1515998705151,0,258,391,-,,,,,,,,,,,
1515998705351,0,258,391,-,,,,,,,,,,,
1515998705551,0,258,391,-,,,,,,,,,,,
1515998705751,0,258,391,-,,,,,,,,,,,
1515998705951,0,258,391,-,,,,,,,,,,,
1515998706151,0,258,391,-,,,,,,,,,,,
1515998706351,0,258,391,-,,,,,,,,,,,
1515998706551,0,258,391,-,,,,,,,,,,,
1515998706751,0,258,391,-,,,,,,,,,,,
1515998706899,2,258,391,-,,,,,,,,,,,
1515998716920,1,235,376,-,,,,,,,,,,,
1515998716929,1,240,363,-,,,,,,,,,,,
1515998716946,1,242,373,-,,,,,,,,,,,
1515998716963,1,245,376,-,,,,,,,,,,,
1515998716979,1,250,365,-,,,,,,,,,,,
1515998716996,1,254,368,-,,,,,,,,,,,
1515998717013,1,257,369,-,,,,,,,,,,,
1515998717030,1,260,374,-,,,,,,,,,,,
1515998717046,1,262,361,-,,,,,,,,,,,
1515998717062,1,264,370,-,,,,,,,,,,,
1515998717080,1,267,370,-,,,,,,,,,,,
1515998717097,1,272,377,-,,,,,,,,,,,
1515998717114,1,276,375,-,,,,,,,,,,,
1515998717130,1,278,367,-,,,,,,,,,,,
1515998717146,1,281,375,-,,,,,,,,,,,
1515998717164,1,284,377,-,,,,,,,,,,,
1515998717181,1,287,371,-,,,,,,,,,,,
1515998717198,1,289,366,-,,,,,,,,,,,
1515998717213,1,291,376,-,,,,,,,,,,,
1515998717230,1,296,362,-,,,,,,,,,,,
1515998717247,1,298,362,-,,,,,,,,,,,
1515998717264,1,300,364,-,,,,,,,,,,,
1515998717281,1,302,380,-,,,,,,,,,,,
1515998717297,1,306,362,-,,,,,,,,,,,
1515998717313,1,309,367,-,,,,,,,,,,,
1515998717330,1,311,374,-,,,,,,,,,,,
1515998717348,1,316,379,-,,,,,,,,,,,
1515998717364,1,319,362,-,,,,,,,,,,,
1515998717381,1,322,362,-,,,,,,,,,,,
1515998717398,1,325,374,-,,,,,,,,,,,
1515998717414,1,330,363,-,,,,,,,,,,,
1515998717430,1,335,360,-,,,,,,,,,,,
1515998719439,3,335,360,13,,,,,,,,,,,
1515998719753,0,335,360,-,,,,,,,,,,,
