Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516080723384,1,666,386,-,745.0,271.0,529.0,380.0,565.0,416.0,1516080719608.0,0.0,,1.0,0.0
1516080723399,1,665,387,-,,,,,,,,,,,
1516080723416,1,664,389,-,,,,,,,,,,,
1516080723434,1,663,390,-,,,,,,,,,,,
1516080723450,1,663,391,-,,,,,,,,,,,
1516080723466,1,662,392,-,,,,,,,,,,,
1516080723483,1,661,393,-,,,,,,,,,,,
1516080723500,1,661,393,-,,,,,,,,,,,
1516080723517,1,660,394,-,,,,,,,,,,,
1516080723534,1,659,395,-,,,,,,,,,,,
1516080723549,1,659,395,-,,,,,,,,,,,
1516080723566,1,659,396,-,,,,,,,,,,,
1516080723587,1,658,396,-,,,,,,,,,,,
1516080723599,1,658,396,-,,,,,,,,,,,
1516080723650,1,658,396,-,,,,,,,,,,,
1516080724013,1,657,396,-,,,,,,,,,,,
1516080724021,1,656,396,-,,,,,,,,,,,
1516080724033,1,652,396,-,,,,,,,,,,,
1516080724050,1,645,396,-,,,,,,,,,,,
1516080724066,1,634,397,-,,,,,,,,,,,
1516080724083,1,622,399,-,,,,,,,,,,,
1516080724100,1,609,400,-,,,,,,,,,,,
1516080724116,1,599,400,-,,,,,,,,,,,
1516080724133,1,590,400,-,,,,,,,,,,,
1516080724149,1,586,399,-,,,,,,,,,,,
1516080724167,1,582,398,-,,,,,,,,,,,
1516080724183,1,581,397,-,,,,,,,,,,,
1516080724199,1,579,396,-,,,,,,,,,,,
1516080724216,1,578,396,-,,,,,,,,,,,
1516080724233,1,578,396,-,,,,,,,,,,,
1516080724250,1,577,396,-,,,,,,,,,,,
1516080724266,1,576,396,-,,,,,,,,,,,
1516080724283,1,573,396,-,,,,,,,,,,,
1516080724299,1,572,396,-,,,,,,,,,,,
1516080724316,1,570,396,-,,,,,,,,,,,
1516080724333,1,569,396,-,,,,,,,,,,,
1516080724350,1,569,397,-,,,,,,,,,,,
1516080724366,1,568,397,-,,,,,,,,,,,
1516080724382,1,568,397,-,,,,,,,,,,,
1516080724400,1,566,397,-,,,,,,,,,,,
1516080724416,1,566,397,-,,,,,,,,,,,
1516080724433,1,564,397,-,,,,,,,,,,,
1516080724450,1,563,397,-,,,,,,,,,,,
1516080724466,1,561,397,-,,,,,,,,,,,
1516080724483,1,560,397,-,,,,,,,,,,,
1516080724500,1,558,398,-,,,,,,,,,,,
1516080724517,1,558,398,-,,,,,,,,,,,
1516080724533,1,557,398,-,,,,,,,,,,,
1516080724549,1,556,399,-,,,,,,,,,,,
1516080724566,1,555,399,-,,,,,,,,,,,
1516080724583,1,555,399,-,,,,,,,,,,,
1516080724600,1,554,399,-,,,,,,,,,,,
1516080724616,1,554,399,-,,,,,,,,,,,
1516080724633,1,554,399,-,,,,,,,,,,,
1516080724650,1,554,399,-,,,,,,,,,,,
1516080724666,1,553,400,-,,,,,,,,,,,
1516080724683,1,553,400,-,,,,,,,,,,,
1516080724700,1,552,400,-,,,,,,,,,,,
1516080724716,1,552,401,12,,,,,,,,,,,
1516080724960,2,552,401,-,,,,,,,,,,,
1516080725213,1,553,401,-,,,,,,,,,,,
1516080725233,1,560,401,-,,,,,,,,,,,
1516080725250,1,567,401,-,,,,,,,,,,,
1516080725267,1,576,401,-,,,,,,,,,,,
1516080725283,1,587,401,-,,,,,,,,,,,
1516080725300,1,600,401,-,,,,,,,,,,,
1516080725317,1,613,401,-,,,,,,,,,,,
1516080725334,1,625,401,-,,,,,,,,,,,
1516080725350,1,636,401,-,,,,,,,,,,,
1516080725367,1,646,401,-,,,,,,,,,,,
1516080725384,1,661,401,-,,,,,,,,,,,
1516080725401,1,668,401,-,,,,,,,,,,,
1516080725416,1,672,401,-,,,,,,,,,,,
1516080725433,1,677,401,-,,,,,,,,,,,
1516080725450,1,680,401,-,,,,,,,,,,,
1516080725467,1,682,401,-,,,,,,,,,,,
1516080725483,1,684,402,-,,,,,,,,,,,
1516080725500,1,685,402,-,,,,,,,,,,,
1516080725517,1,685,402,-,,,,,,,,,,,
1516080725534,1,686,403,-,,,,,,,,,,,
1516080725550,1,686,403,-,,,,,,,,,,,
1516080725567,1,687,403,-,,,,,,,,,,,
1516080725583,1,687,403,-,,,,,,,,,,,
1516080725600,1,688,403,-,,,,,,,,,,,
1516080725616,1,689,403,-,,,,,,,,,,,
1516080725633,1,689,403,-,,,,,,,,,,,
1516080725650,1,690,403,-,,,,,,,,,,,
1516080725667,1,690,403,-,,,,,,,,,,,
1516080725683,1,691,403,-,,,,,,,,,,,
1516080725700,1,693,403,-,,,,,,,,,,,
1516080725717,1,695,403,-,,,,,,,,,,,
1516080725734,1,699,403,-,,,,,,,,,,,
1516080725750,1,702,403,-,,,,,,,,,,,
1516080725767,1,705,403,-,,,,,,,,,,,
1516080725784,1,709,402,-,,,,,,,,,,,
1516080725801,1,711,402,-,,,,,,,,,,,
1516080725817,1,712,402,-,,,,,,,,,,,
1516080725833,1,713,402,-,,,,,,,,,,,
1516080725850,1,714,402,-,,,,,,,,,,,
1516080725867,1,714,402,-,,,,,,,,,,,
1516080725913,1,714,402,-,,,,,,,,,,,
1516080725920,1,714,402,-,,,,,,,,,,,
1516080725934,1,715,402,-,,,,,,,,,,,
1516080725951,1,716,402,-,,,,,,,,,,,
1516080725967,1,718,402,-,,,,,,,,,,,
1516080725984,1,719,402,-,,,,,,,,,,,
1516080726000,1,720,401,-,,,,,,,,,,,
1516080726017,1,721,401,-,,,,,,,,,,,
1516080726033,1,722,401,-,,,,,,,,,,,
1516080726051,1,722,401,-,,,,,,,,,,,
1516080726067,1,722,401,-,,,,,,,,,,,
1516080726084,1,722,401,-,,,,,,,,,,,
1516080726129,1,723,401,-,,,,,,,,,,,
1516080726137,1,723,401,-,,,,,,,,,,,
1516080726156,1,723,401,-,,,,,,,,,,,
1516080726168,1,724,401,-,,,,,,,,,,,
1516080726184,1,724,401,-,,,,,,,,,,,
1516080726200,1,724,401,-,,,,,,,,,,,
1516080726217,1,724,401,-,,,,,,,,,,,
1516080726249,1,724,401,-,,,,,,,,,,,
1516080726266,1,725,401,-,,,,,,,,,,,
1516080726329,1,725,401,-,,,,,,,,,,,
1516080726353,1,725,401,-,,,,,,,,,,,
1516080726394,1,725,401,-,,,,,,,,,,,
1516080726426,1,725,400,-,,,,,,,,,,,
1516080726450,1,726,400,-,,,,,,,,,,,
1516080726514,1,726,400,-,,,,,,,,,,,
1516080726537,1,726,400,-,,,,,,,,,,,
1516080726570,1,726,400,-,,,,,,,,,,,
1516080726594,1,727,400,-,,,,,,,,,,,
1516080726618,1,727,400,-,,,,,,,,,,,
1516080726650,1,727,401,-,,,,,,,,,,,
1516080727495,3,727,401,13,,,,,,,,,,,
