Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
0,1,1522723082285,701,407,752,382,599,490,557,450,1,0,0
0,1,1522723082364,704,407,752,382,599,490,557,450,1,0,0
0,1,1522723082520,704,406,752,382,599,490,557,450,1,0,0
12,1,1522723082680,705,406,752,382,599,490,557,450,1,0,0
0,0,1522723082961,705,406,752,382,599,490,557,450,1,0,0
0,1,1522723083104,700,410,752,382,599,490,557,450,1,0,0
0,1,1522723083177,635,460,752,382,599,490,557,450,1,0,0
0,1,1522723083251,605,485,752,382,599,490,557,450,1,0,0
0,1,1522723083323,602,486,752,382,599,490,557,450,1,0,0
0,1,1522723083395,601,481,752,382,599,490,557,450,1,0,0
0,1,1522723083465,597,481,752,382,599,490,557,450,1,0,0
0,1,1522723083535,594,480,752,382,599,490,557,450,1,0,0
0,1,1522723083605,588,477,752,382,599,490,557,450,1,0,0
12,1,1522723083676,585,476,752,382,599,490,557,450,1,0,0
0,2,1522723083677,585,476,752,382,599,490,557,450,1,0,0
0,1,1522723083680,584,476,752,382,599,490,557,450,1,0,0
0,1,1522723083682,584,476,752,382,599,490,557,450,1,0,0
0,1,1522723083896,585,476,752,382,599,490,557,450,1,0,0
0,1,1522723083897,585,476,752,382,599,490,557,450,1,0,0
0,1,1522723083972,651,478,752,382,599,490,557,450,1,0,0
0,1,1522723083972,651,478,752,382,599,490,557,450,1,0,0
0,1,1522723084046,744,471,752,382,599,490,557,450,1,0,0
0,1,1522723084048,744,471,752,382,599,490,557,450,1,0,0
0,1,1522723084125,760,468,752,382,599,490,557,450,1,0,0
0,1,1522723084126,760,468,752,382,599,490,557,450,1,0,0
0,1,1522723084200,763,468,752,382,599,490,557,450,1,0,0
0,1,1522723084200,763,468,752,382,599,490,557,450,1,0,0
0,1,1522723084273,765,468,752,382,599,490,557,450,1,0,0
0,1,1522723084273,765,468,752,382,599,490,557,450,1,0,0
0,1,1522723084345,769,468,752,382,599,490,557,450,1,0,0
0,1,1522723084346,769,468,752,382,599,490,557,450,1,0,0
0,1,1522723084417,772,468,752,382,599,490,557,450,1,0,0
0,1,1522723084417,772,468,752,382,599,490,557,450,1,0,0
0,1,1522723084488,775,467,752,382,599,490,557,450,1,0,0
0,1,1522723084489,775,467,752,382,599,490,557,450,1,0,0
0,1,1522723084759,774,467,752,382,599,490,557,450,1,0,0
0,1,1522723084760,774,467,752,382,599,490,557,450,1,0,0
0,1,1522723084826,773,467,752,382,599,490,557,450,1,0,0
0,1,1522723084826,773,467,752,382,599,490,557,450,1,0,0
0,1,1522723084896,772,467,752,382,599,490,557,450,1,0,0
0,1,1522723084896,772,467,752,382,599,490,557,450,1,0,0
0,1,1522723085097,771,467,752,382,599,490,557,450,1,0,0
0,1,1522723085097,771,467,752,382,599,490,557,450,1,0,0
0,1,1522723085227,770,467,752,382,599,490,557,450,1,0,0
0,1,1522723085228,770,467,752,382,599,490,557,450,1,0,0
0,1,1522723085422,769,467,752,382,599,490,557,450,1,0,0
0,1,1522723085423,769,467,752,382,599,490,557,450,1,0,0
13,3,1522723085963,769,467,752,382,599,490,557,450,1,0,0
0,0,1522723086238,769,467,752,382,599,490,557,450,1,0,0
