Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516331778233,1,719,261,-,854.5,343.375,584.5,514.375,620.5,550.375,1516331777874.0,0.0,,1.0,0.0
1516331778244,1,715,272,-,,,,,,,,,,,
1516331778261,1,710,287,-,,,,,,,,,,,
1516331778278,1,705,297,-,,,,,,,,,,,
1516331778295,1,702,300,-,,,,,,,,,,,
1516331778311,1,700,304,-,,,,,,,,,,,
1516331778328,1,699,304,12,,,,,,,,,,,
1516331778328,5,699,304,-,,,,,,,,,,,
1516331778328,5,699,305,-,,,,,,,,,,,
1516331778328,5,699,307,-,,,,,,,,,,,
1516331778328,5,699,310,-,,,,,,,,,,,
1516331778328,5,699,314,-,,,,,,,,,,,
1516331778328,5,699,321,-,,,,,,,,,,,
1516331778328,5,699,328,-,,,,,,,,,,,
1516331778328,5,699,340,-,,,,,,,,,,,
1516331778328,5,699,353,-,,,,,,,,,,,
1516331778328,5,699,361,-,,,,,,,,,,,
1516331778689,0,699,304,-,,,,,,,,,,,
1516331778328,5,699,369,-,,,,,,,,,,,
1516331778328,5,699,374,-,,,,,,,,,,,
1516331778328,5,699,379,-,,,,,,,,,,,
1516331778328,5,699,380,-,,,,,,,,,,,
1516331778328,5,699,384,-,,,,,,,,,,,
1516331778328,5,699,392,-,,,,,,,,,,,
1516331778328,5,699,400,-,,,,,,,,,,,
1516331778328,5,699,404,-,,,,,,,,,,,
1516331778328,5,699,408,-,,,,,,,,,,,
1516331778328,5,699,412,-,,,,,,,,,,,
1516331778328,5,699,415,-,,,,,,,,,,,
1516331778888,0,699,304,-,,,,,,,,,,,
1516331778328,5,699,418,-,,,,,,,,,,,
1516331778945,1,698,421,-,,,,,,,,,,,
1516331778961,1,696,416,-,,,,,,,,,,,
1516331778978,1,694,412,-,,,,,,,,,,,
1516331778995,1,691,405,-,,,,,,,,,,,
1516331779011,1,688,396,-,,,,,,,,,,,
1516331779029,1,685,385,-,,,,,,,,,,,
1516331779045,1,682,374,-,,,,,,,,,,,
1516331779062,1,681,362,-,,,,,,,,,,,
1516331779078,1,680,355,-,,,,,,,,,,,
1516331779095,1,680,349,-,,,,,,,,,,,
1516331779111,1,680,346,-,,,,,,,,,,,
1516331779128,1,680,342,-,,,,,,,,,,,
1516331779144,1,680,341,-,,,,,,,,,,,
1516331779162,1,680,340,12,,,,,,,,,,,
1516331779442,2,680,340,-,,,,,,,,,,,
1516331779481,3,680,340,10,,,,,,,,,,,
1516331779688,0,680,340,-,,,,,,,,,,,
1516331779888,0,680,340,-,,,,,,,,,,,
1516331780092,0,680,340,-,,,,,,,,,,,
1516331780202,1,680,341,-,,,,,,,,,,,
1516331780218,1,680,348,-,,,,,,,,,,,
1516331780236,1,681,357,-,,,,,,,,,,,
1516331780253,1,684,372,-,,,,,,,,,,,
1516331780270,1,685,390,-,,,,,,,,,,,
1516331780287,1,687,408,-,,,,,,,,,,,
1516331780305,1,688,426,-,,,,,,,,,,,
1516331780321,1,688,439,-,,,,,,,,,,,
1516331780338,1,689,449,-,,,,,,,,,,,
1516331780362,1,690,454,-,,,,,,,,,,,
1516331780378,1,691,458,-,,,,,,,,,,,
1516331780395,1,692,461,-,,,,,,,,,,,
1516331780412,1,692,463,-,,,,,,,,,,,
1516331780429,1,692,464,-,,,,,,,,,,,
1516331780445,1,692,465,-,,,,,,,,,,,
1516331780461,1,692,466,-,,,,,,,,,,,
1516331780478,1,692,468,-,,,,,,,,,,,
1516331780495,1,692,469,-,,,,,,,,,,,
1516331780512,1,692,471,-,,,,,,,,,,,
1516331780528,1,692,472,12,,,,,,,,,,,
1516331780732,2,692,472,-,,,,,,,,,,,
1516331780740,3,692,472,10,,,,,,,,,,,
1516331781088,0,692,472,-,,,,,,,,,,,
1516331781289,0,692,472,-,,,,,,,,,,,
1516331781488,0,692,472,-,,,,,,,,,,,
1516331781688,0,692,472,-,,,,,,,,,,,
1516331781702,1,692,471,-,,,,,,,,,,,
1516331781717,1,692,469,-,,,,,,,,,,,
1516331781730,1,691,466,-,,,,,,,,,,,
1516331781747,1,691,461,-,,,,,,,,,,,
1516331781764,1,691,457,-,,,,,,,,,,,
1516331781781,1,691,453,-,,,,,,,,,,,
1516331781798,1,691,449,-,,,,,,,,,,,
1516331781816,1,691,447,-,,,,,,,,,,,
1516331781833,1,691,446,-,,,,,,,,,,,
1516331781850,1,690,446,-,,,,,,,,,,,
1516331781866,1,690,445,12,,,,,,,,,,,
1516331781866,5,690,445,-,,,,,,,,,,,
1516331781866,5,690,446,-,,,,,,,,,,,
1516331781866,5,690,447,-,,,,,,,,,,,
1516331781866,5,690,448,-,,,,,,,,,,,
1516331781866,5,690,449,-,,,,,,,,,,,
1516331782088,0,690,445,-,,,,,,,,,,,
1516331781866,5,690,451,-,,,,,,,,,,,
1516331781866,5,690,454,-,,,,,,,,,,,
1516331781866,5,690,459,-,,,,,,,,,,,
1516331781866,5,690,464,-,,,,,,,,,,,
1516331781866,5,690,468,-,,,,,,,,,,,
1516331781866,5,690,473,-,,,,,,,,,,,
1516331781866,5,690,481,-,,,,,,,,,,,
1516331781866,5,690,486,-,,,,,,,,,,,
1516331781866,5,690,489,-,,,,,,,,,,,
1516331781866,5,690,491,-,,,,,,,,,,,
1516331781866,5,690,493,-,,,,,,,,,,,
1516331781866,5,690,495,-,,,,,,,,,,,
1516331782288,0,690,445,-,,,,,,,,,,,
1516331781866,5,690,496,-,,,,,,,,,,,
1516331782451,1,688,497,-,,,,,,,,,,,
1516331782467,1,683,497,-,,,,,,,,,,,
1516331782484,1,678,499,-,,,,,,,,,,,
1516331782501,1,673,502,-,,,,,,,,,,,
1516331782518,1,670,505,-,,,,,,,,,,,
1516331782535,1,664,510,-,,,,,,,,,,,
1516331782552,1,659,514,-,,,,,,,,,,,
1516331782569,1,653,518,-,,,,,,,,,,,
