Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1515743998946,0,442,532,-,391.0,296.5,240.0,370.5,276.0,406.5,1515743988336.0,1.0,,1.0,0.0
1515743999146,0,442,532,-,,,,,,,,,,,
1515743999344,0,442,532,-,,,,,,,,,,,
1515743999546,0,442,532,-,,,,,,,,,,,
1515743999746,0,442,532,-,,,,,,,,,,,
1515743999946,0,442,532,-,,,,,,,,,,,
1515744000145,0,442,532,-,,,,,,,,,,,
1515744000345,0,442,532,-,,,,,,,,,,,
1515744000546,0,442,532,-,,,,,,,,,,,
1515744000745,0,442,532,-,,,,,,,,,,,
1515744000945,0,442,532,-,,,,,,,,,,,
1515744001146,0,442,532,-,,,,,,,,,,,
1515744001346,0,442,532,-,,,,,,,,,,,
1515744001546,0,442,532,-,,,,,,,,,,,
1515744001746,0,442,532,-,,,,,,,,,,,
1515744001946,0,442,532,-,,,,,,,,,,,
1515744002145,0,442,532,-,,,,,,,,,,,
1515744002346,0,442,532,-,,,,,,,,,,,
1515744002546,0,442,532,-,,,,,,,,,,,
1515744002746,0,442,532,-,,,,,,,,,,,
1515744002946,0,442,532,-,,,,,,,,,,,
1515744003146,0,442,532,-,,,,,,,,,,,
1515744003346,0,442,532,-,,,,,,,,,,,
1515744003546,0,442,532,-,,,,,,,,,,,
1515744003745,0,442,532,-,,,,,,,,,,,
1515744003946,0,442,532,-,,,,,,,,,,,
1515744004146,0,442,532,-,,,,,,,,,,,
1515744004345,0,442,532,-,,,,,,,,,,,
1515744004545,0,442,532,-,,,,,,,,,,,
1515744004745,0,442,532,-,,,,,,,,,,,
1515744004946,0,442,532,-,,,,,,,,,,,
1515744005146,0,442,532,-,,,,,,,,,,,
1515744005345,0,442,532,-,,,,,,,,,,,
1515744005546,0,442,532,-,,,,,,,,,,,
1515744005745,0,442,532,-,,,,,,,,,,,
1515744005945,0,442,532,-,,,,,,,,,,,
1515744006146,0,442,532,-,,,,,,,,,,,
1515744006346,0,442,532,-,,,,,,,,,,,
1515744006546,0,442,532,-,,,,,,,,,,,
1515744006745,0,442,532,-,,,,,,,,,,,
1515744006946,0,442,532,-,,,,,,,,,,,
1515744007146,0,442,532,-,,,,,,,,,,,
1515744007346,0,442,532,-,,,,,,,,,,,
1515744007551,0,442,532,-,,,,,,,,,,,
1515744007746,0,442,532,-,,,,,,,,,,,
1515744007945,0,442,532,-,,,,,,,,,,,
1515744008146,0,442,532,-,,,,,,,,,,,
1515744008346,0,442,532,-,,,,,,,,,,,
1515744008545,0,442,532,-,,,,,,,,,,,
1515744008657,1,278,386,-,,,,,,,,,,,
1515744008663,1,258,388,12,,,,,,,,,,,
1515744008664,2,258,388,-,,,,,,,,,,,
1515744008666,3,258,388,10,,,,,,,,,,,
1515744008944,0,258,388,-,,,,,,,,,,,
1515744009144,0,258,388,-,,,,,,,,,,,
1515744009344,0,258,388,-,,,,,,,,,,,
1515744009544,0,258,388,-,,,,,,,,,,,
1515744009745,0,258,388,-,,,,,,,,,,,
1515744009946,0,258,388,-,,,,,,,,,,,
1515744010146,0,258,388,-,,,,,,,,,,,
1515744010345,0,258,388,-,,,,,,,,,,,
1515744010544,0,258,388,-,,,,,,,,,,,
1515744010674,2,258,388,-,,,,,,,,,,,
1515744020693,1,237,370,-,,,,,,,,,,,
1515744020708,1,240,378,-,,,,,,,,,,,
1515744020725,1,242,360,-,,,,,,,,,,,
1515744020742,1,245,370,-,,,,,,,,,,,
1515744020759,1,247,371,-,,,,,,,,,,,
1515744020775,1,251,374,-,,,,,,,,,,,
1515744020792,1,253,363,-,,,,,,,,,,,
1515744020809,1,257,379,-,,,,,,,,,,,
1515744020825,1,261,369,-,,,,,,,,,,,
1515744020842,1,265,366,-,,,,,,,,,,,
1515744020858,1,268,366,-,,,,,,,,,,,
1515744020875,1,270,379,-,,,,,,,,,,,
1515744020892,1,272,369,-,,,,,,,,,,,
1515744020910,1,276,370,-,,,,,,,,,,,
1515744020925,1,279,379,-,,,,,,,,,,,
1515744020942,1,284,379,-,,,,,,,,,,,
1515744020958,1,287,376,-,,,,,,,,,,,
1515744020975,1,289,367,-,,,,,,,,,,,
1515744020992,1,292,380,-,,,,,,,,,,,
1515744021009,1,296,376,-,,,,,,,,,,,
1515744021025,1,299,361,-,,,,,,,,,,,
1515744021042,1,303,369,-,,,,,,,,,,,
1515744021059,1,306,364,-,,,,,,,,,,,
1515744021075,1,310,364,-,,,,,,,,,,,
1515744021092,1,314,366,-,,,,,,,,,,,
1515744021109,1,316,361,-,,,,,,,,,,,
1515744021126,1,318,368,-,,,,,,,,,,,
1515744021142,1,323,371,-,,,,,,,,,,,
1515744021159,1,328,369,-,,,,,,,,,,,
1515744021176,1,333,369,-,,,,,,,,,,,
1515744021192,1,336,374,-,,,,,,,,,,,
1515744021209,1,340,365,-,,,,,,,,,,,
1515744021226,1,345,375,-,,,,,,,,,,,
1515744021242,1,349,373,-,,,,,,,,,,,
1515744021260,1,351,374,-,,,,,,,,,,,
1515744021276,1,353,376,-,,,,,,,,,,,
1515744021293,1,355,368,-,,,,,,,,,,,
1515744021309,1,360,366,-,,,,,,,,,,,
1515744021326,1,365,371,-,,,,,,,,,,,
1515744021343,1,370,378,-,,,,,,,,,,,
1515744021359,1,373,379,-,,,,,,,,,,,
1515744023369,3,373,379,13,,,,,,,,,,,
