Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516605311165,1,584,338,-,587.0,355.0,519.0,419.0,555.0,455.0,1516605309819.0,0.0,,1.0,0.0
1516605311182,1,582,336,-,,,,,,,,,,,
1516605311198,1,581,336,-,,,,,,,,,,,
1516605311216,1,581,336,-,,,,,,,,,,,
1516605311416,1,577,339,-,,,,,,,,,,,
1516605311432,1,576,342,-,,,,,,,,,,,
1516605311448,1,575,346,-,,,,,,,,,,,
1516605311465,1,574,348,-,,,,,,,,,,,
1516605311482,1,574,350,-,,,,,,,,,,,
1516605311498,1,575,353,-,,,,,,,,,,,
1516605311532,1,580,359,-,,,,,,,,,,,
1516605311548,1,582,361,-,,,,,,,,,,,
1516605311564,1,583,362,-,,,,,,,,,,,
1516605311581,1,585,363,-,,,,,,,,,,,
1516605311598,1,586,364,-,,,,,,,,,,,
1516605311614,1,588,364,-,,,,,,,,,,,
1516605311631,1,594,364,-,,,,,,,,,,,
1516605311648,1,597,363,-,,,,,,,,,,,
1516605311665,1,598,362,-,,,,,,,,,,,
1516605311681,1,598,362,-,,,,,,,,,,,
1516605311748,1,598,362,-,,,,,,,,,,,
1516605311764,1,596,370,-,,,,,,,,,,,
1516605311781,1,593,378,-,,,,,,,,,,,
1516605311798,1,587,390,-,,,,,,,,,,,
1516605311814,1,582,397,-,,,,,,,,,,,
1516605311832,1,577,403,-,,,,,,,,,,,
1516605311848,1,573,410,-,,,,,,,,,,,
1516605311865,1,571,413,-,,,,,,,,,,,
1516605311881,1,569,417,-,,,,,,,,,,,
1516605311898,1,566,420,-,,,,,,,,,,,
1516605311914,1,564,422,-,,,,,,,,,,,
1516605311931,1,562,424,-,,,,,,,,,,,
1516605311948,1,559,425,-,,,,,,,,,,,
1516605311964,1,556,427,-,,,,,,,,,,,
1516605311981,1,550,431,-,,,,,,,,,,,
1516605311998,1,547,433,-,,,,,,,,,,,
1516605312014,1,545,434,-,,,,,,,,,,,
1516605312031,1,545,434,-,,,,,,,,,,,
1516605312069,1,545,434,-,,,,,,,,,,,
1516605312082,1,545,435,-,,,,,,,,,,,
1516605312098,1,544,435,-,,,,,,,,,,,
1516605312115,1,543,435,-,,,,,,,,,,,
1516605312132,1,541,435,-,,,,,,,,,,,
1516605312148,1,539,435,-,,,,,,,,,,,
1516605312165,1,536,435,-,,,,,,,,,,,
1516605312182,1,536,435,12,,,,,,,,,,,
1516605312200,2,536,435,-,,,,,,,,,,,
1516605312215,1,536,435,-,,,,,,,,,,,
1516605312231,1,538,434,-,,,,,,,,,,,
1516605312249,1,539,433,-,,,,,,,,,,,
1516605312265,1,539,433,-,,,,,,,,,,,
1516605312282,1,541,433,-,,,,,,,,,,,
1516605312298,1,547,433,-,,,,,,,,,,,
1516605312315,1,550,433,-,,,,,,,,,,,
1516605312332,1,552,434,-,,,,,,,,,,,
1516605312348,1,554,435,-,,,,,,,,,,,
1516605312365,1,556,435,-,,,,,,,,,,,
1516605312381,1,558,435,-,,,,,,,,,,,
1516605312398,1,559,435,-,,,,,,,,,,,
1516605312415,1,560,435,-,,,,,,,,,,,
1516605312432,1,561,436,-,,,,,,,,,,,
1516605312448,1,562,436,-,,,,,,,,,,,
1516605312465,1,564,436,-,,,,,,,,,,,
1516605312482,1,567,437,-,,,,,,,,,,,
1516605312499,1,569,437,-,,,,,,,,,,,
1516605312515,1,571,437,-,,,,,,,,,,,
1516605312532,1,573,438,-,,,,,,,,,,,
1516605312549,1,574,438,-,,,,,,,,,,,
1516605312565,1,575,438,-,,,,,,,,,,,
1516605312582,1,575,438,-,,,,,,,,,,,
1516605312598,1,577,438,-,,,,,,,,,,,
1516605312615,1,577,438,-,,,,,,,,,,,
1516605312640,1,577,438,-,,,,,,,,,,,
1516605312662,1,577,437,-,,,,,,,,,,,
1516605312764,1,577,437,-,,,,,,,,,,,
1516605312782,1,577,438,-,,,,,,,,,,,
1516605312799,1,576,438,-,,,,,,,,,,,
1516605312815,1,575,438,-,,,,,,,,,,,
1516605312888,1,575,438,-,,,,,,,,,,,
1516605312957,1,575,438,-,,,,,,,,,,,
1516605312972,1,574,438,-,,,,,,,,,,,
1516605313112,1,574,438,-,,,,,,,,,,,
1516605313120,1,574,438,-,,,,,,,,,,,
1516605313132,1,573,438,-,,,,,,,,,,,
1516605313149,1,573,438,-,,,,,,,,,,,
1516605313320,1,573,437,-,,,,,,,,,,,
1516605313530,1,573,437,-,,,,,,,,,,,
1516605313538,1,573,437,-,,,,,,,,,,,
1516605313548,1,572,437,-,,,,,,,,,,,
1516605313566,1,572,437,-,,,,,,,,,,,
1516605313933,1,572,437,-,,,,,,,,,,,
1516605313955,1,571,437,-,,,,,,,,,,,
1516605313965,1,571,437,-,,,,,,,,,,,
1516605314326,3,571,437,13,,,,,,,,,,,
1516605314366,1,571,437,-,,,,,,,,,,,
1516605314382,1,568,435,-,,,,,,,,,,,
1516605314398,1,565,432,-,,,,,,,,,,,
1516605314415,1,562,429,-,,,,,,,,,,,
1516605314432,1,558,425,-,,,,,,,,,,,
1516605314450,1,556,422,-,,,,,,,,,,,
1516605314466,1,554,421,-,,,,,,,,,,,
1516605314482,1,552,417,-,,,,,,,,,,,
