Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
12,1,1520219436421,461,912,591,722,482,932,440,892,1,0,1
0,2,1520219436427,461,912,591,722,482,932,440,892,1,0,1
0,1,1520219436438,466,913,591,722,482,932,440,892,1,0,1
0,1,1520219436439,466,913,591,722,482,932,440,892,1,0,1
0,1,1520219436455,471,914,591,722,482,932,440,892,1,0,1
0,1,1520219436456,471,914,591,722,482,932,440,892,1,0,1
0,1,1520219436471,473,915,591,722,482,932,440,892,1,0,1
0,1,1520219436473,473,915,591,722,482,932,440,892,1,0,1
0,1,1520219436488,474,916,591,722,482,932,440,892,1,0,1
0,1,1520219436489,474,916,591,722,482,932,440,892,1,0,1
0,1,1520219436505,478,917,591,722,482,932,440,892,1,0,1
0,1,1520219436506,478,917,591,722,482,932,440,892,1,0,1
0,1,1520219436522,483,918,591,722,482,932,440,892,1,0,1
0,1,1520219436523,483,918,591,722,482,932,440,892,1,0,1
0,1,1520219436540,488,919,591,722,482,932,440,892,1,0,1
0,1,1520219436540,488,919,591,722,482,932,440,892,1,0,1
0,1,1520219436555,493,920,591,722,482,932,440,892,1,0,1
0,1,1520219436556,493,920,591,722,482,932,440,892,1,0,1
0,1,1520219436573,496,921,591,722,482,932,440,892,1,0,1
0,1,1520219436573,496,921,591,722,482,932,440,892,1,0,1
0,1,1520219436589,498,922,591,722,482,932,440,892,1,0,1
0,1,1520219436589,498,922,591,722,482,932,440,892,1,0,1
0,1,1520219436605,502,923,591,722,482,932,440,892,1,0,1
0,1,1520219436606,502,923,591,722,482,932,440,892,1,0,1
0,1,1520219436621,506,924,591,722,482,932,440,892,1,0,1
0,1,1520219436622,506,924,591,722,482,932,440,892,1,0,1
0,1,1520219436638,511,925,591,722,482,932,440,892,1,0,1
0,1,1520219436639,511,925,591,722,482,932,440,892,1,0,1
0,1,1520219436655,516,926,591,722,482,932,440,892,1,0,1
0,1,1520219436657,516,926,591,722,482,932,440,892,1,0,1
0,1,1520219436672,518,927,591,722,482,932,440,892,1,0,1
0,1,1520219436673,518,927,591,722,482,932,440,892,1,0,1
0,1,1520219436689,523,928,591,722,482,932,440,892,1,0,1
0,1,1520219436689,523,928,591,722,482,932,440,892,1,0,1
0,1,1520219436705,526,929,591,722,482,932,440,892,1,0,1
0,1,1520219436706,526,929,591,722,482,932,440,892,1,0,1
0,1,1520219436721,530,930,591,722,482,932,440,892,1,0,1
0,1,1520219436722,530,930,591,722,482,932,440,892,1,0,1
0,1,1520219436739,532,931,591,722,482,932,440,892,1,0,1
0,1,1520219436740,532,931,591,722,482,932,440,892,1,0,1
0,1,1520219436756,537,932,591,722,482,932,440,892,1,0,1
0,1,1520219436757,537,932,591,722,482,932,440,892,1,0,1
0,1,1520219436771,542,933,591,722,482,932,440,892,1,0,1
0,1,1520219436772,542,933,591,722,482,932,440,892,1,0,1
0,1,1520219436789,543,934,591,722,482,932,440,892,1,0,1
0,1,1520219436789,543,934,591,722,482,932,440,892,1,0,1
0,1,1520219436805,544,935,591,722,482,932,440,892,1,0,1
0,1,1520219436806,544,935,591,722,482,932,440,892,1,0,1
0,1,1520219436822,546,936,591,722,482,932,440,892,1,0,1
0,1,1520219436824,546,936,591,722,482,932,440,892,1,0,1
0,1,1520219436838,551,937,591,722,482,932,440,892,1,0,1
0,1,1520219436839,551,937,591,722,482,932,440,892,1,0,1
0,1,1520219436854,555,938,591,722,482,932,440,892,1,0,1
0,1,1520219436856,555,938,591,722,482,932,440,892,1,0,1
0,1,1520219436873,560,939,591,722,482,932,440,892,1,0,1
0,1,1520219436874,560,939,591,722,482,932,440,892,1,0,1
0,1,1520219436889,564,940,591,722,482,932,440,892,1,0,1
0,1,1520219436890,564,940,591,722,482,932,440,892,1,0,1
0,1,1520219436906,565,941,591,722,482,932,440,892,1,0,1
0,1,1520219436906,565,941,591,722,482,932,440,892,1,0,1
0,1,1520219436922,569,942,591,722,482,932,440,892,1,0,1
0,1,1520219436923,569,942,591,722,482,932,440,892,1,0,1
0,1,1520219436939,571,943,591,722,482,932,440,892,1,0,1
0,1,1520219436939,571,943,591,722,482,932,440,892,1,0,1
0,1,1520219436956,576,944,591,722,482,932,440,892,1,0,1
0,1,1520219436957,576,944,591,722,482,932,440,892,1,0,1
0,1,1520219436972,580,945,591,722,482,932,440,892,1,0,1
0,1,1520219436973,580,945,591,722,482,932,440,892,1,0,1
0,1,1520219436989,583,946,591,722,482,932,440,892,1,0,1
0,1,1520219436990,583,946,591,722,482,932,440,892,1,0,1
0,1,1520219437004,588,947,591,722,482,932,440,892,1,0,1
0,1,1520219437006,588,947,591,722,482,932,440,892,1,0,1
0,1,1520219437021,590,948,591,722,482,932,440,892,1,0,1
0,1,1520219437022,590,948,591,722,482,932,440,892,1,0,1
0,1,1520219437039,595,949,591,722,482,932,440,892,1,0,1
0,1,1520219437040,595,949,591,722,482,932,440,892,1,0,1
0,1,1520219437056,596,950,591,722,482,932,440,892,1,0,1
0,1,1520219437056,596,950,591,722,482,932,440,892,1,0,1
0,1,1520219437073,599,951,591,722,482,932,440,892,1,0,1
0,1,1520219437073,599,951,591,722,482,932,440,892,1,0,1
0,1,1520219437089,602,952,591,722,482,932,440,892,1,0,1
0,1,1520219437090,602,952,591,722,482,932,440,892,1,0,1
0,1,1520219437105,604,953,591,722,482,932,440,892,1,0,1
0,1,1520219437107,604,953,591,722,482,932,440,892,1,0,1
0,1,1520219437123,609,954,591,722,482,932,440,892,1,0,1
0,1,1520219437123,609,954,591,722,482,932,440,892,1,0,1
13,3,1520219437132,609,954,591,722,482,932,440,892,1,0,1
