Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516588538952,1,466,350,-,515.65625,191.875,279.65625,349.875,315.65625,385.875,1516588538925.0,0.0,,1.0,0.0
1516588538972,1,465,350,-,,,,,,,,,,,
1516588538991,1,465,350,-,,,,,,,,,,,
1516588539032,1,464,349,-,,,,,,,,,,,
1516588539056,1,459,346,-,,,,,,,,,,,
1516588539073,1,452,345,-,,,,,,,,,,,
1516588539090,1,446,344,-,,,,,,,,,,,
1516588539106,1,443,343,-,,,,,,,,,,,
1516588539124,1,439,344,-,,,,,,,,,,,
1516588539139,1,436,345,-,,,,,,,,,,,
1516588539156,1,432,347,-,,,,,,,,,,,
1516588539173,1,429,349,-,,,,,,,,,,,
1516588539189,1,426,351,-,,,,,,,,,,,
1516588539207,1,423,352,-,,,,,,,,,,,
1516588539223,1,421,353,-,,,,,,,,,,,
1516588539271,1,421,351,-,,,,,,,,,,,
1516588539278,1,421,349,-,,,,,,,,,,,
1516588539289,1,421,347,-,,,,,,,,,,,
1516588539307,1,421,341,-,,,,,,,,,,,
1516588539323,1,421,333,-,,,,,,,,,,,
1516588539340,1,421,330,-,,,,,,,,,,,
1516588539356,1,421,329,12,,,,,,,,,,,
1516588539372,2,421,329,-,,,,,,,,,,,
1516588539439,1,421,329,-,,,,,,,,,,,
1516588539456,1,421,329,-,,,,,,,,,,,
1516588539456,3,421,329,13,,,,,,,,,,,
1516588539463,1,423,329,-,,,,,,,,,,,
1516588539473,1,430,328,-,,,,,,,,,,,
1516588539490,1,457,317,-,,,,,,,,,,,
1516588539506,1,493,305,-,,,,,,,,,,,
1516588539523,1,561,283,-,,,,,,,,,,,
1516588539539,1,600,272,-,,,,,,,,,,,
1516588539556,1,623,265,-,,,,,,,,,,,
1516588539574,1,634,262,-,,,,,,,,,,,
1516588539590,1,636,262,-,,,,,,,,,,,
1516588539608,1,637,263,-,,,,,,,,,,,
1516588539623,1,637,263,-,,,,,,,,,,,
1516588539739,1,637,264,-,,,,,,,,,,,
1516588539756,1,637,264,-,,,,,,,,,,,
1516588539790,1,637,272,-,,,,,,,,,,,
1516588539807,1,636,276,-,,,,,,,,,,,
1516588539823,1,636,277,-,,,,,,,,,,,
1516588539840,1,635,278,-,,,,,,,,,,,
1516588539856,1,635,280,-,,,,,,,,,,,
1516588539873,1,634,282,-,,,,,,,,,,,
1516588539890,1,631,287,-,,,,,,,,,,,
1516588539907,1,627,291,-,,,,,,,,,,,
1516588539923,1,625,294,-,,,,,,,,,,,
1516588539940,1,622,297,-,,,,,,,,,,,
1516588539956,1,621,297,-,,,,,,,,,,,
1516588539973,1,620,298,-,,,,,,,,,,,
1516588539990,1,619,301,-,,,,,,,,,,,
1516588540006,1,616,301,-,,,,,,,,,,,
1516588540023,1,616,297,-,,,,,,,,,,,
1516588540039,1,620,294,-,,,,,,,,,,,
1516588540140,1,622,294,-,,,,,,,,,,,
1516588540156,1,622,294,-,,,,,,,,,,,
1516588540173,1,632,289,-,,,,,,,,,,,
1516588540191,1,634,289,-,,,,,,,,,,,
1516588540207,1,634,287,-,,,,,,,,,,,
1516588540223,1,635,287,-,,,,,,,,,,,
1516588540471,1,634,287,-,,,,,,,,,,,
1516588540478,1,631,289,-,,,,,,,,,,,
1516588540490,1,629,291,-,,,,,,,,,,,
1516588540507,1,621,296,-,,,,,,,,,,,
1516588540523,1,611,305,-,,,,,,,,,,,
1516588540540,1,582,323,-,,,,,,,,,,,
1516588540557,1,537,339,-,,,,,,,,,,,
1516588540573,1,473,350,-,,,,,,,,,,,
1516588540590,1,421,353,-,,,,,,,,,,,
1516588540606,1,350,360,-,,,,,,,,,,,
1516588540623,1,320,361,-,,,,,,,,,,,
1516588540640,1,301,363,-,,,,,,,,,,,
1516588540656,1,276,363,-,,,,,,,,,,,
1516588540673,1,273,364,-,,,,,,,,,,,
1516588540718,1,273,364,-,,,,,,,,,,,
1516588540734,1,272,364,-,,,,,,,,,,,
1516588540843,1,272,364,-,,,,,,,,,,,
1516588540888,1,272,364,-,,,,,,,,,,,
1516588540928,1,275,364,-,,,,,,,,,,,
1516588540939,1,278,364,-,,,,,,,,,,,
1516588540957,1,283,364,-,,,,,,,,,,,
1516588540973,1,286,364,-,,,,,,,,,,,
1516588540990,1,286,364,-,,,,,,,,,,,
