Time,event_type,op_x,op_y,Action,correct_x,correct_y,slidebarleft_x,slidebarleft_y,slidebarright_x,slidebarright_y,Session_Id,Bot,Unnamed: 13,scenario,terminal
1516274605551,1,827,334,-,746.15625,190.875,597.15625,349.875,633.15625,385.875,1516274605504.0,0.0,,1.0,0.0
1516274605588,1,862,318,-,,,,,,,,,,,
1516274605955,1,818,329,-,,,,,,,,,,,
1516274605972,1,815,331,-,,,,,,,,,,,
1516274605990,1,809,333,-,,,,,,,,,,,
1516274606010,1,803,335,12,,,,,,,,,,,
1516274606256,2,803,335,-,,,,,,,,,,,
1516274606262,3,803,335,10,,,,,,,,,,,
1516274606521,0,803,335,-,,,,,,,,,,,
1516274606722,0,803,335,-,,,,,,,,,,,
1516274606922,0,803,335,-,,,,,,,,,,,
1516274607122,0,803,335,-,,,,,,,,,,,
1516274607179,1,803,335,-,,,,,,,,,,,
1516274607190,1,802,335,-,,,,,,,,,,,
1516274607206,1,798,335,-,,,,,,,,,,,
1516274607224,1,788,336,-,,,,,,,,,,,
1516274607239,1,779,336,-,,,,,,,,,,,
1516274607256,1,770,336,-,,,,,,,,,,,
1516274607273,1,754,336,-,,,,,,,,,,,
1516274607290,1,739,336,-,,,,,,,,,,,
1516274607306,1,725,336,-,,,,,,,,,,,
1516274607323,1,711,337,-,,,,,,,,,,,
1516274607340,1,703,338,-,,,,,,,,,,,
1516274607356,1,696,338,-,,,,,,,,,,,
1516274607373,1,692,338,-,,,,,,,,,,,
1516274607390,1,691,338,-,,,,,,,,,,,
1516274607532,1,688,338,-,,,,,,,,,,,
1516274607540,1,681,344,-,,,,,,,,,,,
1516274607556,1,667,353,-,,,,,,,,,,,
1516274607573,1,659,358,-,,,,,,,,,,,
1516274607590,1,652,361,-,,,,,,,,,,,
1516274607606,1,646,364,-,,,,,,,,,,,
1516274607623,1,640,367,-,,,,,,,,,,,
1516274607640,1,636,368,-,,,,,,,,,,,
1516274607657,1,634,369,-,,,,,,,,,,,
1516274607674,1,633,369,-,,,,,,,,,,,
1516274607689,1,633,369,-,,,,,,,,,,,
1516274607707,1,633,369,-,,,,,,,,,,,
1516274607764,1,632,369,-,,,,,,,,,,,
1516274607779,1,632,369,-,,,,,,,,,,,
1516274607790,1,632,369,-,,,,,,,,,,,
1516274607806,1,631,368,-,,,,,,,,,,,
1516274607823,1,630,367,-,,,,,,,,,,,
1516274607840,1,630,367,-,,,,,,,,,,,
1516274607857,1,629,366,-,,,,,,,,,,,
1516274607873,1,628,366,-,,,,,,,,,,,
1516274607889,1,628,366,-,,,,,,,,,,,
1516274607906,1,628,366,-,,,,,,,,,,,
1516274607923,1,627,366,-,,,,,,,,,,,
1516274607939,1,626,366,-,,,,,,,,,,,
1516274607956,1,625,366,-,,,,,,,,,,,
1516274607973,1,624,366,-,,,,,,,,,,,
1516274607989,1,623,366,-,,,,,,,,,,,
1516274608006,1,623,366,-,,,,,,,,,,,
1516274608023,1,622,366,-,,,,,,,,,,,
1516274608040,1,622,366,-,,,,,,,,,,,
1516274608060,1,622,366,-,,,,,,,,,,,
1516274608196,1,622,366,-,,,,,,,,,,,
1516274608206,1,621,366,-,,,,,,,,,,,
1516274608223,1,621,366,-,,,,,,,,,,,
1516274608240,1,620,366,-,,,,,,,,,,,
1516274608256,1,619,365,-,,,,,,,,,,,
1516274608273,1,619,365,-,,,,,,,,,,,
1516274608290,1,619,365,12,,,,,,,,,,,
1516274608422,2,619,365,-,,,,,,,,,,,
1516274608533,1,620,365,-,,,,,,,,,,,
1516274608540,1,622,365,-,,,,,,,,,,,
1516274608556,1,626,365,-,,,,,,,,,,,
1516274608573,1,634,365,-,,,,,,,,,,,
1516274608590,1,642,365,-,,,,,,,,,,,
1516274608607,1,653,365,-,,,,,,,,,,,
1516274608623,1,660,365,-,,,,,,,,,,,
1516274608640,1,665,365,-,,,,,,,,,,,
1516274608657,1,671,365,-,,,,,,,,,,,
1516274608674,1,675,365,-,,,,,,,,,,,
1516274608690,1,678,365,-,,,,,,,,,,,
1516274608707,1,681,365,-,,,,,,,,,,,
1516274608724,1,687,365,-,,,,,,,,,,,
1516274608740,1,692,365,-,,,,,,,,,,,
1516274608757,1,695,365,-,,,,,,,,,,,
1516274608773,1,698,365,-,,,,,,,,,,,
1516274608790,1,701,365,-,,,,,,,,,,,
1516274608807,1,704,365,-,,,,,,,,,,,
1516274608823,1,707,365,-,,,,,,,,,,,
1516274608840,1,710,365,-,,,,,,,,,,,
1516274608857,1,714,365,-,,,,,,,,,,,
1516274608874,1,717,365,-,,,,,,,,,,,
1516274608890,1,720,365,-,,,,,,,,,,,
1516274608907,1,721,365,-,,,,,,,,,,,
1516274608924,1,723,365,-,,,,,,,,,,,
1516274608940,1,724,365,-,,,,,,,,,,,
1516274608956,1,724,365,-,,,,,,,,,,,
1516274608973,1,724,365,-,,,,,,,,,,,
1516274609011,1,725,365,-,,,,,,,,,,,
1516274609028,1,725,365,-,,,,,,,,,,,
1516274609040,1,725,365,-,,,,,,,,,,,
1516274609058,1,726,365,-,,,,,,,,,,,
1516274609074,1,727,365,-,,,,,,,,,,,
1516274609090,1,727,365,-,,,,,,,,,,,
1516274609107,1,728,365,-,,,,,,,,,,,
1516274609123,1,729,365,-,,,,,,,,,,,
1516274609140,1,730,365,-,,,,,,,,,,,
1516274609158,1,730,365,-,,,,,,,,,,,
1516274609173,1,730,365,-,,,,,,,,,,,
1516274609260,1,730,366,-,,,,,,,,,,,
1516274609803,1,730,366,-,,,,,,,,,,,
1516274609827,1,730,366,-,,,,,,,,,,,
1516274609851,1,729,366,-,,,,,,,,,,,
1516274609859,1,729,366,-,,,,,,,,,,,
1516274609878,1,729,366,-,,,,,,,,,,,
1516274609891,1,729,366,-,,,,,,,,,,,
1516274609907,1,729,366,-,,,,,,,,,,,
1516274609923,1,729,366,-,,,,,,,,,,,
1516274609963,1,728,366,-,,,,,,,,,,,
1516274610035,1,728,366,-,,,,,,,,,,,
1516274610355,3,728,366,13,,,,,,,,,,,
