Action,event_type,Time,op_x,op_y,correct_x,correct_y,slidebarright_x,slidebarright_y,slidebarleft_x,slidebarleft_y,scenario,terminal,Bot
0,1,1525958312629,607,398,650,374,455,490,413,450,1,0,1
0,1,1525958312649,410,346,650,374,455,490,413,450,1,0,1
0,1,1525958312847,414,346,650,374,455,490,413,450,1,0,1
0,1,1525958312864,427,349,650,374,455,490,413,450,1,0,1
0,1,1525958312882,441,352,650,374,455,490,413,450,1,0,1
0,1,1525958312898,463,356,650,374,455,490,413,450,1,0,1
0,1,1525958312915,480,360,650,374,455,490,413,450,1,0,1
0,1,1525958312932,498,364,650,374,455,490,413,450,1,0,1
0,1,1525958312949,517,370,650,374,455,490,413,450,1,0,1
0,1,1525958312967,527,373,650,374,455,490,413,450,1,0,1
0,1,1525958312984,534,375,650,374,455,490,413,450,1,0,1
0,1,1525958313001,538,376,650,374,455,490,413,450,1,0,1
0,1,1525958313018,539,377,650,374,455,490,413,450,1,0,1
12,1,1525958313035,540,377,650,374,455,490,413,450,1,0,1
0,0,1525958313494,540,377,650,374,455,490,413,450,1,0,1
0,1,1525958313495,539,377,650,374,455,490,413,450,1,0,1
0,1,1525958313502,481,408,650,374,455,490,413,450,1,0,1
0,1,1525958313503,473,415,650,374,455,490,413,450,1,0,1
0,1,1525958313516,466,422,650,374,455,490,413,450,1,0,1
12,1,1525958313979,460,428,650,374,455,490,413,450,1,0,1
0,2,1525958313980,431,481,650,374,455,490,413,450,1,0,1
0,1,1525958314026,431,481,650,374,455,490,413,450,1,0,1
0,1,1525958314027,431,481,650,374,455,490,413,450,1,0,1
0,1,1525958314064,435,481,650,374,455,490,413,450,1,0,1
0,1,1525958314065,435,481,650,374,455,490,413,450,1,0,1
0,1,1525958314076,437,481,650,374,455,490,413,450,1,0,1
0,1,1525958314077,437,481,650,374,455,490,413,450,1,0,1
0,1,1525958314093,440,481,650,374,455,490,413,450,1,0,1
0,1,1525958314093,440,481,650,374,455,490,413,450,1,0,1
0,1,1525958314111,442,481,650,374,455,490,413,450,1,0,1
0,1,1525958314112,442,481,650,374,455,490,413,450,1,0,1
0,1,1525958314127,446,481,650,374,455,490,413,450,1,0,1
0,1,1525958314128,446,481,650,374,455,490,413,450,1,0,1
0,1,1525958314145,453,481,650,374,455,490,413,450,1,0,1
0,1,1525958314145,453,481,650,374,455,490,413,450,1,0,1
0,1,1525958314162,460,481,650,374,455,490,413,450,1,0,1
0,1,1525958314163,460,481,650,374,455,490,413,450,1,0,1
0,1,1525958314179,468,481,650,374,455,490,413,450,1,0,1
0,1,1525958314179,468,481,650,374,455,490,413,450,1,0,1
0,1,1525958314196,479,481,650,374,455,490,413,450,1,0,1
0,1,1525958314196,479,481,650,374,455,490,413,450,1,0,1
0,1,1525958314213,488,480,650,374,455,490,413,450,1,0,1
0,1,1525958314213,488,480,650,374,455,490,413,450,1,0,1
0,1,1525958314230,497,479,650,374,455,490,413,450,1,0,1
0,1,1525958314231,497,479,650,374,455,490,413,450,1,0,1
0,1,1525958314248,506,478,650,374,455,490,413,450,1,0,1
0,1,1525958314249,506,478,650,374,455,490,413,450,1,0,1
0,1,1525958314265,511,478,650,374,455,490,413,450,1,0,1
0,1,1525958314266,511,478,650,374,455,490,413,450,1,0,1
0,1,1525958314282,518,478,650,374,455,490,413,450,1,0,1
0,1,1525958314283,518,478,650,374,455,490,413,450,1,0,1
0,1,1525958314298,522,478,650,374,455,490,413,450,1,0,1
0,1,1525958314299,522,478,650,374,455,490,413,450,1,0,1
0,1,1525958314316,526,478,650,374,455,490,413,450,1,0,1
0,1,1525958314317,526,478,650,374,455,490,413,450,1,0,1
0,1,1525958314333,532,478,650,374,455,490,413,450,1,0,1
0,1,1525958314335,532,478,650,374,455,490,413,450,1,0,1
0,1,1525958314350,535,478,650,374,455,490,413,450,1,0,1
0,1,1525958314350,535,478,650,374,455,490,413,450,1,0,1
0,1,1525958314368,541,478,650,374,455,490,413,450,1,0,1
0,1,1525958314369,541,478,650,374,455,490,413,450,1,0,1
0,1,1525958314384,546,478,650,374,455,490,413,450,1,0,1
0,1,1525958314385,546,478,650,374,455,490,413,450,1,0,1
0,1,1525958314401,554,478,650,374,455,490,413,450,1,0,1
0,1,1525958314402,554,478,650,374,455,490,413,450,1,0,1
0,1,1525958314419,562,478,650,374,455,490,413,450,1,0,1
0,1,1525958314419,562,478,650,374,455,490,413,450,1,0,1
0,1,1525958314436,571,478,650,374,455,490,413,450,1,0,1
0,1,1525958314437,571,478,650,374,455,490,413,450,1,0,1
0,1,1525958314453,583,477,650,374,455,490,413,450,1,0,1
0,1,1525958314454,583,477,650,374,455,490,413,450,1,0,1
0,1,1525958314470,593,477,650,374,455,490,413,450,1,0,1
0,1,1525958314471,593,477,650,374,455,490,413,450,1,0,1
0,1,1525958314488,601,476,650,374,455,490,413,450,1,0,1
0,1,1525958314488,601,476,650,374,455,490,413,450,1,0,1
0,1,1525958314506,609,475,650,374,455,490,413,450,1,0,1
0,1,1525958314507,609,475,650,374,455,490,413,450,1,0,1
0,1,1525958314522,618,473,650,374,455,490,413,450,1,0,1
0,1,1525958314523,618,473,650,374,455,490,413,450,1,0,1
0,1,1525958314539,625,472,650,374,455,490,413,450,1,0,1
0,1,1525958314539,625,472,650,374,455,490,413,450,1,0,1
0,1,1525958314558,632,471,650,374,455,490,413,450,1,0,1
0,1,1525958314558,632,471,650,374,455,490,413,450,1,0,1
0,1,1525958314575,639,471,650,374,455,490,413,450,1,0,1
0,1,1525958314576,639,471,650,374,455,490,413,450,1,0,1
0,1,1525958314591,646,470,650,374,455,490,413,450,1,0,1
0,1,1525958314592,646,470,650,374,455,490,413,450,1,0,1
