Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,
1515999074609,,,0,0,0,-,292.65625,512.875,590.65625,550.875,1515999074397,1,
1515999074811,,,0,0,0,-,
1515999075011,,,0,0,0,-,
1515999075209,,,0,0,0,-,
1515999075410,,,0,0,0,-,
1515999075608,,,0,0,0,-,
1515999075767,,,1,785,377,-,
1515999075782,,,1,766,362,-,
1515999075800,,,1,748,348,-,
1515999075816,,,1,728,330,-,
1515999075834,,,1,708,313,-,
1515999075850,,,1,688,298,-,
1515999075867,,,1,673,288,-,
1515999075883,,,1,662,278,-,
1515999075900,,,1,646,266,-,
1515999075916,,,1,626,251,-,
1515999075933,,,1,608,240,-,
1515999075949,,,1,594,230,-,
1515999075966,,,1,581,211,-,
1515999075984,,,1,563,198,-,
1515999076000,,,1,552,184,-,
1515999076018,,,1,539,169,-,
1515999076033,,,1,526,158,-,
1515999076050,,,1,510,148,-,
1515999076067,,,1,498,129,-,
1515999076084,,,1,479,118,-,
1515999076100,,,1,461,100,-,
1515999076117,,,1,444,87,-,
1515999076133,,,1,426,72,-,
1515999076151,,,1,406,61,-,
1515999076167,,,1,393,50,-,
1515999076184,,,1,381,35,-,
1515999076200,,,1,365,17,-,
1515999076217,,,1,349,3,-,
1515999076263,,,1,442,341,12,
1515999076263,,,2,442,341,-,
1515999076266,,,3,442,341,10,
1515999076608,,,0,442,341,-,
1515999076809,,,0,442,341,-,
1515999077010,,,0,442,341,-,
1515999077081,6,22,0,442,341,,
1515999077190,7,22,0,442,341,,
1515999077211,,,0,442,341,-,
1515999077296,6,22,0,442,341,,
1515999077401,7,22,0,442,341,,
1515999077408,,,0,442,341,-,
1515999077505,6,22,0,442,341,,
1515999077611,7,22,0,442,341,,
1515999077611,,,0,442,341,-,
1515999077719,6,22,0,442,341,,
1515999077811,,,0,442,341,-,
1515999077826,7,22,0,442,341,,
1515999077933,6,22,0,442,341,,
1515999078010,,,0,442,341,-,
1515999078040,7,22,0,442,341,,
1515999078143,6,22,0,442,341,,
1515999078210,,,0,442,341,-,
1515999078249,7,22,0,442,341,,
1515999078352,6,22,0,442,341,,
1515999078411,,,0,442,341,-,
1515999078458,7,22,0,442,341,,
1515999078566,6,22,0,442,341,,
1515999078608,,,0,442,341,-,
1515999078671,7,22,0,442,341,,
1515999078777,6,22,0,442,341,,
1515999078808,,,0,442,341,-,
1515999078884,7,22,0,442,341,,
1515999078990,6,22,0,442,341,,
1515999079008,,,0,442,341,-,
1515999079094,7,22,0,442,341,,
1515999079208,,,0,442,341,-,
1515999079208,,,1,289,10,-,
1515999079226,,,1,271,26,-,
1515999079243,,,1,258,44,-,
1515999079259,,,1,243,55,-,
1515999079275,,,1,233,72,-,
1515999079293,,,1,222,83,-,
1515999079309,,,1,207,96,-,
1515999079326,,,1,191,116,-,
1515999079343,,,1,178,127,-,
1515999079359,,,1,168,145,-,
1515999079375,,,1,156,158,-,
1515999079393,,,1,138,169,-,
1515999079410,,,1,120,179,-,
1515999079427,,,1,100,196,-,
1515999079443,,,1,90,213,-,
1515999079459,,,1,76,231,-,
1515999079477,,,1,62,245,-,
1515999079493,,,1,49,256,-,
1515999079509,,,1,29,266,-,
1515999079526,,,1,18,283,-,
1515999079544,,,1,1,303,12,
1515999079810,,,0,1,303,-,
1515999079822,,,1,442,405,12,
1515999079822,,,2,442,405,-,
1515999079825,,,3,442,405,10,
1515999080211,,,0,442,405,-,
1515999080412,,,0,442,405,-,
1515999080612,,,0,442,405,-,
1515999080652,6,22,0,442,405,,
1515999080758,7,22,0,442,405,,
1515999080809,,,0,442,405,-,
1515999080865,6,22,0,442,405,,
1515999080972,7,22,0,442,405,,
1515999081013,,,0,442,405,-,
1515999081077,6,22,0,442,405,,
1515999081183,7,22,0,442,405,,
1515999081208,,,0,442,405,-,
1515999081289,6,22,0,442,405,,
1515999081397,7,22,0,442,405,,
1515999081409,,,0,442,405,-,
1515999081502,6,22,0,442,405,,
1515999081611,,,0,442,405,-,
1515999081611,7,22,0,442,405,,
1515999081718,6,22,0,442,405,,
1515999081812,,,0,442,405,-,
1515999081824,7,22,0,442,405,,
1515999081929,6,22,0,442,405,,
1515999082010,,,0,442,405,-,
1515999082035,7,22,0,442,405,,
1515999082141,6,22,0,442,405,,
1515999082212,,,0,442,405,-,
1515999082247,7,22,0,442,405,,
1515999082351,6,22,0,442,405,,
1515999082411,,,0,442,405,-,
1515999082460,7,22,0,442,405,,
1515999082564,6,22,0,442,405,,
1515999082610,,,0,442,405,-,
1515999082670,7,22,0,442,405,,
1515999082774,6,22,0,442,405,,
1515999082810,,,0,442,405,-,
1515999082880,7,22,0,442,405,,
1515999083008,,,0,442,405,-,
1515999083030,,,1,442,469,12,
1515999083031,,,2,442,469,-,
1515999083033,,,3,442,469,10,
1515999083409,,,0,442,469,-,
1515999083608,,,0,442,469,-,
1515999083811,,,0,442,469,-,
1515999083870,6,23,0,442,469,,
1515999083978,7,23,0,442,469,,
1515999084009,,,0,442,469,-,
1515999084083,6,23,0,442,469,,
1515999084191,7,23,0,442,469,,
1515999084208,,,0,442,469,-,
1515999084294,6,23,0,442,469,,
1515999084401,7,23,0,442,469,,
1515999084408,,,0,442,469,-,
1515999084507,6,23,0,442,469,,
1515999084611,,,0,442,469,-,
1515999084617,7,23,0,442,469,,
1515999084723,6,23,0,442,469,,
1515999084812,,,0,442,469,-,
1515999084830,7,23,0,442,469,,
1515999084935,6,23,0,442,469,,
1515999085008,,,0,442,469,-,
1515999085042,7,23,0,442,469,,
1515999085146,6,23,0,442,469,,
1515999085212,,,0,442,469,-,
1515999085252,7,23,0,442,469,,
1515999085358,6,23,0,442,469,,
1515999085409,,,0,442,469,-,
1515999085466,7,23,0,442,469,,
1515999085608,,,1,442,532,12,
1515999085610,,,2,442,532,-,
1515999085611,,,3,442,532,10,
1515999085830,,,0,442,532,-,
