Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515653045488,,,0,0,0,-,37.5,666.875,335.5,704.875,1515653045285.0,1.0,
1515653045689,,,0,0,0,-,,,,,,,
1515653045890,,,0,0,0,-,,,,,,,
1515653046097,,,0,0,0,-,,,,,,,
1515653046104,,,2,215,685,-,,,,,,,
1515653046136,,,3,215,685,10,,,,,,,
