Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515652914265,,,0,0,0,-,37.5,666.875,335.5,704.875,1515652914060.0,1.0,
1515652914467,,,0,0,0,-,,,,,,,
1515652914668,,,0,0,0,-,,,,,,,
1515652914869,,,0,0,0,-,,,,,,,
1515652915019,,,2,202,680,-,,,,,,,
1515652915152,,,3,202,680,10,,,,,,,
