Time,key_event_type,dialog_type,mouse_event_type,op_x,op_y,Action,first_x,first_y,second_x,second_y,Session_Id,Bot,Unnamed: 13
1515652951919,,,0,0,0,-,37.5,666.875,335.5,704.875,1515652951716.0,1.0,
1515652952120,,,0,0,0,-,,,,,,,
1515652952321,,,0,0,0,-,,,,,,,
1515652952422,,,2,193,697,-,,,,,,,
1515652952489,,,3,193,697,10,,,,,,,
